,2023-12-31,2022-12-31,2021-12-31,2020-12-31,2019-12-31
Treasury Shares Number,385810000.0,244720000.0,214785000.0,186734000.0,
Ordinary Shares Number,1326907000.0,1466240000.0,1493280000.0,1519439000.0,
Share Issued,1712717000.0,1710960000.0,1708065000.0,1706173000.0,
Net Debt,37240000000.0,25694000000.0,23653000000.0,23021000000.0,
Total Debt,45239000000.0,33500000000.0,33142000000.0,33339000000.0,
Tangible Book Value,-29300000000.0,-18031000000.0,-19884000000.0,-22661000000.0,
Invested Capital,103625000000.0,104546000000.0,104553000000.0,103986000000.0,
Working Capital,1656000000.0,3329000000.0,6601000000.0,7528000000.0,
Net Tangible Assets,-29300000000.0,-18031000000.0,-19884000000.0,-22661000000.0,
Capital Lease Obligations,1412000000.0,1586000000.0,1657000000.0,1516000000.0,
Common Stock Equity,59798000000.0,72632000000.0,73068000000.0,72163000000.0,
Total Capitalization,102153000000.0,103326000000.0,104395000000.0,103189000000.0,
Total Equity Gross Minority Interest,61445000000.0,74214000000.0,74699000000.0,73884000000.0,
Minority Interest,1647000000.0,1582000000.0,1631000000.0,1721000000.0,
Stockholders Equity,59798000000.0,72632000000.0,73068000000.0,72163000000.0,
Other Equity Interest,-15000000.0,-28000000.0,-38000000.0,-49000000.0,
Gains Losses Not Affecting Retained Earnings,-2419000000.0,-2018000000.0,-1915000000.0,-3734000000.0,
Other Equity Adjustments,-2419000000.0,-2018000000.0,-1915000000.0,-3734000000.0,
Treasury Stock,26977000000.0,15530000000.0,12727000000.0,10407000000.0,
Retained Earnings,52154000000.0,52269000000.0,50265000000.0,49423000000.0,
Capital Stock,37055000000.0,37939000000.0,37483000000.0,36930000000.0,
Common Stock,37055000000.0,37939000000.0,37483000000.0,36930000000.0,
Preferred Stock,0.0,0.0,0.0,0.0,
Total Liabilities Net Minority Interest,100424000000.0,84650000000.0,86705000000.0,88269000000.0,
Total Non Current Liabilities Net Minority Interest,53663000000.0,45536000000.0,51256000000.0,52421000000.0,
Other Non Current Liabilities,7511000000.0,8449000000.0,10417000000.0,9537000000.0,
Preferred Securities Outside Stock Equity,,,,32000000.0,95000000.0
Employee Benefits,2385000000.0,4807000000.0,7855000000.0,10342000000.0,
Non Current Pension And Other Postretirement Benefit Plans,2385000000.0,4807000000.0,7855000000.0,10342000000.0,
Non Current Deferred Liabilities,,,,,5732000000.0
Non Current Deferred Revenue,,,,,5732000000.0
Long Term Debt And Capital Lease Obligation,43767000000.0,32280000000.0,32984000000.0,32542000000.0,
Long Term Capital Lease Obligation,1412000000.0,1586000000.0,1657000000.0,1516000000.0,
Long Term Debt,42355000000.0,30694000000.0,31327000000.0,31026000000.0,
Current Liabilities,46761000000.0,39114000000.0,35449000000.0,35848000000.0,
Other Current Liabilities,,,,116000000.0,14443000000.0
Current Deferred Liabilities,17183000000.0,14598000000.0,13720000000.0,12889000000.0,
Current Deferred Revenue,17183000000.0,14598000000.0,13720000000.0,12889000000.0,
Current Debt And Capital Lease Obligation,1472000000.0,1220000000.0,158000000.0,797000000.0,
Current Capital Lease Obligation,,,,,544000000.0
Current Debt,1472000000.0,1220000000.0,158000000.0,797000000.0,
Other Current Borrowings,,696000000.0,158000000.0,637000000.0,5551000000.0
Commercial Paper,,524000000.0,0.0,160000000.0,0.0
