,2023-12-31,2022-12-31,2021-12-31,2020-12-31,2019-12-31
Ordinary Shares Number,206357070.0,205632393.0,193747509.0,193770617.0,
Share Issued,206357070.0,205632393.0,193747509.0,193770617.0,
Net Debt,20806000000.0,19115000000.0,18116000000.0,19012000000.0,
Total Debt,20970000000.0,19240000000.0,18251000000.0,19607000000.0,
Tangible Book Value,8901000000.0,8238000000.0,6535000000.0,10233000000.0,
Invested Capital,31882000000.0,29545000000.0,26849000000.0,31909000000.0,
Working Capital,-2344000000.0,-993000000.0,-3029000000.0,807000000.0,
Net Tangible Assets,8901000000.0,8238000000.0,6535000000.0,10233000000.0,
Capital Lease Obligations,138000000.0,92000000.0,107000000.0,123000000.0,
Common Stock Equity,11050000000.0,10397000000.0,8705000000.0,12425000000.0,
Total Capitalization,28457000000.0,27259000000.0,23217000000.0,31402000000.0,
Total Equity Gross Minority Interest,11055000000.0,10401000000.0,8713000000.0,12589000000.0,
Minority Interest,5000000.0,4000000.0,8000000.0,164000000.0,
Stockholders Equity,11050000000.0,10397000000.0,8705000000.0,12425000000.0,
Gains Losses Not Affecting Retained Earnings,-67000000.0,-62000000.0,-112000000.0,-137000000.0,
Other Equity Adjustments,-67000000.0,-62000000.0,-112000000.0,-137000000.0,
Retained Earnings,4404000000.0,3808000000.0,3438000000.0,7156000000.0,
Capital Stock,6713000000.0,6651000000.0,5379000000.0,5406000000.0,
Common Stock,6713000000.0,6651000000.0,5379000000.0,5406000000.0,
Total Liabilities Net Minority Interest,33700000000.0,32282000000.0,31006000000.0,32907000000.0,
Total Non Current Liabilities Net Minority Interest,27817000000.0,27109000000.0,24660000000.0,30216000000.0,
Other Non Current Liabilities,378000000.0,379000000.0,414000000.0,488000000.0,
Liabilities Heldfor Sale Non Current,,,0.0,836000000.0,
Derivative Product Liabilities,132000000.0,315000000.0,192000000.0,60000000.0,
Employee Benefits,651000000.0,665000000.0,697000000.0,1204000000.0,
Non Current Pension And Other Postretirement Benefit Plans,651000000.0,665000000.0,697000000.0,1204000000.0,
Non Current Deferred Liabilities,2649000000.0,2394000000.0,2163000000.0,2069000000.0,
Non Current Deferred Taxes Liabilities,2649000000.0,2394000000.0,2163000000.0,2069000000.0,
Long Term Debt And Capital Lease Obligation,17528000000.0,16941000000.0,14605000000.0,19084000000.0,
Long Term Capital Lease Obligation,121000000.0,79000000.0,93000000.0,107000000.0,
Long Term Debt,17407000000.0,16862000000.0,14512000000.0,18977000000.0,
