,2023-12-31,2022-12-31,2021-12-31,2020-12-31,2019-12-31
Treasury Shares Number,0.0,,,,
Preferred Shares Number,40000.0,,,,
Ordinary Shares Number,1088415995.0,1089107878.0,1099027213.0,1095686625.0,
Share Issued,1088415995.0,1089107878.0,1099027213.0,1095686625.0,
Net Debt,3997000000.0,8249000000.0,19414000000.0,38371000000.0,
Total Debt,22937000000.0,26148000000.0,38032000000.0,78096000000.0,
Tangible Book Value,8298000000.0,14585000000.0,4840000000.0,352000000.0,
Invested Capital,48342000000.0,57749000000.0,75488000000.0,110447000000.0,
Working Capital,8922000000.0,8954000000.0,14397000000.0,30237000000.0,
Net Tangible Assets,8298000000.0,14591000000.0,4846000000.0,358000000.0,
Capital Lease Obligations,1973000000.0,2089000000.0,2848000000.0,3195000000.0,
Common Stock Equity,27378000000.0,33690000000.0,40304000000.0,35546000000.0,
Preferred Stock Equity,,6000000.0,6000000.0,6000000.0,6000000.0
Total Capitalization,47089000000.0,54016000000.0,71133000000.0,105740000000.0,
Total Equity Gross Minority Interest,28580000000.0,34912000000.0,41612000000.0,37074000000.0,
Minority Interest,1202000000.0,1216000000.0,1302000000.0,1522000000.0,
Stockholders Equity,27378000000.0,33696000000.0,40310000000.0,35552000000.0,
Other Equity Interest,26962000000.0,34173000000.0,34690000000.0,34307000000.0,
Gains Losses Not Affecting Retained Earnings,-6150000000.0,-2272000000.0,1582000000.0,-9749000000.0,
Other Equity Adjustments,-6150000000.0,-2272000000.0,1582000000.0,-9749000000.0,
Treasury Stock,79976000000.0,81209000000.0,81093000000.0,81961000000.0,
Retained Earnings,86527000000.0,82983000000.0,85110000000.0,92247000000.0,
Capital Stock,15000000.0,21000000.0,21000000.0,708000000.0,
Common Stock,15000000.0,15000000.0,15000000.0,702000000.0,
Preferred Stock,0.0,6000000.0,6000000.0,6000000.0,
Total Liabilities Net Minority Interest,134465000000.0,153939000000.0,157262000000.0,219137000000.0,
Total Non Current Liabilities Net Minority Interest,83589000000.0,104511000000.0,105310000000.0,164522000000.0,
Other Non Current Liabilities,45977000000.0,43360000000.0,44341000000.0,50008000000.0,
Liabilities Heldfor Sale Non Current,1193000000.0,24474000000.0,887000000.0,5886000000.0,
Employee Benefits,11214000000.0,10400000000.0,21202000000.0,29677000000.0,
Tradeand Other Payables Non Current,2182000000.0,2459000000.0,3220000000.0,3767000000.0,
Non Current Deferred Liabilities,1339000000.0,1409000000.0,1989000000.0,1801000000.0,
