,2023-12-31,2022-12-31,2021-12-31,2020-12-31,2019-12-31
Treasury Shares Number,87172997.0,91572258.0,93634725.0,153304088.0,
Ordinary Shares Number,4204260649.0,4199861388.0,4197798921.0,4138129558.0,
Share Issued,4291433646.0,4291433646.0,4291433646.0,4291433646.0,
Net Debt,148609000000.0,148034000000.0,147947000000.0,106891000000.0,
Total Debt,174942000000.0,176331000000.0,177930000000.0,150547000000.0,
Tangible Book Value,-97137000000.0,-98784000000.0,-106109000000.0,-65213000000.0,
Invested Capital,243104000000.0,241783000000.0,232658000000.0,196904000000.0,
Working Capital,-16409000000.0,-12314000000.0,-10432000000.0,14934000000.0,
Net Tangible Assets,-97137000000.0,-98784000000.0,-106109000000.0,-65213000000.0,
Capital Lease Obligations,24268000000.0,25692000000.0,27062000000.0,21485000000.0,
Common Stock Equity,92430000000.0,91144000000.0,81790000000.0,67842000000.0,
Total Capitalization,230131000000.0,231820000000.0,225215000000.0,191015000000.0,
Total Equity Gross Minority Interest,93799000000.0,92463000000.0,83200000000.0,69272000000.0,
Minority Interest,1369000000.0,1319000000.0,1410000000.0,1430000000.0,
Stockholders Equity,92430000000.0,91144000000.0,81790000000.0,67842000000.0,
Other Equity Interest,656000000.0,793000000.0,538000000.0,335000000.0,
Gains Losses Not Affecting Retained Earnings,-1380000000.0,-1865000000.0,-927000000.0,-71000000.0,
Other Equity Adjustments,-1380000000.0,-1865000000.0,-927000000.0,-71000000.0,
Treasury Stock,3821000000.0,4013000000.0,4104000000.0,6719000000.0,
Retained Earnings,82915000000.0,82380000000.0,71993000000.0,60464000000.0,
Additional Paid In Capital,13631000000.0,13420000000.0,13861000000.0,13404000000.0,
Capital Stock,429000000.0,429000000.0,429000000.0,429000000.0,
Common Stock,429000000.0,429000000.0,429000000.0,429000000.0,
Preferred Stock,0.0,0.0,0.0,0.0,
Total Liabilities Net Minority Interest,286456000000.0,287217000000.0,283396000000.0,247209000000.0,
Total Non Current Liabilities Net Minority Interest,233233000000.0,237046000000.0,236236000000.0,207549000000.0,
Other Non Current Liabilities,16560000000.0,18397000000.0,13513000000.0,12008000000.0,
Employee Benefits,13189000000.0,12974000000.0,15410000000.0,18657000000.0,
Non Current Deferred Liabilities,45781000000.0,43441000000.0,40685000000.0,35711000000.0,
Non Current Deferred Taxes Liabilities,45781000000.0,43441000000.0,40685000000.0,35711000000.0,
Long Term Debt And Capital Lease Obligation,157703000000.0,162234000000.0,166628000000.0,141173000000.0,
Long Term Capital Lease Obligation,20002000000.0,21558000000.0,23203000000.0,18000000000.0,
Long Term Debt,137701000000.0,140676000000.0,143425000000.0,123173000000.0,
Current Liabilities,53223000000.0,50171000000.0,47160000000.0,39660000000.0,
Other Current Liabilities,2755000000.0,2750000000.0,2263000000.0,2167000000.0,
Current Deferred Liabilities,6955000000.0,6583000000.0,6053000000.0,4843000000.0,
Current Deferred Revenue,6955000000.0,6583000000.0,6053000000.0,4843000000.0,
Current Debt And Capital Lease Obligation,17239000000.0,14097000000.0,11302000000.0,9374000000.0,
Current Capital Lease Obligation,4266000000.0,4134000000.0,3859000000.0,3485000000.0,
Current Debt,12973000000.0,9963000000.0,7443000000.0,5889000000.0,
Other Current Borrowings,12973000000.0,9813000000.0,7443000000.0,5889000000.0,
Commercial Paper,0.0,150000000.0,,,
Payables And Accrued Expenses,26274000000.0,26741000000.0,27542000000.0,23276000000.0,
Current Accrued Expenses,10820000000.0,13351000000.0,15169000000.0,12559000000.0,
Interest Payable,1570000000.0,1577000000.0,1561000000.0,1452000000.0,
Payables,15454000000.0,13390000000.0,12373000000.0,10717000000.0,
Dividends Payable,2821000000.0,2764000000.0,2709000000.0,2618000000.0,
Total Tax Payable,2612000000.0,1876000000.0,1624000000.0,1432000000.0,
Accounts Payable,10021000000.0,8750000000.0,8040000000.0,6667000000.0,
Total Assets,380255000000.0,379680000000.0,366596000000.0,316481000000.0,
Total Non Current Assets,343441000000.0,341823000000.0,329868000000.0,261887000000.0,
Other Non Current Assets,19885000000.0,17260000000.0,13329000000.0,10879000000.0,
Investments And Advances,953000000.0,1071000000.0,1061000000.0,589000000.0,
Long Term Equity Investment,953000000.0,1071000000.0,1061000000.0,589000000.0,
Investmentsin Subsidiariesat Cost,,,,589000000.0,558000000.0
Goodwill And Other Intangible Assets,189567000000.0,189928000000.0,187899000000.0,133055000000.0,
Other Intangible Assets,166724000000.0,161257000000.0,159296000000.0,108282000000.0,
Goodwill,22843000000.0,28671000000.0,28603000000.0,24773000000.0,
Net PPE,133036000000.0,133564000000.0,127579000000.0,117364000000.0,
Accumulated Depreciation,-211798000000.0,-200255000000.0,-190201000000.0,-184904000000.0,
Gross PPE,344834000000.0,333819000000.0,317780000000.0,302268000000.0,
Leases,10355000000.0,10159000000.0,9587000000.0,9497000000.0,
Construction In Progress,12092000000.0,12889000000.0,13057000000.0,8576000000.0,
Other Properties,103081000000.0,101752000000.0,97616000000.0,79345000000.0,
Machinery Furniture Equipment,181615000000.0,172890000000.0,163486000000.0,171309000000.0,
Buildings And Improvements,36940000000.0,35382000000.0,33361000000.0,32933000000.0,
Land And Improvements,751000000.0,747000000.0,673000000.0,608000000.0,
Properties,0.0,0.0,0.0,0.0,
Current Assets,36814000000.0,37857000000.0,36728000000.0,54594000000.0,
Other Current Assets,1651000000.0,1933000000.0,2266000000.0,,
Current Deferred Assets,2756000000.0,2629000000.0,2432000000.0,2472000000.0,
Restricted Cash,1244000000.0,1343000000.0,1094000000.0,1195000000.0,
Prepaid Assets,1956000000.0,2453000000.0,1114000000.0,3043000000.0,
Inventory,2057000000.0,2388000000.0,3055000000.0,1796000000.0,
Receivables,25085000000.0,24506000000.0,23846000000.0,23917000000.0,
Accounts Receivable,25085000000.0,24506000000.0,23846000000.0,23917000000.0,
Allowance For Doubtful Accounts Receivable,-1017000000.0,-826000000.0,-896000000.0,-1252000000.0,
Gross Accounts Receivable,26102000000.0,25332000000.0,24742000000.0,25169000000.0,
Cash Cash Equivalents And Short Term Investments,2065000000.0,2605000000.0,2921000000.0,22171000000.0,
Cash And Cash Equivalents,2065000000.0,2605000000.0,2921000000.0,22171000000.0,
