,2023-12-31,2022-12-31,2021-12-31,2020-12-31,2019-12-31
Treasury Shares Number,307089216.0,300342458.0,290018851.0,269867738.0,
Ordinary Shares Number,359215973.0,365962731.0,376286338.0,396437451.0,
Share Issued,666305189.0,666305189.0,666305189.0,666305189.0,
Net Debt,1455000000.0,3806000000.0,6730000000.0,7247000000.0,
Total Debt,20874000000.0,21057000000.0,19618000000.0,20948000000.0,
Tangible Book Value,25713000000.0,28578000000.0,58682000000.0,62707000000.0,
Invested Capital,48694000000.0,51650000000.0,81494000000.0,88373000000.0,
Net Tangible Assets,25713000000.0,28578000000.0,58682000000.0,62707000000.0,
Common Stock Equity,27820000000.0,30593000000.0,61876000000.0,67425000000.0,
Total Capitalization,47821000000.0,50575000000.0,80472000000.0,87148000000.0,
Total Equity Gross Minority Interest,29787000000.0,31919000000.0,62608000000.0,68210000000.0,
Minority Interest,1967000000.0,1326000000.0,732000000.0,785000000.0,
Stockholders Equity,27820000000.0,30593000000.0,61876000000.0,67425000000.0,
Gains Losses Not Affecting Retained Earnings,-6504000000.0,-3806000000.0,21324000000.0,30738000000.0,
Other Equity Adjustments,-6504000000.0,-3806000000.0,21324000000.0,30738000000.0,
Treasury Stock,23780000000.0,23068000000.0,21838000000.0,19652000000.0,
Retained Earnings,32352000000.0,31714000000.0,36652000000.0,30749000000.0,
Additional Paid In Capital,25746000000.0,25747000000.0,25732000000.0,25584000000.0,
Capital Stock,6000000.0,6000000.0,6000000.0,6000000.0,
Common Stock,6000000.0,6000000.0,6000000.0,6000000.0,
Preferred Stock,0.0,0.0,0.0,0.0,
Total Liabilities Net Minority Interest,691336000000.0,657110000000.0,874974000000.0,872512000000.0,
Long Term Debt And Capital Lease Obligation,20001000000.0,19982000000.0,18596000000.0,19723000000.0,
Long Term Debt,20001000000.0,19982000000.0,18596000000.0,19723000000.0,
Current Debt And Capital Lease Obligation,873000000.0,1075000000.0,1022000000.0,1225000000.0,
Current Debt,873000000.0,1075000000.0,1022000000.0,1225000000.0,
Other Current Borrowings,83000000.0,155000000.0,197000000.0,128000000.0,
Line Of Credit,255000000.0,309000000.0,405000000.0,318000000.0,
Commercial Paper,535000000.0,438000000.0,420000000.0,380000000.0,
Current Notes Payable,0.0,173000000.0,0.0,399000000.0,
Payables And Accrued Expenses,17204000000.0,6704000000.0,18244000000.0,21546000000.0,
Payables,17204000000.0,6704000000.0,18244000000.0,21546000000.0,
Dividends Payable,1475000000.0,694000000.0,8731000000.0,9524000000.0,
Total Tax Payable,0.0,277000000.0,9513000000.0,12022000000.0,
Income Tax Payable,0.0,277000000.0,9513000000.0,12022000000.0,
Accounts Payable,15729000000.0,5733000000.0,,,
Total Assets,721123000000.0,689029000000.0,937582000000.0,940722000000.0,
Investments And Advances,339358000000.0,326707000000.0,397956000000.0,434684000000.0,
Goodwill And Other Intangible Assets,2107000000.0,2015000000.0,3194000000.0,4718000000.0,
Other Intangible Assets,1036000000.0,1139000000.0,1390000000.0,1683000000.0,
Goodwill,1071000000.0,876000000.0,1804000000.0,3035000000.0,
Receivables,28250000000.0,18993000000.0,,,
Taxes Receivable,939000000.0,0.0,0.0,,
Loans Receivable,,,,540000000.0,600000000.0
Accounts Receivable,27311000000.0,18993000000.0,,,
Cash Cash Equivalents And Short Term Investments,340745000000.0,329561000000.0,391933000000.0,434406000000.0,
Other Short Term Investments,321326000000.0,312310000000.0,379045000000.0,420705000000.0,
Cash And Cash Equivalents,19419000000.0,17251000000.0,12888000000.0,13701000000.0,
