,2023-12-31,2022-12-31,2021-12-31,2020-12-31,2019-12-31
Ordinary Shares Number,326550141.0,379087524.0,453803759.0,494317865.0,
Share Issued,326550141.0,379087524.0,453803759.0,494317865.0,
Net Debt,3415977000.0,2807397000.0,8067738000.0,7275047000.0,
Total Debt,31555428000.0,33994990000.0,24692632000.0,20878837000.0,
Tangible Book Value,-3079106000.0,-1749035000.0,-1026737000.0,769700000.0,
Invested Capital,10154980000.0,13550819000.0,18841442000.0,18881410000.0,
Working Capital,1784525000.0,3638800000.0,2973918000.0,4094076000.0,
Net Tangible Assets,-3079106000.0,-1749035000.0,-1026737000.0,769700000.0,
Capital Lease Obligations,25211618000.0,25275700000.0,11921835000.0,8502153000.0,
Common Stock Equity,3811170000.0,4831529000.0,6070645000.0,6504726000.0,
Total Capitalization,10154980000.0,12264346000.0,17841442000.0,18881410000.0,
Total Equity Gross Minority Interest,4367501000.0,5368473000.0,11124313000.0,11246450000.0,
Minority Interest,556331000.0,536944000.0,5053668000.0,4741724000.0,
Stockholders Equity,3811170000.0,4831529000.0,6070645000.0,6504726000.0,
Gains Losses Not Affecting Retained Earnings,143896000.0,33499000.0,-24616000.0,-30677000.0,
Other Equity Adjustments,143896000.0,33499000.0,-24616000.0,-30677000.0,
Retained Earnings,3664008000.0,4794239000.0,4340588000.0,3091007000.0,
Additional Paid In Capital,0.0,0.0,1750135000.0,3439453000.0,
Capital Stock,3266000.0,3791000.0,4538000.0,4943000.0,
Common Stock,3266000.0,3791000.0,4538000.0,4943000.0,
Total Liabilities Net Minority Interest,38001047000.0,40323733000.0,29774803000.0,25248484000.0,
Total Non Current Liabilities Net Minority Interest,34874979000.0,35807841000.0,26332539000.0,23391901000.0,
Other Non Current Liabilities,542708000.0,256282000.0,319914000.0,472084000.0,
Preferred Securities Outside Stock Equity,,,147547000.0,66542000.0,105046000.0
Non Current Deferred Liabilities,2860997000.0,2969443000.0,2439364000.0,2153016000.0,
Non Current Deferred Taxes Liabilities,2860997000.0,2969443000.0,2439364000.0,2153016000.0,
Long Term Debt And Capital Lease Obligation,31471274000.0,32582116000.0,23573261000.0,20766801000.0,
Long Term Capital Lease Obligation,25127464000.0,25149299000.0,11802464000.0,8390117000.0,
Long Term Debt,6343810000.0,7432817000.0,11770797000.0,12376684000.0,
Current Liabilities,3126068000.0,4515892000.0,3442264000.0,1856583000.0,
Other Current Liabilities,,539828000.0,14071000.0,32155000.0,735000000.0
Current Deferred Liabilities,566222000.0,612216000.0,489432000.0,256193000.0,
Current Deferred Revenue,566222000.0,612216000.0,489432000.0,256193000.0,
Current Debt And Capital Lease Obligation,84154000.0,1412874000.0,1119371000.0,112036000.0,
Current Capital Lease Obligation,84154000.0,126401000.0,119371000.0,112036000.0,
Current Debt,60173000.0,1286473000.0,1000000000.0,138832000.0,
Other Current Borrowings,60173000.0,1286473000.0,1000000000.0,138832000.0,
Payables And Accrued Expenses,2475692000.0,1950974000.0,1833461000.0,1456199000.0,
Current Accrued Expenses,1623084000.0,1369401000.0,1268998000.0,1110341000.0,
Interest Payable,60173000.0,83451000.0,172624000.0,138832000.0,
Payables,852608000.0,581573000.0,564463000.0,345858000.0,
Other Payable,,,23099000.0,30149000.0,74734000.0
Dividends Payable,,0.0,82294000.0,64086000.0,53489000.0
Total Tax Payable,390890000.0,211756000.0,195973000.0,109100000.0,
Accounts Payable,461718000.0,369817000.0,286196000.0,142523000.0,
Total Assets,42368548000.0,45692206000.0,40899116000.0,36494934000.0,
Total Non Current Assets,37457955000.0,37537514000.0,34482934000.0,30544275000.0,
Other Non Current Assets,849867000.0,1029054000.0,490210000.0,443421000.0,
Investments And Advances,240803000.0,173039000.0,967044000.0,1447043000.0,
Long Term Equity Investment,240803000.0,173039000.0,967044000.0,1447043000.0,
Investmentsin Associatesat Cost,240803000.0,173039000.0,967044000.0,1447043000.0,
Goodwill And Other Intangible Assets,6890276000.0,6580564000.0,7097382000.0,5735026000.0,
Other Intangible Assets,1724582000.0,1551252000.0,3616385000.0,3643748000.0,
Goodwill,5165694000.0,5029312000.0,3480997000.0,2091278000.0,
Net PPE,29477009000.0,29754857000.0,25928298000.0,22918785000.0,
Accumulated Depreciation,-5176626000.0,-4912917000.0,-8179310000.0,-7474876000.0,
Gross PPE,34653635000.0,34667774000.0,34107608000.0,30393661000.0,
Construction In Progress,506242000.0,647256000.0,421445000.0,170957000.0,
Other Properties,24113248000.0,24681500000.0,11644714000.0,8487674000.0,
Machinery Furniture Equipment,4633734000.0,4386745000.0,5722565000.0,5600579000.0,
Buildings And Improvements,4910701000.0,4513319000.0,12236042000.0,12053422000.0,
Land And Improvements,489710000.0,438954000.0,4082842000.0,4081029000.0,
Properties,0.0,0.0,0.0,0.0,
Current Assets,4910593000.0,8154692000.0,6416182000.0,5950659000.0,
Other Current Assets,770503000.0,583132000.0,258972000.0,200782000.0,
Assets Held For Sale Current,0.0,608437000.0,0.0,,
Restricted Cash,,0.0,500000000.0,0.0,
Prepaid Assets,,,258972000.0,200782000.0,200317000.0
Inventory,141678000.0,126065000.0,96374000.0,88323000.0,
Receivables,1070579000.0,925165000.0,857777000.0,559917000.0,
Other Receivables,,,,,735000000.0
Taxes Receivable,141444000.0,73016000.0,273862000.0,243415000.0,
Accounts Receivable,929135000.0,852149000.0,583915000.0,316502000.0,
Allowance For Doubtful Accounts Receivable,-130476000.0,-113266000.0,-128348000.0,-126589000.0,
Gross Accounts Receivable,1059611000.0,965415000.0,712263000.0,443091000.0,
Cash Cash Equivalents And Short Term Investments,2927833000.0,5911893000.0,4703059000.0,5101637000.0,
Cash And Cash Equivalents,2927833000.0,5911893000.0,4703059000.0,5101637000.0,
