,2023-12-31,2022-12-31,2021-12-31,2020-12-31,2019-12-31
Ordinary Shares Number,752460000.0,660300195.0,591261991.0,361303445.0,
Share Issued,752460000.0,660300195.0,591261991.0,361303445.0,
Net Debt,21287214000.0,17939631000.0,15184058000.0,7992991000.0,
Total Debt,21989695000.0,18600298000.0,15948372000.0,8938282000.0,
Tangible Book Value,24192082000.0,19813305000.0,16100565000.0,9260648000.0,
Invested Capital,54461604000.0,46823882000.0,40495211000.0,19802950000.0,
Working Capital,1007004000.0,-1725670000.0,-1061572000.0,910585000.0,
Net Tangible Assets,24192082000.0,19813305000.0,16100565000.0,9260648000.0,
Capital Lease Obligations,469558000.0,489565000.0,505735000.0,120815000.0,
Common Stock Equity,32941467000.0,28713149000.0,25052574000.0,10985483000.0,
Total Capitalization,53697214000.0,44094842000.0,38943835000.0,19802950000.0,
Total Equity Gross Minority Interest,33106969000.0,28843289000.0,25129400000.0,11017730000.0,
Minority Interest,165502000.0,130140000.0,76826000.0,32247000.0,
Stockholders Equity,32941467000.0,28713149000.0,25052574000.0,10985483000.0,
Other Equity Interest,,,,,-3082291000.0
Gains Losses Not Affecting Retained Earnings,73894000.0,46833000.0,4933000.0,-54634000.0,
Other Equity Adjustments,73894000.0,46833000.0,4933000.0,-54634000.0,
Retained Earnings,-6762136000.0,-5493193000.0,-4530571000.0,-3659933000.0,
Additional Paid In Capital,,,,,-3082291000.0
Capital Stock,39629709000.0,34159509000.0,29578212000.0,14700050000.0,
Common Stock,39629709000.0,34159509000.0,29578212000.0,14700050000.0,
Total Liabilities Net Minority Interest,24672388000.0,20829803000.0,18008102000.0,9722555000.0,
Total Non Current Liabilities Net Minority Interest,22781675000.0,17330995000.0,15787174000.0,9338653000.0,
Other Non Current Liabilities,1436750000.0,1395013000.0,1319561000.0,327015000.0,
Derivative Product Liabilities,119620000.0,64724000.0,70617000.0,73356000.0,
Non Current Deferred Liabilities,,,,,127687000.0
Non Current Deferred Revenue,,,,,127687000.0
Long Term Debt And Capital Lease Obligation,21225305000.0,15871258000.0,14396996000.0,8938282000.0,
Long Term Capital Lease Obligation,469558000.0,489565000.0,505735000.0,120815000.0,
Long Term Debt,20755747000.0,15381693000.0,13891261000.0,8817467000.0,
Current Liabilities,1890713000.0,3498808000.0,2220928000.0,383902000.0,
Current Deferred Liabilities,312195000.0,269645000.0,242122000.0,130231000.0,
Current Deferred Revenue,312195000.0,269645000.0,242122000.0,130231000.0,
Current Debt And Capital Lease Obligation,764390000.0,2729040000.0,1551376000.0,,704335000.0
Current Debt,764390000.0,2729040000.0,1551376000.0,,704335000.0
Line Of Credit,764390000.0,2729040000.0,1551376000.0,0.0,
Payables And Accrued Expenses,814128000.0,500123000.0,427430000.0,253671000.0,
Current Accrued Expenses,414142000.0,242840000.0,213889000.0,131308000.0,
Interest Payable,227391000.0,135070000.0,112101000.0,84263000.0,
Payables,399986000.0,257283000.0,213541000.0,122363000.0,
Dividends Payable,195222000.0,165710000.0,146919000.0,85691000.0,
Total Tax Payable,204764000.0,91573000.0,66622000.0,36672000.0,
Income Tax Payable,61070000.0,22626000.0,19152000.0,8077000.0,
Total Assets,57779357000.0,49673092000.0,43137502000.0,20740285000.0,
Total Non Current Assets,54881640000.0,47899954000.0,41978146000.0,19445798000.0,
Other Non Current Assets,104812000.0,70425000.0,34756000.0,16462000.0,
Non Current Deferred Assets,12264000.0,17196000.0,4352000.0,7705000.0,
Financial Assets,21170000.0,83100000.0,29593000.0,10000.0,
Investments And Advances,1178174000.0,5951000.0,148459000.0,0.0,
Other Investments,6056000.0,5951000.0,7492000.0,0.0,
Long Term Equity Investment,1172118000.0,0.0,140967000.0,0.0,
Investment Properties,43514286000.0,37752421000.0,31959130000.0,17466152000.0,
Goodwill And Other Intangible Assets,8749385000.0,8899844000.0,8952009000.0,1724835000.0,
Other Intangible Assets,5017907000.0,5168366000.0,5275304000.0,1710655000.0,
Goodwill,3731478000.0,3731478000.0,3676705000.0,14180000.0,
Net PPE,1301549000.0,1071017000.0,849847000.0,230634000.0,
Gross PPE,1301549000.0,1071017000.0,849847000.0,230634000.0,
Other Properties,1301549000.0,1071017000.0,849847000.0,230634000.0,
Current Assets,2897717000.0,1773138000.0,1159356000.0,1294487000.0,
Assets Held For Sale Current,31466000.0,29535000.0,30470000.0,19004000.0,
Restricted Cash,6447000.0,43294000.0,97101000.0,22220000.0,
Prepaid Assets,33252000.0,28128000.0,18062000.0,11795000.0,
Inventory,31466000.0,29535000.0,,,
Finished Goods,31466000.0,29535000.0,,,
Receivables,2593629000.0,1501079000.0,755144000.0,416992000.0,
Other Receivables,1570943000.0,933116000.0,323921000.0,131291000.0,
Taxes Receivable,100672000.0,24726000.0,,1130000.0,9682000.0
Accrued Interest Receivable,6139000.0,0.0,,,
Notes Receivable,,0.0,4455000.0,0.0,
Loans Receivable,205339000.0,0.0,,,
Accounts Receivable,710536000.0,543237000.0,426768000.0,285701000.0,
Cash Cash Equivalents And Short Term Investments,232923000.0,171102000.0,258579000.0,824476000.0,
Cash And Cash Equivalents,232923000.0,171102000.0,258579000.0,824476000.0,
