,2023-12-31,2022-12-31,2021-12-31,2020-12-31,2019-12-31
Treasury Shares Number,1200000.0,1000000.0,900000.0,800000.0,
Ordinary Shares Number,166200000.0,167500000.0,168700000.0,169400000.0,
Share Issued,167400000.0,168500000.0,169600000.0,170200000.0,
Net Debt,4313000000.0,4689000000.0,3819000000.0,3921000000.0,
Total Debt,6550000000.0,6551000000.0,6130000000.0,5703000000.0,
Tangible Book Value,-3932000000.0,-4538000000.0,-3710000000.0,-4011000000.0,
Invested Capital,6742000000.0,6130000000.0,5653000000.0,4617000000.0,
Working Capital,-11000000.0,695000000.0,1349000000.0,838000000.0,
Net Tangible Assets,-3932000000.0,-4538000000.0,-3710000000.0,-4011000000.0,
Capital Lease Obligations,532000000.0,537000000.0,437000000.0,528000000.0,
Common Stock Equity,724000000.0,116000000.0,-40000000.0,-558000000.0,
Total Capitalization,5429000000.0,6129000000.0,5648000000.0,4605000000.0,
Total Equity Gross Minority Interest,739000000.0,131000000.0,-23000000.0,-541000000.0,
Minority Interest,15000000.0,15000000.0,17000000.0,17000000.0,
Stockholders Equity,724000000.0,116000000.0,-40000000.0,-558000000.0,
Gains Losses Not Affecting Retained Earnings,-2540000000.0,-2535000000.0,-2379000000.0,-2446000000.0,
Other Equity Adjustments,-2540000000.0,-2535000000.0,-2379000000.0,-2446000000.0,
Retained Earnings,1640000000.0,1343000000.0,1350000000.0,1127000000.0,
Additional Paid In Capital,1622000000.0,1306000000.0,987000000.0,759000000.0,
Capital Stock,2000000.0,2000000.0,2000000.0,2000000.0,
Common Stock,2000000.0,2000000.0,2000000.0,2000000.0,
Preferred Stock,0.0,0.0,0.0,0.0,
Total Liabilities Net Minority Interest,12597000000.0,12683000000.0,12212000000.0,11417000000.0,
Total Non Current Liabilities Net Minority Interest,6861000000.0,8123000000.0,8149000000.0,7928000000.0,
Other Non Current Liabilities,204000000.0,143000000.0,161000000.0,322000000.0,
Liabilities Heldfor Sale Non Current,8000000.0,0.0,,,
Employee Benefits,939000000.0,1004000000.0,1390000000.0,1578000000.0,
Non Current Pension And Other Postretirement Benefit Plans,939000000.0,1004000000.0,1390000000.0,1578000000.0,
Non Current Deferred Liabilities,479000000.0,436000000.0,489000000.0,463000000.0,
Non Current Deferred Revenue,424000000.0,363000000.0,306000000.0,283000000.0,
Non Current Deferred Taxes Liabilities,55000000.0,73000000.0,183000000.0,180000000.0,
Long Term Debt And Capital Lease Obligation,5112000000.0,6432000000.0,6001000000.0,5565000000.0,
Long Term Capital Lease Obligation,407000000.0,419000000.0,313000000.0,402000000.0,
Long Term Debt,4705000000.0,6013000000.0,5688000000.0,5163000000.0,
Long Term Provisions,119000000.0,108000000.0,108000000.0,,
Current Liabilities,5736000000.0,4560000000.0,4063000000.0,3489000000.0,
Other Current Liabilities,1000000.0,,,,
Current Deferred Liabilities,2037000000.0,1859000000.0,1650000000.0,1554000000.0,
Current Deferred Revenue,2037000000.0,1859000000.0,1650000000.0,1554000000.0,
Current Debt And Capital Lease Obligation,1438000000.0,119000000.0,129000000.0,138000000.0,
Current Capital Lease Obligation,125000000.0,118000000.0,124000000.0,126000000.0,
Current Debt,1313000000.0,1000000.0,5000000.0,12000000.0,
Other Current Borrowings,1313000000.0,1000000.0,5000000.0,12000000.0,
Pensionand Other Post Retirement Benefit Plans Current,407000000.0,374000000.0,360000000.0,291000000.0,
Current Provisions,89000000.0,78000000.0,102000000.0,,
Payables And Accrued Expenses,1764000000.0,2130000000.0,1822000000.0,1506000000.0,
Current Accrued Expenses,349000000.0,408000000.0,419000000.0,463000000.0,
Payables,1415000000.0,1722000000.0,1403000000.0,1043000000.0,
Dividends Payable,163000000.0,148000000.0,134000000.0,120000000.0,
Total Tax Payable,231000000.0,367000000.0,183000000.0,147000000.0,
Accounts Payable,1021000000.0,1207000000.0,1086000000.0,776000000.0,
Total Assets,13336000000.0,12814000000.0,12189000000.0,10876000000.0,
Total Non Current Assets,7611000000.0,7559000000.0,6777000000.0,6549000000.0,
Other Non Current Assets,74000000.0,16000000.0,69000000.0,94000000.0,
Defined Pension Benefit,98000000.0,164000000.0,365000000.0,283000000.0,
Non Current Deferred Assets,1181000000.0,1166000000.0,1040000000.0,1071000000.0,
Non Current Deferred Taxes Assets,1062000000.0,1036000000.0,916000000.0,966000000.0,
Non Current Accounts Receivable,,,,,107000000.0
Investments And Advances,143000000.0,147000000.0,209000000.0,158000000.0,
Goodwill And Other Intangible Assets,4656000000.0,4654000000.0,3670000000.0,3453000000.0,
Other Intangible Assets,1255000000.0,1342000000.0,1105000000.0,1234000000.0,
Goodwill,3401000000.0,3312000000.0,2565000000.0,2219000000.0,
Net PPE,1459000000.0,1412000000.0,1424000000.0,1490000000.0,
Accumulated Depreciation,-1885000000.0,-1837000000.0,-1876000000.0,-1699000000.0,
Gross PPE,3344000000.0,3249000000.0,3300000000.0,3189000000.0,
Leases,448000000.0,456000000.0,474000000.0,439000000.0,
Other Properties,495000000.0,485000000.0,382000000.0,468000000.0,
Machinery Furniture Equipment,2396000000.0,2303000000.0,2439000000.0,2276000000.0,
Land And Improvements,5000000.0,5000000.0,5000000.0,6000000.0,
Properties,0.0,0.0,0.0,0.0,
Current Assets,5725000000.0,5255000000.0,5412000000.0,4327000000.0,
Other Current Assets,229000000.0,242000000.0,181000000.0,167000000.0,
Assets Held For Sale Current,24000000.0,0.0,,,
Current Deferred Assets,56000000.0,61000000.0,30000000.0,23000000.0,
Inventory,827000000.0,1055000000.0,788000000.0,508000000.0,
Inventories Adjustments Allowances,-141000000.0,-128000000.0,-123000000.0,-123000000.0,
Finished Goods,328000000.0,354000000.0,268000000.0,271000000.0,
Work In Process,640000000.0,829000000.0,643000000.0,360000000.0,
Receivables,2940000000.0,2633000000.0,2569000000.0,2398000000.0,
Other Receivables,1198000000.0,1082000000.0,1142000000.0,956000000.0,
Taxes Receivable,32000000.0,33000000.0,41000000.0,52000000.0,
Accounts Receivable,1710000000.0,1518000000.0,1386000000.0,1390000000.0,
Allowance For Doubtful Accounts Receivable,-69000000.0,-61000000.0,-70000000.0,-75000000.0,
Gross Accounts Receivable,1779000000.0,1579000000.0,1456000000.0,1465000000.0,
Cash Cash Equivalents And Short Term Investments,1705000000.0,1325000000.0,1874000000.0,1254000000.0,
Cash And Cash Equivalents,1705000000.0,1325000000.0,1874000000.0,1254000000.0,
