,2023-12-31,2022-12-31,2021-12-31,2020-12-31,2019-12-31
Treasury Shares Number,20772995.0,20700357.0,18736582.0,18689775.0,
Ordinary Shares Number,51378862.0,51451500.0,53415275.0,53462082.0,
Share Issued,72151857.0,72151857.0,72151857.0,72151857.0,
Net Debt,2083000000.0,1918000000.0,659000000.0,1077000000.0,
Total Debt,2414000000.0,2199000000.0,1145000000.0,1404000000.0,
Tangible Book Value,-1386000000.0,-1796000000.0,-750000000.0,-1246000000.0,
Invested Capital,5256000000.0,4756000000.0,3975000000.0,3389000000.0,
Working Capital,74000000.0,-449000000.0,-111000000.0,-578000000.0,
Net Tangible Assets,-1386000000.0,-1796000000.0,-750000000.0,-1246000000.0,
Capital Lease Obligations,194000000.0,176000000.0,154000000.0,159000000.0,
Common Stock Equity,3036000000.0,2733000000.0,2984000000.0,2144000000.0,
Total Capitalization,5083000000.0,4542000000.0,3906000000.0,3025000000.0,
Total Equity Gross Minority Interest,3036000000.0,2733000000.0,2984000000.0,2144000000.0,
Stockholders Equity,3036000000.0,2733000000.0,2984000000.0,2144000000.0,
Gains Losses Not Affecting Retained Earnings,-54000000.0,-66000000.0,-29000000.0,-69000000.0,
Other Equity Adjustments,-54000000.0,-66000000.0,-29000000.0,-69000000.0,
Treasury Stock,1858000000.0,1799000000.0,1023000000.0,919000000.0,
Retained Earnings,4332000000.0,4036000000.0,3573000000.0,2736000000.0,
Additional Paid In Capital,615000000.0,561000000.0,462000000.0,395000000.0,
Capital Stock,1000000.0,1000000.0,1000000.0,1000000.0,
Common Stock,1000000.0,1000000.0,1000000.0,1000000.0,
Preferred Stock,0.0,0.0,0.0,0.0,
Total Liabilities Net Minority Interest,4270000000.0,4796000000.0,3231000000.0,3231000000.0,
Total Non Current Liabilities Net Minority Interest,2672000000.0,2464000000.0,1431000000.0,1380000000.0,
Other Non Current Liabilities,94000000.0,108000000.0,67000000.0,97000000.0,
Non Current Deferred Liabilities,379000000.0,408000000.0,321000000.0,273000000.0,
Non Current Deferred Revenue,312000000.0,333000000.0,315000000.0,273000000.0,
Non Current Deferred Taxes Liabilities,67000000.0,75000000.0,6000000.0,0.0,
Long Term Debt And Capital Lease Obligation,2199000000.0,1948000000.0,1043000000.0,1010000000.0,
Long Term Capital Lease Obligation,152000000.0,139000000.0,121000000.0,129000000.0,
Long Term Debt,2047000000.0,1809000000.0,922000000.0,881000000.0,
Current Liabilities,1598000000.0,2332000000.0,1800000000.0,1851000000.0,
Other Current Liabilities,7000000.0,19000000.0,15000000.0,54000000.0,
Current Deferred Liabilities,458000000.0,425000000.0,380000000.0,308000000.0,
Current Deferred Revenue,458000000.0,425000000.0,380000000.0,308000000.0,
Current Debt And Capital Lease Obligation,215000000.0,251000000.0,102000000.0,394000000.0,
Current Capital Lease Obligation,42000000.0,37000000.0,33000000.0,30000000.0,
Current Debt,173000000.0,214000000.0,69000000.0,364000000.0,
Other Current Borrowings,173000000.0,214000000.0,69000000.0,364000000.0,
Pensionand Other Post Retirement Benefit Plans Current,47000000.0,107000000.0,155000000.0,65000000.0,
Current Provisions,40000000.0,55000000.0,51000000.0,56000000.0,
Payables And Accrued Expenses,831000000.0,1475000000.0,1097000000.0,974000000.0,
Current Accrued Expenses,368000000.0,526000000.0,385000000.0,354000000.0,
Payables,463000000.0,949000000.0,712000000.0,620000000.0,
Total Tax Payable,7000000.0,138000000.0,12000000.0,19000000.0,
Income Tax Payable,7000000.0,138000000.0,12000000.0,19000000.0,
