,2023-12-31,2022-12-31,2021-12-31,2020-12-31,2019-12-31
Treasury Shares Number,53792081.0,49453665.0,43798984.0,44645173.0,
Ordinary Shares Number,229783795.0,234122211.0,239776892.0,238930703.0,
Share Issued,283575876.0,283575876.0,283575876.0,283575876.0,
Net Debt,2246000000.0,3117000000.0,2483000000.0,2137000000.0,
Total Debt,3929000000.0,4307000000.0,4522000000.0,4006000000.0,
Tangible Book Value,2251000000.0,3627000000.0,2578000000.0,2705000000.0,
Invested Capital,9608000000.0,11424000000.0,11275000000.0,10215000000.0,
Working Capital,2450000000.0,2381000000.0,2799000000.0,2357000000.0,
Net Tangible Assets,2251000000.0,3627000000.0,2578000000.0,2705000000.0,
Capital Lease Obligations,149000000.0,107000000.0,195000000.0,219000000.0,
Common Stock Equity,5828000000.0,7224000000.0,6948000000.0,6428000000.0,
Total Capitalization,9535000000.0,11364000000.0,11209000000.0,10166000000.0,
Total Equity Gross Minority Interest,6066000000.0,7508000000.0,7262000000.0,6724000000.0,
Minority Interest,238000000.0,284000000.0,314000000.0,296000000.0,
Stockholders Equity,5828000000.0,7224000000.0,6948000000.0,6428000000.0,
Gains Losses Not Affecting Retained Earnings,-828000000.0,-876000000.0,-551000000.0,-651000000.0,
Other Equity Adjustments,-828000000.0,-876000000.0,-551000000.0,-651000000.0,
Treasury Stock,2188000000.0,2032000000.0,1812000000.0,1834000000.0,
Retained Earnings,6152000000.0,7454000000.0,6671000000.0,6296000000.0,
Additional Paid In Capital,2689000000.0,2675000000.0,2637000000.0,2614000000.0,
Capital Stock,3000000.0,3000000.0,3000000.0,3000000.0,
Common Stock,3000000.0,3000000.0,3000000.0,3000000.0,
Preferred Stock,0.0,0.0,0.0,0.0,
Total Liabilities Net Minority Interest,8387000000.0,9486000000.0,9313000000.0,9305000000.0,
Total Non Current Liabilities Net Minority Interest,4620000000.0,5250000000.0,5515000000.0,5495000000.0,
Other Non Current Liabilities,74000000.0,64000000.0,115000000.0,68000000.0,
Liabilities Heldfor Sale Non Current,0.0,295000000.0,,,
Derivative Product Liabilities,,,54000000.0,162000000.0,8000000.0
Employee Benefits,153000000.0,147000000.0,331000000.0,635000000.0,
Non Current Pension And Other Postretirement Benefit Plans,153000000.0,147000000.0,331000000.0,635000000.0,
Tradeand Other Payables Non Current,226000000.0,242000000.0,274000000.0,300000000.0,
Non Current Deferred Liabilities,243000000.0,202000000.0,274000000.0,331000000.0,
Non Current Deferred Revenue,83000000.0,59000000.0,68000000.0,55000000.0,
Non Current Deferred Taxes Liabilities,160000000.0,143000000.0,206000000.0,276000000.0,
Long Term Debt And Capital Lease Obligation,3819000000.0,4225000000.0,4413000000.0,3910000000.0,
Long Term Capital Lease Obligation,112000000.0,85000000.0,152000000.0,172000000.0,
Long Term Debt,3707000000.0,4140000000.0,4261000000.0,3738000000.0,
Long Term Provisions,105000000.0,75000000.0,108000000.0,89000000.0,
Current Liabilities,3767000000.0,4236000000.0,3798000000.0,3810000000.0,
Other Current Liabilities,176000000.0,1100000000.0,249000000.0,247000000.0,
Current Deferred Liabilities,155000000.0,145000000.0,285000000.0,282000000.0,
Current Deferred Revenue,142000000.0,122000000.0,241000000.0,220000000.0,
Current Debt And Capital Lease Obligation,110000000.0,82000000.0,109000000.0,96000000.0,
Current Capital Lease Obligation,37000000.0,22000000.0,43000000.0,47000000.0,
Current Debt,73000000.0,60000000.0,66000000.0,49000000.0,
Other Current Borrowings,73000000.0,60000000.0,66000000.0,49000000.0,
Line Of Credit,,,,,34000000.0
Pensionand Other Post Retirement Benefit Plans Current,72000000.0,32000000.0,101000000.0,117000000.0,
Current Provisions,91000000.0,110000000.0,128000000.0,164000000.0,
Payables And Accrued Expenses,3163000000.0,2767000000.0,2926000000.0,2904000000.0,
Current Accrued Expenses,381000000.0,366000000.0,399000000.0,360000000.0,
Interest Payable,26000000.0,22000000.0,23000000.0,18000000.0,
Payables,2782000000.0,2401000000.0,2527000000.0,2544000000.0,
Dividends Payable,0.0,21000000.0,18000000.0,6000000.0,
Total Tax Payable,236000000.0,234000000.0,233000000.0,186000000.0,
Income Tax Payable,103000000.0,107000000.0,105000000.0,102000000.0,
Accounts Payable,2546000000.0,2146000000.0,2276000000.0,2352000000.0,
Total Assets,14453000000.0,16994000000.0,16575000000.0,16029000000.0,
Total Non Current Assets,8236000000.0,10377000000.0,9978000000.0,9862000000.0,
Other Non Current Assets,97000000.0,2182000000.0,236000000.0,226000000.0,
Non Current Deferred Assets,257000000.0,179000000.0,254000000.0,291000000.0,
Non Current Deferred Taxes Assets,257000000.0,179000000.0,254000000.0,291000000.0,
Non Current Accounts Receivable,56000000.0,56000000.0,102000000.0,51000000.0,
Financial Assets,15000000.0,68000000.0,8000000.0,,
Investments And Advances,308000000.0,763000000.0,428000000.0,769000000.0,
Other Investments,,,,,60000000.0
Investmentin Financial Assets,71000000.0,528000000.0,130000000.0,472000000.0,
Held To Maturity Securities,0.0,455000000.0,0.0,,
Available For Sale Securities,71000000.0,73000000.0,130000000.0,472000000.0,
Long Term Equity Investment,237000000.0,235000000.0,298000000.0,297000000.0,
Investmentsin Associatesat Cost,,279000000.0,298000000.0,297000000.0,256000000.0
Goodwill And Other Intangible Assets,3577000000.0,3597000000.0,4370000000.0,3723000000.0,
Other Intangible Assets,564000000.0,619000000.0,1091000000.0,1096000000.0,
Goodwill,3013000000.0,2978000000.0,3279000000.0,2627000000.0,
Net PPE,3926000000.0,3532000000.0,4580000000.0,4802000000.0,
Accumulated Depreciation,-3816000000.0,-3531000000.0,-3713000000.0,-1925000000.0,
Gross PPE,7742000000.0,7063000000.0,8293000000.0,6727000000.0,
Construction In Progress,671000000.0,529000000.0,471000000.0,432000000.0,
Other Properties,425000000.0,358000000.0,511000000.0,587000000.0,
Machinery Furniture Equipment,5327000000.0,4963000000.0,5807000000.0,4333000000.0,
Buildings And Improvements,,,,,755000000.0
Land And Improvements,1319000000.0,1213000000.0,1504000000.0,1375000000.0,
Properties,0.0,0.0,0.0,0.0,
Current Assets,6217000000.0,6617000000.0,6597000000.0,6167000000.0,
Other Current Assets,74000000.0,84000000.0,110000000.0,115000000.0,
Hedging Assets Current,32000000.0,12000000.0,13000000.0,,
Assets Held For Sale Current,0.0,1616000000.0,,,0.0
Restricted Cash,,,3000000.0,0.0,
Prepaid Assets,137000000.0,120000000.0,181000000.0,181000000.0,
Inventory,1313000000.0,1217000000.0,1534000000.0,1286000000.0,
Inventories Adjustments Allowances,-32000000.0,-25000000.0,-25000000.0,-15000000.0,
Finished Goods,194000000.0,187000000.0,327000000.0,324000000.0,
Work In Process,160000000.0,136000000.0,175000000.0,150000000.0,
Raw Materials,991000000.0,919000000.0,1057000000.0,827000000.0,
Receivables,3127000000.0,2485000000.0,2915000000.0,2935000000.0,
Receivables Adjustments Allowances,-12000000.0,-11000000.0,-13000000.0,-11000000.0,
Other Receivables,382000000.0,170000000.0,166000000.0,133000000.0,
Taxes Receivable,238000000.0,193000000.0,240000000.0,177000000.0,
Accounts Receivable,2519000000.0,2133000000.0,2522000000.0,2636000000.0,
Gross Accounts Receivable,,,,2636000000.0,1713000000.0
Cash Cash Equivalents And Short Term Investments,1534000000.0,1083000000.0,1844000000.0,1650000000.0,
Cash And Cash Equivalents,1534000000.0,1083000000.0,1844000000.0,1650000000.0,
