,2023-12-31,2022-12-31,2021-12-31,2020-12-31,2019-12-31
Treasury Shares Number,208280686.0,,,195402798.0,192270298.0
Ordinary Shares Number,273599948.0,274411106.0,277620943.0,286477836.0,
Share Issued,481880634.0,274411106.0,277620943.0,481880634.0,
Net Debt,7348000000.0,9254000000.0,9892000000.0,10174000000.0,
Total Debt,11083000000.0,12114000000.0,13175000000.0,14732000000.0,
Tangible Book Value,-943000000.0,-3590000000.0,-4435000000.0,-6509000000.0,
Invested Capital,30560000000.0,29064000000.0,29136000000.0,28659000000.0,
Working Capital,7183000000.0,5722000000.0,6009000000.0,5579000000.0,
Net Tangible Assets,-943000000.0,-3590000000.0,-4435000000.0,-6509000000.0,
Capital Lease Obligations,1822000000.0,1618000000.0,1680000000.0,1734000000.0,
Common Stock Equity,21299000000.0,18568000000.0,17641000000.0,15661000000.0,
Total Capitalization,30053000000.0,27811000000.0,28131000000.0,25656000000.0,
Total Equity Gross Minority Interest,21299000000.0,18568000000.0,17641000000.0,15661000000.0,
Stockholders Equity,21299000000.0,18568000000.0,17641000000.0,15661000000.0,
Gains Losses Not Affecting Retained Earnings,-1159000000.0,-2152000000.0,-1920000000.0,-3550000000.0,
Other Equity Adjustments,-1159000000.0,-2152000000.0,-1920000000.0,-3550000000.0,
Treasury Stock,21054000000.0,20721000000.0,19619000000.0,17893000000.0,
Retained Earnings,39270000000.0,37403000000.0,35420000000.0,33498000000.0,
Additional Paid In Capital,3760000000.0,3556000000.0,3278000000.0,3124000000.0,
Capital Stock,482000000.0,482000000.0,482000000.0,482000000.0,
Common Stock,482000000.0,482000000.0,482000000.0,482000000.0,
Total Liabilities Net Minority Interest,33511000000.0,33017000000.0,32432000000.0,35647000000.0,
Total Non Current Liabilities Net Minority Interest,17079000000.0,17676000000.0,18454000000.0,19683000000.0,
Other Non Current Liabilities,2033000000.0,2475000000.0,2558000000.0,2230000000.0,
Employee Benefits,2219000000.0,2453000000.0,2813000000.0,5182000000.0,
Non Current Pension And Other Postretirement Benefit Plans,2219000000.0,2453000000.0,2813000000.0,5182000000.0,
Non Current Deferred Liabilities,2576000000.0,2175000000.0,1250000000.0,872000000.0,
Non Current Deferred Revenue,2576000000.0,2175000000.0,1250000000.0,872000000.0,
Non Current Deferred Taxes Liabilities,,,,461000000.0,588000000.0
Long Term Debt And Capital Lease Obligation,10251000000.0,10573000000.0,11833000000.0,11399000000.0,
Long Term Capital Lease Obligation,1497000000.0,1330000000.0,1343000000.0,1404000000.0,
Long Term Debt,8754000000.0,9243000000.0,10490000000.0,9995000000.0,
Current Liabilities,16432000000.0,15341000000.0,13978000000.0,15964000000.0,
Other Current Liabilities,1151000000.0,1288000000.0,1292000000.0,1436000000.0,
Current Deferred Liabilities,9564000000.0,7436000000.0,6266000000.0,6276000000.0,
Current Deferred Revenue,9564000000.0,7436000000.0,6266000000.0,6276000000.0,
Current Debt And Capital Lease Obligation,832000000.0,1541000000.0,1342000000.0,3333000000.0,
Current Capital Lease Obligation,325000000.0,288000000.0,337000000.0,330000000.0,
Current Debt,507000000.0,1253000000.0,1005000000.0,3003000000.0,
Other Current Borrowings,507000000.0,1253000000.0,1005000000.0,3003000000.0,
Pensionand Other Post Retirement Benefit Plans Current,237000000.0,215000000.0,558000000.0,644000000.0,
Payables And Accrued Expenses,4648000000.0,4861000000.0,4520000000.0,4275000000.0,
Current Accrued Expenses,1191000000.0,1116000000.0,1022000000.0,1007000000.0,
Payables,3457000000.0,3745000000.0,3498000000.0,3268000000.0,
Dividends Payable,362000000.0,347000000.0,331000000.0,316000000.0,
Accounts Payable,3095000000.0,3398000000.0,3167000000.0,2952000000.0,
Total Assets,54810000000.0,51585000000.0,50073000000.0,51308000000.0,
Total Non Current Assets,31195000000.0,30522000000.0,30086000000.0,29765000000.0,
Other Non Current Assets,2755000000.0,2464000000.0,2593000000.0,2495000000.0,
Goodwill And Other Intangible Assets,22242000000.0,22158000000.0,22076000000.0,22170000000.0,
Other Intangible Assets,1656000000.0,1824000000.0,1978000000.0,2117000000.0,
Goodwill,20586000000.0,20334000000.0,20098000000.0,20053000000.0,
Net PPE,6198000000.0,5900000000.0,5417000000.0,5100000000.0,
Accumulated Depreciation,-6802000000.0,-6392000000.0,-6047000000.0,-5614000000.0,
Gross PPE,13000000000.0,12292000000.0,11464000000.0,10714000000.0,
Construction In Progress,1086000000.0,1020000000.0,1057000000.0,802000000.0,
Machinery Furniture Equipment,6806000000.0,6620000000.0,6281000000.0,5941000000.0,
Buildings And Improvements,4654000000.0,4238000000.0,3712000000.0,3558000000.0,
Land And Improvements,454000000.0,414000000.0,414000000.0,413000000.0,
Properties,0.0,0.0,0.0,0.0,
Current Assets,23615000000.0,21063000000.0,19987000000.0,21543000000.0,
Other Current Assets,2123000000.0,1696000000.0,1505000000.0,1789000000.0,
Inventory,8578000000.0,6322000000.0,5340000000.0,5745000000.0,
Finished Goods,37000000.0,68000000.0,35000000.0,43000000.0,
Work In Process,5655000000.0,4182000000.0,3654000000.0,3990000000.0,
Raw Materials,2886000000.0,2072000000.0,1651000000.0,1712000000.0,
Receivables,11001000000.0,11803000000.0,11539000000.0,11185000000.0,
Other Receivables,7997000000.0,8795000000.0,8498000000.0,8024000000.0,
Accounts Receivable,3004000000.0,3008000000.0,3041000000.0,3161000000.0,
Cash Cash Equivalents And Short Term Investments,1913000000.0,1242000000.0,1603000000.0,2824000000.0,
Cash And Cash Equivalents,1913000000.0,1242000000.0,1603000000.0,2824000000.0,
