,2023-12-31,2022-12-31,2021-12-31,2020-12-31,2019-12-31
Treasury Shares Number,0.0,,,,
Ordinary Shares Number,729753000.0,732794000.0,747301000.0,747384592.0,
Share Issued,729753000.0,732794000.0,747301000.0,747384592.0,
Net Debt,3905000000.0,3472000000.0,3220000000.0,4980000000.0,
Total Debt,5088000000.0,5075000000.0,5123000000.0,5501000000.0,
Tangible Book Value,10236000000.0,10749000000.0,10767000000.0,8731000000.0,
Invested Capital,15305000000.0,15802000000.0,15866000000.0,14206000000.0,
Working Capital,1525000000.0,1006000000.0,2181000000.0,659000000.0,
Net Tangible Assets,10236000000.0,10749000000.0,10767000000.0,8731000000.0,
Capital Lease Obligations,19000000.0,22000000.0,24000000.0,26000000.0,
Common Stock Equity,10236000000.0,10749000000.0,10767000000.0,8731000000.0,
Total Capitalization,15305000000.0,14820000000.0,15866000000.0,14056000000.0,
Total Equity Gross Minority Interest,10236000000.0,10749000000.0,10767000000.0,8731000000.0,
Stockholders Equity,10236000000.0,10749000000.0,10767000000.0,8731000000.0,
Other Equity Interest,7608000000.0,7691000000.0,8181000000.0,8208000000.0,
Gains Losses Not Affecting Retained Earnings,-293000000.0,-247000000.0,-479000000.0,-822000000.0,
Other Equity Adjustments,-293000000.0,-247000000.0,-479000000.0,-822000000.0,
Retained Earnings,2009000000.0,2389000000.0,2131000000.0,411000000.0,
Capital Stock,912000000.0,916000000.0,934000000.0,934000000.0,
Common Stock,912000000.0,916000000.0,934000000.0,934000000.0,
Total Liabilities Net Minority Interest,6747000000.0,6591000000.0,6885000000.0,7580000000.0,
Total Non Current Liabilities Net Minority Interest,5959000000.0,4851000000.0,5931000000.0,6630000000.0,
Other Non Current Liabilities,348000000.0,340000000.0,346000000.0,370000000.0,
Non Current Deferred Liabilities,542000000.0,440000000.0,486000000.0,935000000.0,
Non Current Deferred Taxes Liabilities,81000000.0,96000000.0,46000000.0,24000000.0,
Long Term Debt And Capital Lease Obligation,5069000000.0,4071000000.0,5099000000.0,5325000000.0,
Long Term Debt,5069000000.0,4071000000.0,5099000000.0,5325000000.0,
Current Liabilities,788000000.0,1740000000.0,954000000.0,950000000.0,
Current Debt And Capital Lease Obligation,19000000.0,1004000000.0,24000000.0,176000000.0,
Current Capital Lease Obligation,19000000.0,22000000.0,24000000.0,26000000.0,
Current Debt,,982000000.0,,150000000.0,230000000.0
Other Current Borrowings,,982000000.0,,150000000.0,
Line Of Credit,,,,0.0,230000000.0
Pensionand Other Post Retirement Benefit Plans Current,173000000.0,201000000.0,225000000.0,204000000.0,
Payables And Accrued Expenses,596000000.0,535000000.0,705000000.0,570000000.0,
Current Accrued Expenses,278000000.0,265000000.0,318000000.0,291000000.0,
Interest Payable,63000000.0,69000000.0,83000000.0,87000000.0,
Payables,318000000.0,270000000.0,387000000.0,279000000.0,
Total Tax Payable,31000000.0,23000000.0,106000000.0,75000000.0,
Accounts Payable,287000000.0,247000000.0,281000000.0,204000000.0,
Total Assets,16983000000.0,17340000000.0,17652000000.0,16311000000.0,
Total Non Current Assets,14670000000.0,14594000000.0,14517000000.0,14702000000.0,
Other Non Current Assets,11916000000.0,11979000000.0,12013000000.0,12228000000.0,
Non Current Deferred Assets,15000000.0,8000000.0,17000000.0,120000000.0,
Non Current Deferred Taxes Assets,15000000.0,8000000.0,17000000.0,120000000.0,
Investments And Advances,,,,,0.0
Investmentin Financial Assets,,,,,0.0
Net PPE,2739000000.0,2607000000.0,2487000000.0,2354000000.0,
Accumulated Depreciation,-3901000000.0,-3710000000.0,-3592000000.0,-3432000000.0,
Gross PPE,6640000000.0,6317000000.0,6079000000.0,5786000000.0,
Construction In Progress,270000000.0,222000000.0,175000000.0,73000000.0,
Other Properties,1060000000.0,1055000000.0,1077000000.0,1094000000.0,
Machinery Furniture Equipment,4005000000.0,3791000000.0,3640000000.0,3486000000.0,
Buildings And Improvements,1222000000.0,1166000000.0,1104000000.0,1049000000.0,
Land And Improvements,83000000.0,83000000.0,83000000.0,84000000.0,
Properties,0.0,0.0,0.0,0.0,
Current Assets,2313000000.0,2746000000.0,3135000000.0,1609000000.0,
Other Current Assets,219000000.0,216000000.0,205000000.0,,
Assets Held For Sale Current,,,,0.0,140000000.0
Restricted Cash,,,,0.0,362000000.0
Prepaid Assets,,,205000000.0,139000000.0,147000000.0
Inventory,566000000.0,550000000.0,520000000.0,443000000.0,
Other Inventories,146000000.0,149000000.0,148000000.0,109000000.0,
Finished Goods,49000000.0,56000000.0,65000000.0,64000000.0,
Raw Materials,371000000.0,345000000.0,307000000.0,270000000.0,
Receivables,364000000.0,399000000.0,531000000.0,532000000.0,
Taxes Receivable,10000000.0,42000000.0,24000000.0,82000000.0,
Accounts Receivable,354000000.0,357000000.0,507000000.0,450000000.0,
Cash Cash Equivalents And Short Term Investments,1164000000.0,1581000000.0,1879000000.0,495000000.0,
Other Short Term Investments,,,,,362000000.0
Cash And Cash Equivalents,1164000000.0,1581000000.0,1879000000.0,495000000.0,
