,2023-12-31,2022-12-31,2021-12-31,2020-12-31,2019-12-31
Treasury Shares Number,20740882.0,7192011.0,,0.0,408247456.0
Ordinary Shares Number,268890470.0,279625364.0,283470334.0,267329284.0,
Share Issued,289631352.0,286817375.0,283470334.0,267329284.0,
Net Debt,2979802000.0,3263331000.0,3113964000.0,3101766000.0,
Total Debt,3842242000.0,3835726000.0,3929348000.0,3840930000.0,
Tangible Book Value,-2667906000.0,-3065988000.0,-3387462000.0,-2915849000.0,
Invested Capital,3822694000.0,3475851000.0,3725579000.0,2426513000.0,
Working Capital,739543000.0,326031000.0,49957000.0,520176000.0,
Net Tangible Assets,-2667906000.0,-3065988000.0,-3387462000.0,-2915849000.0,
Common Stock Equity,-19548000.0,-359875000.0,-203769000.0,-1414417000.0,
Total Capitalization,3822694000.0,3475851000.0,3625652000.0,2426513000.0,
Total Equity Gross Minority Interest,-19073000.0,-358881000.0,-194582000.0,-1412735000.0,
Minority Interest,475000.0,994000.0,9187000.0,1682000.0,
Stockholders Equity,-19548000.0,-359875000.0,-203769000.0,-1414417000.0,
Gains Losses Not Affecting Retained Earnings,-385471000.0,-369182000.0,-223754000.0,-81454000.0,
Other Equity Adjustments,-385471000.0,-369182000.0,-223754000.0,-81454000.0,
Treasury Stock,1032538000.0,482049000.0,0.0,0.0,
Retained Earnings,-7131029000.0,-7782568000.0,-8144514000.0,-8422237000.0,
Additional Paid In Capital,8529200000.0,8273637000.0,8164216000.0,7089007000.0,
Capital Stock,290000.0,287000.0,283000.0,267000.0,
Common Stock,290000.0,287000.0,283000.0,267000.0,
Total Liabilities Net Minority Interest,4526959000.0,4541645000.0,5257870000.0,4459189000.0,
Total Non Current Liabilities Net Minority Interest,3995191000.0,3985291000.0,4089575000.0,3959153000.0,
Other Non Current Liabilities,101787000.0,103652000.0,116051000.0,86428000.0,
Liabilities Heldfor Sale Non Current,,,,0.0,447414000.0
Preferred Securities Outside Stock Equity,,,,640000.0,44527000.0
Tradeand Other Payables Non Current,24860000.0,13282000.0,13842000.0,14582000.0,
Non Current Deferred Liabilities,26302000.0,32631000.0,130261000.0,17213000.0,
Non Current Deferred Taxes Liabilities,26302000.0,32631000.0,130261000.0,17213000.0,
Long Term Debt And Capital Lease Obligation,3842242000.0,3835726000.0,3829421000.0,3840930000.0,
Long Term Debt,3842242000.0,3835726000.0,3829421000.0,3840930000.0,
Current Liabilities,531768000.0,556354000.0,1168295000.0,500036000.0,
Other Current Liabilities,79924000.0,82165000.0,128175000.0,52847000.0,
Current Deferred Liabilities,211282000.0,252718000.0,262131000.0,239088000.0,
Current Deferred Revenue,211282000.0,252718000.0,262131000.0,239088000.0,
Current Debt And Capital Lease Obligation,,,99927000.0,,13750000.0
Current Debt,,,99927000.0,,13750000.0
Other Current Borrowings,,,,,13750000.0
Pensionand Other Post Retirement Benefit Plans Current,103336000.0,90098000.0,88670000.0,65239000.0,
Payables And Accrued Expenses,137226000.0,131373000.0,589392000.0,142862000.0,
Current Accrued Expenses,89823000.0,79657000.0,518796000.0,84062000.0,
Interest Payable,30184000.0,30148000.0,30110000.0,26922000.0,
Payables,47403000.0,51716000.0,70596000.0,58800000.0,
Total Tax Payable,34216000.0,38017000.0,32725000.0,29600000.0,
Accounts Payable,13187000.0,13699000.0,37871000.0,29200000.0,
Total Assets,4507886000.0,4182764000.0,5063288000.0,3046454000.0,
Total Non Current Assets,3236575000.0,3300379000.0,3845036000.0,2026242000.0,
Other Non Current Assets,133889000.0,141183000.0,163150000.0,123524000.0,
Non Current Deferred Assets,259803000.0,276947000.0,334937000.0,293487000.0,
Non Current Deferred Taxes Assets,259803000.0,276947000.0,334937000.0,293487000.0,
Investments And Advances,,,,,353052000.0
Investmentin Financial Assets,,,,,353052000.0
Available For Sale Securities,,,,,353052000.0
Goodwill And Other Intangible Assets,2648358000.0,2706113000.0,3183693000.0,1501432000.0,
Other Intangible Assets,305746000.0,357747000.0,771697000.0,230900000.0,
Goodwill,2342612000.0,2348366000.0,2411996000.0,1270532000.0,
Net PPE,194525000.0,176136000.0,163256000.0,107799000.0,
Accumulated Depreciation,-249223000.0,-198409000.0,-181742000.0,-169321000.0,
Gross PPE,443748000.0,374545000.0,344998000.0,277120000.0,
Leases,53163000.0,45371000.0,40895000.0,28711000.0,
Construction In Progress,19455000.0,49199000.0,39769000.0,14474000.0,
Other Properties,,,,,167801000.0
Machinery Furniture Equipment,292546000.0,201271000.0,190928000.0,176894000.0,
Buildings And Improvements,67019000.0,67139000.0,61841000.0,45476000.0,
Land And Improvements,11565000.0,11565000.0,11565000.0,11565000.0,
Properties,0.0,0.0,0.0,0.0,
Current Assets,1271311000.0,882385000.0,1218252000.0,1020212000.0,
Other Current Assets,24468000.0,26053000.0,81872000.0,38693000.0,
Assets Held For Sale Current,,,,0.0,3028079000.0
Current Deferred Assets,33122000.0,38185000.0,41744000.0,33539000.0,
Prepaid Assets,46433000.0,45089000.0,78952000.0,71793000.0,
Receivables,298648000.0,191940000.0,188482000.0,137023000.0,
Other Receivables,,,,,71548000.0
Taxes Receivable,,,,,9308000.0
Accounts Receivable,298648000.0,191940000.0,188482000.0,137023000.0,
Allowance For Doubtful Accounts Receivable,-603000.0,-387000.0,-281000.0,-286000.0,
Gross Accounts Receivable,299251000.0,192327000.0,188763000.0,137309000.0,
Cash Cash Equivalents And Short Term Investments,868640000.0,581118000.0,827202000.0,739164000.0,
Other Short Term Investments,6200000.0,8723000.0,11818000.0,0.0,
Cash And Cash Equivalents,862440000.0,572395000.0,815384000.0,739164000.0,
