,2023-12-31,2022-12-31,2021-12-31,2020-12-31,2019-12-31
Ordinary Shares Number,246500000.0,246900000.0,250900000.0,250800000.0,
Share Issued,246500000.0,246900000.0,250900000.0,250800000.0,
Net Debt,2836800000.0,1249000000.0,967500000.0,1309500000.0,
Total Debt,3188500000.0,1625100000.0,1414600000.0,1656400000.0,
Tangible Book Value,-2094000000.0,-585800000.0,-543400000.0,-859700000.0,
Invested Capital,7566700000.0,5570200000.0,5237900000.0,5144100000.0,
Working Capital,1600000.0,56100000.0,262000000.0,-29900000.0,
Net Tangible Assets,-2094000000.0,-585800000.0,-543400000.0,-859700000.0,
Capital Lease Obligations,121900000.0,105100000.0,121400000.0,109200000.0,
Common Stock Equity,4500100000.0,4050200000.0,3944700000.0,3596900000.0,
Total Capitalization,7036300000.0,5270200000.0,5237900000.0,4888300000.0,
Total Equity Gross Minority Interest,4500100000.0,4050200000.0,3944700000.0,3598600000.0,
Minority Interest,0.0,0.0,0.0,1700000.0,
Stockholders Equity,4500100000.0,4050200000.0,3944700000.0,3596900000.0,
Gains Losses Not Affecting Retained Earnings,-152100000.0,-234900000.0,-161700000.0,-98500000.0,
Other Equity Adjustments,-152100000.0,-234900000.0,-161700000.0,-98500000.0,
Retained Earnings,2437400000.0,2230000000.0,2170500000.0,1893400000.0,
Additional Paid In Capital,2214600000.0,2054900000.0,1935600000.0,1801700000.0,
Capital Stock,200000.0,200000.0,300000.0,300000.0,
Common Stock,200000.0,200000.0,300000.0,300000.0,
Preferred Stock,0.0,0.0,0.0,0.0,
Total Liabilities Net Minority Interest,5039200000.0,3218800000.0,3154900000.0,3278300000.0,
Total Non Current Liabilities Net Minority Interest,3209900000.0,1756700000.0,1966300000.0,1967000000.0,
Other Non Current Liabilities,165700000.0,175300000.0,151100000.0,150600000.0,
Employee Benefits,,,,21900000.0,20200000.0
Non Current Pension And Other Postretirement Benefit Plans,,,,21900000.0,20200000.0
Tradeand Other Payables Non Current,,40900000.0,54500000.0,62200000.0,69100000.0
Non Current Deferred Liabilities,386100000.0,256300000.0,346100000.0,353600000.0,
Non Current Deferred Revenue,98300000.0,98500000.0,83000000.0,53300000.0,
Non Current Deferred Taxes Liabilities,287800000.0,157800000.0,263100000.0,300300000.0,
Long Term Debt And Capital Lease Obligation,2658100000.0,1325100000.0,1414600000.0,1400600000.0,
Long Term Capital Lease Obligation,121900000.0,105100000.0,121400000.0,109200000.0,
Long Term Debt,2536200000.0,1220000000.0,1293200000.0,1291400000.0,
Current Liabilities,1829300000.0,1462100000.0,1188600000.0,1311300000.0,
Other Current Liabilities,249600000.0,164400000.0,201500000.0,185000000.0,
Current Deferred Liabilities,663100000.0,639100000.0,548800000.0,560500000.0,
Current Deferred Revenue,663100000.0,639100000.0,548800000.0,560500000.0,
Current Debt And Capital Lease Obligation,530400000.0,300000000.0,,255800000.0,219000000.0
Current Debt,530400000.0,300000000.0,,255800000.0,219000000.0
Other Current Borrowings,,300000000.0,,255800000.0,
Pensionand Other Post Retirement Benefit Plans Current,181200000.0,159400000.0,231000000.0,166800000.0,
Payables And Accrued Expenses,205000000.0,199200000.0,207300000.0,143200000.0,
Payables,205000000.0,199200000.0,207300000.0,143200000.0,
Total Tax Payable,39700000.0,23700000.0,,,
Income Tax Payable,39700000.0,23700000.0,,,
Accounts Payable,165300000.0,175500000.0,207300000.0,143200000.0,
Total Assets,9539300000.0,7269000000.0,7099600000.0,6876900000.0,
Total Non Current Assets,7708400000.0,5750800000.0,5649000000.0,5595500000.0,
Other Non Current Assets,375500000.0,336200000.0,284700000.0,248000000.0,
Non Current Deferred Assets,412300000.0,438400000.0,502000000.0,510200000.0,
Non Current Deferred Taxes Assets,412300000.0,438400000.0,502000000.0,510200000.0,
Goodwill And Other Intangible Assets,6594100000.0,4636000000.0,4488100000.0,4456600000.0,
Other Intangible Assets,1243500000.0,498100000.0,506600000.0,580100000.0,
Goodwill,5350600000.0,4137900000.0,3981500000.0,3876500000.0,
Net PPE,326500000.0,340200000.0,374200000.0,380700000.0,
Accumulated Depreciation,-350500000.0,-359500000.0,-363000000.0,-346300000.0,
Gross PPE,677000000.0,699700000.0,737200000.0,727000000.0,
Leases,,,,,49900000.0
Construction In Progress,14000000.0,10100000.0,20700000.0,17200000.0,
Other Properties,124000000.0,121200000.0,141000000.0,128900000.0,
Machinery Furniture Equipment,301600000.0,324000000.0,336700000.0,327600000.0,
Buildings And Improvements,,,,,115300000.0
Land And Improvements,,,,,10100000.0
Properties,237400000.0,244400000.0,238800000.0,253300000.0,
Current Assets,1830900000.0,1518200000.0,1450600000.0,1281400000.0,
Other Current Assets,147800000.0,127700000.0,136800000.0,121500000.0,
Assets Held For Sale Current,421200000.0,0.0,,,
Prepaid Assets,89800000.0,73700000.0,,,
Inventory,235700000.0,402500000.0,363300000.0,301700000.0,
Finished Goods,144300000.0,234500000.0,221300000.0,190100000.0,
Work In Process,3000000.0,13100000.0,12400000.0,16000000.0,
Raw Materials,88400000.0,154900000.0,129600000.0,95600000.0,
Receivables,706600000.0,643300000.0,624800000.0,620500000.0,
Accounts Receivable,706600000.0,643300000.0,624800000.0,620500000.0,
Allowance For Doubtful Accounts Receivable,,-5900000.0,-7000000.0,-7000000.0,-5900000.0
Gross Accounts Receivable,,649200000.0,631800000.0,627500000.0,614100000.0
Cash Cash Equivalents And Short Term Investments,229800000.0,271000000.0,325700000.0,237700000.0,
Cash And Cash Equivalents,229800000.0,271000000.0,325700000.0,237700000.0,
