,2023-12-31,2022-12-31,2021-12-31,2020-12-31,2019-12-31
Ordinary Shares Number,574335396.0,572130932.0,570261104.0,543117533.0,
Share Issued,574335396.0,572130932.0,570261104.0,543117533.0,
Net Debt,24773000000.0,21494000000.0,22379000000.0,22729000000.0,
Total Debt,24910000000.0,21654000000.0,23854000000.0,24477000000.0,
Tangible Book Value,4819000000.0,4548000000.0,3057000000.0,1619000000.0,
Invested Capital,35347000000.0,31820000000.0,32516000000.0,31700000000.0,
Working Capital,-2818000000.0,-1543000000.0,-1179000000.0,-1290000000.0,
Net Tangible Assets,4819000000.0,4548000000.0,3057000000.0,1619000000.0,
Capital Lease Obligations,,6000000.0,13000000.0,14000000.0,15000000.0
Common Stock Equity,10437000000.0,10166000000.0,8675000000.0,7237000000.0,
Total Capitalization,33322000000.0,31369000000.0,30923000000.0,29368000000.0,
Total Equity Gross Minority Interest,10916000000.0,10643000000.0,8675000000.0,7237000000.0,
Minority Interest,479000000.0,477000000.0,0.0,,
Stockholders Equity,10437000000.0,10166000000.0,8675000000.0,7237000000.0,
Gains Losses Not Affecting Retained Earnings,-17000000.0,-14000000.0,-15000000.0,-5000000.0,
Other Equity Adjustments,-17000000.0,-14000000.0,-15000000.0,-5000000.0,
Retained Earnings,-97000000.0,-1199000000.0,-1605000000.0,-2888000000.0,
Additional Paid In Capital,10494000000.0,11322000000.0,10238000000.0,10076000000.0,
Capital Stock,57000000.0,57000000.0,57000000.0,54000000.0,
Common Stock,57000000.0,57000000.0,57000000.0,54000000.0,
Preferred Stock,,,,,0.0
Total Liabilities Net Minority Interest,37851000000.0,35465000000.0,36757000000.0,37227000000.0,
Total Non Current Liabilities Net Minority Interest,32465000000.0,31507000000.0,32341000000.0,32223000000.0,
Other Non Current Liabilities,2173000000.0,1920000000.0,1863000000.0,1826000000.0,
Liabilities Heldfor Sale Non Current,,,,0.0,691000000.0
Employee Benefits,1663000000.0,2335000000.0,2669000000.0,3345000000.0,
Non Current Pension And Other Postretirement Benefit Plans,1663000000.0,2335000000.0,2669000000.0,3345000000.0,
Non Current Deferred Liabilities,4530000000.0,4202000000.0,3437000000.0,3095000000.0,
Non Current Deferred Revenue,,,,30000000.0,49000000.0
Non Current Deferred Taxes Liabilities,4530000000.0,4202000000.0,3437000000.0,3095000000.0,
Long Term Debt And Capital Lease Obligation,22885000000.0,21203000000.0,22248000000.0,22131000000.0,
Long Term Debt,22885000000.0,21203000000.0,22248000000.0,22131000000.0,
Long Term Provisions,,,,159000000.0,165000000.0
Current Liabilities,5386000000.0,3958000000.0,4416000000.0,5004000000.0,
Other Current Liabilities,241000000.0,364000000.0,402000000.0,348000000.0,
Current Deferred Liabilities,227000000.0,223000000.0,,,
Current Deferred Revenue,227000000.0,223000000.0,,,
Current Debt And Capital Lease Obligation,2025000000.0,451000000.0,1606000000.0,2346000000.0,
Current Capital Lease Obligation,,6000000.0,13000000.0,14000000.0,15000000.0
Current Debt,2025000000.0,451000000.0,1593000000.0,2332000000.0,
Other Current Borrowings,,445000000.0,1593000000.0,2332000000.0,1365000000.0
Pensionand Other Post Retirement Benefit Plans Current,304000000.0,272000000.0,313000000.0,349000000.0,
Payables And Accrued Expenses,2589000000.0,2648000000.0,2095000000.0,1961000000.0,
Current Accrued Expenses,292000000.0,254000000.0,283000000.0,282000000.0,
Interest Payable,292000000.0,254000000.0,283000000.0,282000000.0,
Payables,2297000000.0,2394000000.0,1812000000.0,1679000000.0,
Dueto Related Parties Current,,,,,87000000.0
Dividends Payable,235000000.0,223000000.0,222000000.0,212000000.0,
Total Tax Payable,700000000.0,668000000.0,647000000.0,640000000.0,
