,2023-11-30,2022-11-30,2021-11-30,2020-11-30,2019-11-30
Treasury Shares Number,14128089.0,2875247.0,40508977.0,25686605.0,
Ordinary Shares Number,280948138.0,289810115.0,299434266.0,312699399.0,
Share Issued,295076227.0,292685362.0,339943243.0,338386004.0,
Net Debt,,1420416000.0,3456620000.0,4558545000.0,8127700000.0
Total Debt,4984028000.0,6199136000.0,6378364000.0,7421583000.0,
Tangible Book Value,22948606000.0,20468442000.0,17184367000.0,14362798000.0,
Invested Capital,31564692000.0,30299636000.0,27194789000.0,25416439000.0,
Working Capital,29692391000.0,28488165000.0,23778686000.0,21552221000.0,
Net Tangible Assets,22948606000.0,20468442000.0,17184367000.0,14362798000.0,
Common Stock Equity,26580664000.0,24100500000.0,20816425000.0,17994856000.0,
Total Capitalization,31564692000.0,30299636000.0,27194789000.0,25416439000.0,
Total Equity Gross Minority Interest,26701966000.0,24240367000.0,20996282000.0,18099401000.0,
Minority Interest,121302000.0,139867000.0,179857000.0,104545000.0,
Stockholders Equity,26580664000.0,24100500000.0,20816425000.0,17994856000.0,
Gains Losses Not Affecting Retained Earnings,4879000.0,2408000.0,-1341000.0,-805000.0,
Other Equity Adjustments,4879000.0,2408000.0,-1341000.0,-805000.0,
Treasury Stock,1393100000.0,210389000.0,2709448000.0,1279227000.0,
Retained Earnings,22369368000.0,18861417000.0,14685329000.0,10564994000.0,
Additional Paid In Capital,5570009000.0,5417796000.0,8807891000.0,8676056000.0,
Capital Stock,29508000.0,29268000.0,33994000.0,33838000.0,
Common Stock,29508000.0,29268000.0,33994000.0,33838000.0,
Preferred Stock,0.0,0.0,0.0,0.0,
Total Liabilities Net Minority Interest,12532337000.0,13743928000.0,12211496000.0,11835776000.0,
Total Non Current Liabilities Net Minority Interest,10900936000.0,12127800000.0,10890249000.0,10798438000.0,
Other Non Current Liabilities,5280111000.0,5315224000.0,3896657000.0,2932555000.0,
Tradeand Other Payables Non Current,636797000.0,613440000.0,615228000.0,444300000.0,
Long Term Debt And Capital Lease Obligation,4984028000.0,6199136000.0,6378364000.0,7421583000.0,
Long Term Debt,4984028000.0,6199136000.0,6378364000.0,7421583000.0,
Current Liabilities,1631401000.0,1616128000.0,1321247000.0,1037338000.0,
Other Current Liabilities,,,,706691000.0,260266000.0
Payables And Accrued Expenses,1631401000.0,1616128000.0,1321247000.0,1037338000.0,
Payables,1631401000.0,1616128000.0,1321247000.0,1037338000.0,
Accounts Payable,1631401000.0,1616128000.0,1321247000.0,1037338000.0,
Total Assets,39234303000.0,37984295000.0,33207778000.0,29935177000.0,
Total Non Current Assets,7910511000.0,7880002000.0,8107845000.0,7345618000.0,
Other Non Current Assets,1360277000.0,1175123000.0,954509000.0,923051000.0,
Non Current Prepaid Assets,32063000.0,28823000.0,,,
Non Current Accounts Receivable,,,,86629000.0,76906000.0
Investments And Advances,2513387000.0,2717726000.0,3181372000.0,2378991000.0,
Other Investments,,,44582000.0,0.0,0.0
Investmentin Financial Assets,493382000.0,579913000.0,1208989000.0,314070000.0,
Held To Maturity Securities,140676000.0,143251000.0,157808000.0,172673000.0,
Available For Sale Securities,352706000.0,436662000.0,1051181000.0,141397000.0,
Long Term Equity Investment,2020005000.0,2137813000.0,1972383000.0,2064921000.0,
Investments In Other Ventures Under Equity Method,2020005000.0,2137813000.0,1972383000.0,2064921000.0,
Goodwill And Other Intangible Assets,3632058000.0,3632058000.0,3632058000.0,3632058000.0,
Goodwill,3632058000.0,3632058000.0,3632058000.0,3632058000.0,
Net PPE,404789000.0,355095000.0,339906000.0,411518000.0,
Accumulated Depreciation,-265831000.0,-226822000.0,-198855000.0,-177519000.0,
Gross PPE,670620000.0,581917000.0,538761000.0,589037000.0,
Leases,72994000.0,68951000.0,56620000.0,57084000.0,
Construction In Progress,2034217000.0,,,,
Other Properties,300351000.0,305743000.0,309367000.0,386646000.0,
Machinery Furniture Equipment,297275000.0,207223000.0,172774000.0,145307000.0,
Properties,0.0,0.0,0.0,0.0,
Current Assets,31323792000.0,30104293000.0,25099933000.0,22589559000.0,
Assets Held For Sale Current,2086809000.0,1776311000.0,1636351000.0,1490105000.0,
Restricted Cash,96441000.0,37050000.0,33939000.0,69692000.0,
Prepaid Assets,2034217000.0,1762548000.0,,,
Inventory,18897670000.0,20099905000.0,19169397000.0,17175148000.0,
Other Inventories,3537463000.0,2732850000.0,1615116000.0,1086487000.0,
Finished Goods,15360207000.0,17367055000.0,17554281000.0,16088661000.0,
Receivables,1696205000.0,1614277000.0,1296848000.0,938079000.0,
Receivables Adjustments Allowances,-2374000.0,-2179000.0,-2531000.0,-2798000.0,
Notes Receivable,250074000.0,185739000.0,247805000.0,167909000.0,
Loans Receivable,0.0,0.0,0.0,0.0,
Accounts Receivable,1448505000.0,1430717000.0,1051574000.0,772968000.0,
Cash Cash Equivalents And Short Term Investments,6512450000.0,4814202000.0,2963398000.0,2916535000.0,
Other Short Term Investments,37953000.0,35482000.0,41654000.0,53497000.0,
Cash And Cash Equivalents,6474497000.0,4778720000.0,2921744000.0,2863038000.0,
