,2023-12-31,2022-12-31,2021-12-31,2020-12-31,2019-12-31
Treasury Shares Number,17329585.0,15056232.0,9569359.0,9044952.0,
Ordinary Shares Number,257190053.0,259463406.0,264950279.0,280474686.0,
Share Issued,274519638.0,274519638.0,274519638.0,289519638.0,
Net Debt,7527000000.0,7547000000.0,7742000000.0,5334000000.0,
Total Debt,11175000000.0,11165000000.0,10572000000.0,7609000000.0,
Tangible Book Value,-2233000000.0,-3805000000.0,-5127000000.0,-3282000000.0,
Invested Capital,19819000000.0,18614000000.0,17100000000.0,16553000000.0,
Working Capital,3753000000.0,3665000000.0,2776000000.0,2307000000.0,
Net Tangible Assets,-2233000000.0,-3805000000.0,-5127000000.0,-3282000000.0,
Common Stock Equity,8644000000.0,7449000000.0,6528000000.0,8944000000.0,
Total Capitalization,18819000000.0,18614000000.0,17100000000.0,16553000000.0,
Total Equity Gross Minority Interest,8960000000.0,7740000000.0,6770000000.0,9151000000.0,
Minority Interest,316000000.0,291000000.0,242000000.0,207000000.0,
Stockholders Equity,8644000000.0,7449000000.0,6528000000.0,8944000000.0,
Gains Losses Not Affecting Retained Earnings,90000000.0,76000000.0,48000000.0,117000000.0,
Other Equity Adjustments,90000000.0,76000000.0,48000000.0,117000000.0,
Treasury Stock,3210000000.0,2799000000.0,1932000000.0,1037000000.0,
Retained Earnings,-2793000000.0,-3975000000.0,-5371000000.0,-4328000000.0,
Additional Paid In Capital,14501000000.0,14091000000.0,13727000000.0,14133000000.0,
Capital Stock,56000000.0,56000000.0,56000000.0,59000000.0,
Common Stock,56000000.0,56000000.0,56000000.0,59000000.0,
Total Liabilities Net Minority Interest,15393000000.0,15496000000.0,14094000000.0,10696000000.0,
Total Non Current Liabilities Net Minority Interest,11282000000.0,12226000000.0,11642000000.0,8679000000.0,
Other Non Current Liabilities,1063000000.0,1016000000.0,1013000000.0,985000000.0,
Non Current Deferred Liabilities,44000000.0,45000000.0,57000000.0,85000000.0,
Non Current Deferred Taxes Liabilities,44000000.0,45000000.0,57000000.0,85000000.0,
Long Term Debt And Capital Lease Obligation,10175000000.0,11165000000.0,10572000000.0,7609000000.0,
Long Term Debt,10175000000.0,11165000000.0,10572000000.0,7609000000.0,
Current Liabilities,4111000000.0,3270000000.0,2452000000.0,2017000000.0,
Other Current Liabilities,1016000000.0,1103000000.0,493000000.0,495000000.0,
Current Debt And Capital Lease Obligation,1000000000.0,,,,
Current Debt,1000000000.0,,,,
Pensionand Other Post Retirement Benefit Plans Current,500000000.0,467000000.0,476000000.0,286000000.0,
Payables And Accrued Expenses,1595000000.0,1700000000.0,1483000000.0,1236000000.0,
Current Accrued Expenses,,,,966000000.0,815000000.0
Payables,1595000000.0,1700000000.0,1483000000.0,1236000000.0,
Dividends Payable,261000000.0,219000000.0,149000000.0,105000000.0,
Total Tax Payable,170000000.0,296000000.0,82000000.0,140000000.0,
Income Tax Payable,170000000.0,296000000.0,82000000.0,140000000.0,
Accounts Payable,1164000000.0,1185000000.0,1252000000.0,991000000.0,
Total Assets,24353000000.0,23236000000.0,20864000000.0,19847000000.0,
Total Non Current Assets,16489000000.0,16301000000.0,15636000000.0,15523000000.0,
Other Non Current Assets,2289000000.0,1942000000.0,1346000000.0,1013000000.0,
Goodwill And Other Intangible Assets,10877000000.0,11254000000.0,11655000000.0,12226000000.0,
Other Intangible Assets,922000000.0,1311000000.0,1694000000.0,2242000000.0,
Goodwill,9955000000.0,9943000000.0,9961000000.0,9984000000.0,
Net PPE,3323000000.0,3105000000.0,2635000000.0,2284000000.0,
Accumulated Depreciation,-5660000000.0,-5214000000.0,-4676000000.0,-4237000000.0,
Gross PPE,8983000000.0,8319000000.0,7311000000.0,6521000000.0,
Construction In Progress,759000000.0,665000000.0,423000000.0,210000000.0,
Other Properties,986000000.0,896000000.0,802000000.0,751000000.0,
Machinery Furniture Equipment,5301000000.0,5043000000.0,4457000000.0,3970000000.0,
Buildings And Improvements,1774000000.0,1553000000.0,1465000000.0,1425000000.0,
Land And Improvements,163000000.0,162000000.0,164000000.0,165000000.0,
Properties,0.0,0.0,0.0,0.0,
Current Assets,7864000000.0,6935000000.0,5228000000.0,4324000000.0,
Other Current Assets,565000000.0,348000000.0,286000000.0,254000000.0,
Assets Held For Sale Current,,,0.0,0.0,50000000.0
Restricted Cash,214000000.0,227000000.0,,,
Inventory,2134000000.0,1782000000.0,1189000000.0,1030000000.0,
Finished Goods,388000000.0,323000000.0,236000000.0,226000000.0,
Work In Process,1633000000.0,1308000000.0,846000000.0,738000000.0,
Raw Materials,113000000.0,151000000.0,107000000.0,66000000.0,
Receivables,894000000.0,960000000.0,923000000.0,765000000.0,
Accounts Receivable,894000000.0,960000000.0,923000000.0,765000000.0,
Allowance For Doubtful Accounts Receivable,0.0,-1000000.0,-2000000.0,-2000000.0,
Gross Accounts Receivable,894000000.0,961000000.0,925000000.0,767000000.0,
Cash Cash Equivalents And Short Term Investments,4057000000.0,3618000000.0,2830000000.0,2275000000.0,
Other Short Term Investments,409000000.0,0.0,,,
Cash And Cash Equivalents,3648000000.0,3618000000.0,2830000000.0,2275000000.0,
Cash Financial,3648000000.0,3618000000.0,2830000000.0,,
