,2023-12-31,2022-12-31,2021-12-31,2020-12-31,2019-12-31
Treasury Shares Number,,0.0,,,0.0
Ordinary Shares Number,260354342.0,259033759.0,259033759.0,257979697.0,
Share Issued,260354342.0,259033759.0,259033759.0,257979697.0,
Total Debt,4139722544.63052,4053662773.863527,4250356649.532393,4029322050.575617,
Tangible Book Value,3194605648.593379,2523351456.852084,1876089762.460089,1498081275.214012,
Invested Capital,6146023323.937434,5388797735.096355,4957994610.629288,4636918232.805274,
Working Capital,1533189631.349141,1589293182.768716,1423201467.358076,1264390435.894913,
Net Tangible Assets,3194605648.593379,2523351456.852084,1876089762.460089,1498081275.214012,
Common Stock Equity,6146023323.937434,5388797735.096355,4957994610.629288,4636918232.805274,
Total Capitalization,6146023323.937434,5388797735.096355,4957994610.629288,4636918232.805274,
Total Equity Gross Minority Interest,6161498922.235119,5402738903.366256,4972713480.220104,4652907606.021844,
Minority Interest,15475598.297684,13941168.269901,14718869.590815,15989373.21657,
Stockholders Equity,6146023323.937434,5388797735.096355,4957994610.629288,4636918232.805274,
Other Equity Interest,416735754.159067,358180784.780534,331740676.162225,296418380.399488,
Treasury Stock,85115790.637263,69705841.349505,66801023.527547,60267637.50861,
Retained Earnings,2877355883.490853,2298147969.415222,1667761146.713163,1127865787.661124,
Additional Paid In Capital,2924888078.262311,2837563941.704469,2995856072.099817,3254452425.464922,
Capital Stock,0.0,0.0,0.0,0.0,
Common Stock,0.0,0.0,0.0,0.0,
Total Liabilities Net Minority Interest,7797490742.276018,7982927430.857167,8282194696.678064,8003296270.786185,
Total Non Current Liabilities Net Minority Interest,4819543469.850218,4736780019.088677,5081406671.044587,5260503788.251501,
Other Non Current Liabilities,,26000000.0,24000000.0,21000000.0,18000000.0
Derivative Product Liabilities,1105399.878406,4289590.236893,7925545.164285,20909180.36013,
Non Current Pension And Other Postretirement Benefit Plans,588072735.311999,572660296.625165,713299064.785671,1049148873.364164,
Tradeand Other Payables Non Current,12159398.662466,27882336.539802,31702180.657141,28288891.07547,
Non Current Deferred Revenue,37583595.865804,27882336.539802,27173297.706121,25828987.50369,
Non Current Deferred Taxes Liabilities,189023379.207428,203755536.252399,198138629.107131,234920791.104989,
Long Term Debt And Capital Lease Obligation,3946277565.909468,3860631213.203359,4063540227.802812,3839909475.548558,
Long Term Provisions,45321395.014647,39678709.691257,39627725.821426,61497589.2945,
Current Liabilities,2977947272.4258,3246147411.768491,3200788025.633478,2742792482.534685,
Current Debt And Capital Lease Obligation,193444978.721052,193031560.660168,186816421.72958,189412575.027059,
Current Provisions,137069584.922346,107239755.922316,65668802.789792,271819344.681688,
