,2023-12-31,2022-12-31,2021-12-31,2020-12-31,2019-12-31
Treasury Shares Number,0.0,,,,
Preferred Shares Number,181000000.0,181000000.0,181000000.0,181000000.0,
Ordinary Shares Number,135766419.0,137000000.0,140000000.0,142320981.0,
Share Issued,135766419.0,137000000.0,140000000.0,142320981.0,
Net Debt,3905000000.0,4404000000.0,4349000000.0,4220000000.0,
Total Debt,5198000000.0,5490000000.0,5665000000.0,5308000000.0,
Tangible Book Value,-2578000000.0,-3349000000.0,-3630000000.0,-3667000000.0,
Invested Capital,8883000000.0,9219000000.0,9367000000.0,8606000000.0,
Working Capital,1015000000.0,-304000000.0,390000000.0,432000000.0,
Net Tangible Assets,-2578000000.0,-3349000000.0,-3630000000.0,-3667000000.0,
Capital Lease Obligations,516000000.0,570000000.0,589000000.0,564000000.0,
Common Stock Equity,4201000000.0,4299000000.0,4291000000.0,3862000000.0,
Total Capitalization,8865000000.0,8227000000.0,8884000000.0,8506000000.0,
Total Equity Gross Minority Interest,4258000000.0,4353000000.0,4344000000.0,3871000000.0,
Minority Interest,57000000.0,54000000.0,53000000.0,9000000.0,
Stockholders Equity,4201000000.0,4299000000.0,4291000000.0,3862000000.0,
Gains Losses Not Affecting Retained Earnings,-48000000.0,-73000000.0,-12000000.0,-46000000.0,
Other Equity Adjustments,-48000000.0,-73000000.0,-12000000.0,-46000000.0,
Retained Earnings,2364000000.0,2367000000.0,1880000000.0,1328000000.0,
Additional Paid In Capital,1885000000.0,2005000000.0,2423000000.0,2580000000.0,
Capital Stock,0.0,0.0,0.0,0.0,
Common Stock,0.0,0.0,0.0,0.0,
Preferred Stock,0.0,0.0,0.0,0.0,
Total Liabilities Net Minority Interest,8437000000.0,8718000000.0,8917000000.0,8640000000.0,
Total Non Current Liabilities Net Minority Interest,5447000000.0,4771000000.0,5688000000.0,5733000000.0,
Other Non Current Liabilities,264000000.0,233000000.0,267000000.0,291000000.0,
Non Current Deferred Liabilities,3000000.0,40000000.0,239000000.0,234000000.0,
Non Current Deferred Taxes Liabilities,3000000.0,40000000.0,239000000.0,234000000.0,
Long Term Debt And Capital Lease Obligation,5180000000.0,4498000000.0,5182000000.0,5208000000.0,
Long Term Capital Lease Obligation,516000000.0,570000000.0,589000000.0,564000000.0,
Long Term Debt,4664000000.0,3928000000.0,4593000000.0,4644000000.0,
Current Liabilities,2990000000.0,3947000000.0,3229000000.0,2907000000.0,
Current Deferred Liabilities,442000000.0,380000000.0,364000000.0,481000000.0,
Current Deferred Revenue,442000000.0,380000000.0,364000000.0,481000000.0,
Current Debt And Capital Lease Obligation,18000000.0,992000000.0,483000000.0,100000000.0,
Current Debt,18000000.0,992000000.0,483000000.0,100000000.0,
Other Current Borrowings,18000000.0,672000000.0,103000000.0,,
Line Of Credit,0.0,320000000.0,380000000.0,,
Pensionand Other Post Retirement Benefit Plans Current,,345000000.0,254000000.0,303000000.0,203000000.0
Payables And Accrued Expenses,2530000000.0,2575000000.0,2382000000.0,2326000000.0,
Current Accrued Expenses,1794000000.0,1842000000.0,1690000000.0,1595000000.0,
Payables,736000000.0,733000000.0,692000000.0,731000000.0,
Accounts Payable,736000000.0,733000000.0,692000000.0,731000000.0,
Total Assets,12695000000.0,13071000000.0,13261000000.0,12511000000.0,
Total Non Current Assets,8690000000.0,9428000000.0,9642000000.0,9172000000.0,
Other Non Current Assets,336000000.0,360000000.0,414000000.0,443000000.0,
Non Current Deferred Assets,102000000.0,28000000.0,,,
Non Current Deferred Taxes Assets,102000000.0,28000000.0,,,
Investments And Advances,,18000000.0,25000000.0,15000000.0,19000000.0
Long Term Equity Investment,,18000000.0,25000000.0,15000000.0,19000000.0
Goodwill And Other Intangible Assets,6779000000.0,7648000000.0,7921000000.0,7529000000.0,
Other Intangible Assets,667000000.0,952000000.0,1177000000.0,1216000000.0,
Goodwill,6112000000.0,6696000000.0,6744000000.0,6313000000.0,
Net PPE,1473000000.0,1392000000.0,1282000000.0,1185000000.0,
Accumulated Depreciation,-618000000.0,-532000000.0,-470000000.0,-395000000.0,
Gross PPE,2091000000.0,1924000000.0,1752000000.0,1580000000.0,
Leases,455000000.0,404000000.0,367000000.0,321000000.0,
Construction In Progress,172000000.0,147000000.0,78000000.0,72000000.0,
Other Properties,512000000.0,545000000.0,612000000.0,581000000.0,
Machinery Furniture Equipment,798000000.0,673000000.0,537000000.0,446000000.0,
Buildings And Improvements,137000000.0,138000000.0,140000000.0,142000000.0,
Land And Improvements,17000000.0,17000000.0,18000000.0,18000000.0,
Properties,0.0,0.0,0.0,0.0,
Current Assets,4005000000.0,3643000000.0,3619000000.0,3339000000.0,
Other Current Assets,489000000.0,490000000.0,281000000.0,232000000.0,
Assets Held For Sale Current,,,,,0.0
Current Deferred Assets,,,5000000.0,7000000.0,6000000.0
Restricted Cash,,167000000.0,148000000.0,163000000.0,49000000.0
Inventory,310000000.0,287000000.0,274000000.0,276000000.0,
Finished Goods,72000000.0,73000000.0,93000000.0,99000000.0,
Work In Process,48000000.0,34000000.0,27000000.0,41000000.0,
Raw Materials,190000000.0,180000000.0,154000000.0,136000000.0,
Receivables,2429000000.0,2350000000.0,2189000000.0,2137000000.0,
Receivables Adjustments Allowances,-28000000.0,-28000000.0,-27000000.0,-39000000.0,
Other Receivables,1041000000.0,1010000000.0,1022000000.0,906000000.0,
Accounts Receivable,1416000000.0,1368000000.0,1194000000.0,1270000000.0,
Cash Cash Equivalents And Short Term Investments,777000000.0,516000000.0,727000000.0,524000000.0,
Cash And Cash Equivalents,777000000.0,516000000.0,727000000.0,524000000.0,
