,2023-12-31,2022-12-31,2021-12-31,2020-12-31,2019-12-31
Ordinary Shares Number,38354829.0,39069419.0,40192901.0,40232210.0,
Share Issued,38354829.0,39069419.0,40192901.0,40232210.0,
Net Debt,986780000.0,1341212000.0,1159029000.0,381890000.0,
Total Debt,1364484000.0,1660825000.0,1427779000.0,623839000.0,
Tangible Book Value,314427000.0,237751000.0,70215000.0,359122000.0,
Invested Capital,2366107000.0,2621997000.0,2254743000.0,1055488000.0,
Working Capital,1044594000.0,1343277000.0,1024669000.0,638678000.0,
Net Tangible Assets,314427000.0,237751000.0,70215000.0,359122000.0,
Capital Lease Obligations,311164000.0,274022000.0,244429000.0,207821000.0,
Common Stock Equity,1312787000.0,1235194000.0,1071393000.0,639470000.0,
Total Capitalization,2327904000.0,2596955000.0,2242971000.0,1043619000.0,
Total Equity Gross Minority Interest,1312787000.0,1235194000.0,1071393000.0,639470000.0,
Stockholders Equity,1312787000.0,1235194000.0,1071393000.0,639470000.0,
Gains Losses Not Affecting Retained Earnings,6582000.0,5895000.0,-7484000.0,-14019000.0,
Other Equity Adjustments,6582000.0,5895000.0,-7484000.0,-14019000.0,
Retained Earnings,699990000.0,653484000.0,526874000.0,133870000.0,
Additional Paid In Capital,606177000.0,575776000.0,551963000.0,519579000.0,
Capital Stock,38000.0,39000.0,40000.0,40000.0,
Common Stock,38000.0,39000.0,40000.0,40000.0,
Total Liabilities Net Minority Interest,2115281000.0,2330243000.0,2158738000.0,1100200000.0,
Total Non Current Liabilities Net Minority Interest,1344515000.0,1654529000.0,1414322000.0,616951000.0,
Other Non Current Liabilities,40028000.0,35471000.0,31545000.0,38261000.0,
Non Current Deferred Liabilities,67421000.0,58759000.0,35840000.0,27653000.0,
Non Current Deferred Taxes Liabilities,67421000.0,58759000.0,35840000.0,27653000.0,
Long Term Debt And Capital Lease Obligation,1237066000.0,1560299000.0,1346937000.0,551037000.0,
Long Term Capital Lease Obligation,221949000.0,198538000.0,175359000.0,146888000.0,
Long Term Debt,1015117000.0,1361761000.0,1171578000.0,404149000.0,
Current Liabilities,770766000.0,675714000.0,744416000.0,483249000.0,
Other Current Liabilities,59743000.0,59115000.0,55846000.0,38191000.0,
Current Debt And Capital Lease Obligation,127418000.0,100526000.0,80842000.0,72802000.0,
Current Capital Lease Obligation,89215000.0,75484000.0,69070000.0,60933000.0,
Current Debt,38203000.0,25042000.0,11772000.0,11869000.0,
Other Current Borrowings,38203000.0,25042000.0,11772000.0,11869000.0,
Pensionand Other Post Retirement Benefit Plans Current,30346000.0,70609000.0,76255000.0,59897000.0,
Payables And Accrued Expenses,553259000.0,445464000.0,531473000.0,312359000.0,
Current Accrued Expenses,23378000.0,22318000.0,25882000.0,24930000.0,
Payables,529881000.0,423146000.0,505591000.0,287429000.0,
Total Tax Payable,21209000.0,16479000.0,106894000.0,20676000.0,
Accounts Payable,508672000.0,406667000.0,398697000.0,266753000.0,
Total Assets,3428068000.0,3565437000.0,3230131000.0,1739670000.0,
Total Non Current Assets,1612708000.0,1546446000.0,1461046000.0,617743000.0,
Other Non Current Assets,83426000.0,84438000.0,37967000.0,21987000.0,
Investments And Advances,1305000.0,1248000.0,1231000.0,1292000.0,
Long Term Equity Investment,1305000.0,1248000.0,1231000.0,1292000.0,
Goodwill And Other Intangible Assets,998360000.0,997443000.0,1001178000.0,280348000.0,
Other Intangible Assets,298282000.0,305450000.0,312814000.0,12181000.0,
Goodwill,700078000.0,691993000.0,688364000.0,268167000.0,
Net PPE,529617000.0,463317000.0,420670000.0,314116000.0,
Accumulated Depreciation,-233136000.0,-211513000.0,-191243000.0,-170026000.0,
Gross PPE,762753000.0,674830000.0,611913000.0,484142000.0,
Leases,81114000.0,70945000.0,62684000.0,54300000.0,
Construction In Progress,14653000.0,10869000.0,6176000.0,4608000.0,
Other Properties,305688000.0,269608000.0,241662000.0,205875000.0,
Machinery Furniture Equipment,281040000.0,247632000.0,227025000.0,208403000.0,
Buildings And Improvements,56181000.0,55911000.0,54503000.0,7348000.0,
Land And Improvements,24077000.0,19865000.0,19863000.0,3608000.0,
Properties,0.0,0.0,0.0,0.0,
Current Assets,1815360000.0,2018991000.0,1769085000.0,1121927000.0,
Other Current Assets,9269000.0,6498000.0,7204000.0,1209000.0,
Restricted Cash,,,,166948000.0,149891000.0
Prepaid Assets,31175000.0,24394000.0,21889000.0,16401000.0,
Inventory,1365466000.0,1591060000.0,1339100000.0,780989000.0,
Receivables,342910000.0,351448000.0,376571000.0,289200000.0,
Receivables Adjustments Allowances,-11718000.0,-9522000.0,-5942000.0,-4808000.0,
Other Receivables,293662000.0,328177000.0,354789000.0,260455000.0,
Accounts Receivable,60966000.0,32793000.0,27724000.0,33553000.0,
Cash Cash Equivalents And Short Term Investments,66540000.0,45591000.0,24321000.0,34128000.0,
Cash And Cash Equivalents,66540000.0,45591000.0,24321000.0,34128000.0,
