,2023-12-31,2022-12-31,2021-12-31,2020-12-31,2019-12-31
Treasury Shares Number,0.0,,,,
Ordinary Shares Number,1042702763.0,963096563.0,628942092.0,536669722.0,
Share Issued,1042702763.0,963096563.0,628942092.0,536669722.0,
Net Debt,16201551000.0,13530742000.0,3954909000.0,6449539000.0,
Total Debt,17628522000.0,14568973000.0,4991844000.0,7067415000.0,
Tangible Book Value,25255931000.0,21933637000.0,12108268000.0,9415839000.0,
Invested Capital,41980056000.0,35673312000.0,16802791000.0,16181371000.0,
Working Capital,18098811000.0,16599710000.0,3056412000.0,2631372000.0,
Net Tangible Assets,25255931000.0,21933637000.0,12108268000.0,9415839000.0,
Capital Lease Obligations,904397000.0,829298000.0,297321000.0,301883000.0,
Common Stock Equity,25255931000.0,21933637000.0,12108268000.0,9415839000.0,
Total Capitalization,41980056000.0,35673312000.0,16802791000.0,16181371000.0,
Total Equity Gross Minority Interest,25657774000.0,22290113000.0,12187174000.0,9493745000.0,
Minority Interest,401843000.0,356476000.0,78906000.0,77906000.0,
Stockholders Equity,25255931000.0,21933637000.0,12108268000.0,9415839000.0,
Gains Losses Not Affecting Retained Earnings,153870000.0,185353000.0,884000.0,-92521000.0,
Other Equity Adjustments,153870000.0,185353000.0,884000.0,-92521000.0,
Retained Earnings,965762000.0,93154000.0,346026000.0,139454000.0,
Additional Paid In Capital,24125872000.0,21645499000.0,11755069000.0,9363539000.0,
Capital Stock,10427000.0,9631000.0,6289000.0,5367000.0,
Common Stock,10427000.0,9631000.0,6289000.0,5367000.0,
Preferred Stock,0.0,0.0,0.0,0.0,
Total Liabilities Net Minority Interest,18402067000.0,15285713000.0,5410199000.0,7569868000.0,
Total Non Current Liabilities Net Minority Interest,17737227000.0,14692147000.0,5070360000.0,7237069000.0,
Other Non Current Liabilities,250000.0,125000.0,1037000.0,,
Derivative Product Liabilities,11218000.0,0.0,0.0,92521000.0,
Employee Benefits,,,,8474000.0,7369000.0
Non Current Accrued Expenses,,,,8474000.0,7369000.0
Non Current Deferred Liabilities,78106000.0,77939000.0,77479000.0,77133000.0,
Non Current Deferred Revenue,,,,93659000.0,70340000.0
Non Current Deferred Taxes Liabilities,4506000.0,4339000.0,3879000.0,3533000.0,
Long Term Debt And Capital Lease Obligation,17628522000.0,14568973000.0,4991844000.0,7067415000.0,
Long Term Capital Lease Obligation,904397000.0,829298000.0,297321000.0,301883000.0,
Long Term Debt,16724125000.0,13739675000.0,4694523000.0,6765532000.0,
Long Term Provisions,19131000.0,45110000.0,1037000.0,,
Current Liabilities,664840000.0,593566000.0,339839000.0,332799000.0,
Current Deferred Liabilities,,,,93659000.0,70340000.0
Current Deferred Revenue,,,,93659000.0,70340000.0
Line Of Credit,,0.0,0.0,0.0,0.0
Payables And Accrued Expenses,664840000.0,593566000.0,339839000.0,332799000.0,
Current Accrued Expenses,227241000.0,213388000.0,113530000.0,155807000.0,
Interest Payable,,,,46422000.0,20153000.0
Payables,437599000.0,380178000.0,226309000.0,176992000.0,
Dividends Payable,437599000.0,380178000.0,226309000.0,176992000.0,
Accounts Payable,,,,734000.0,640000.0
Total Assets,44059841000.0,37575826000.0,17597373000.0,17063613000.0,
Total Non Current Assets,25296190000.0,20382550000.0,14201122000.0,14099442000.0,
Other Non Current Assets,329000.0,1891000.0,3082000.0,2027000.0,
Non Current Deferred Assets,30842000.0,31480000.0,49618000.0,10667000.0,
Non Current Deferred Taxes Assets,9423000.0,0.0,,,
Non Current Note Receivables,1144177000.0,685793000.0,498002000.0,536721000.0,
Non Current Accounts Receivable,,,,2618562000.0,60111000.0
Financial Assets,1563000.0,0.0,884000.0,0.0,
Investments And Advances,0.0,1460775000.0,0.0,,
Long Term Equity Investment,0.0,1460775000.0,0.0,,
Investments In Other Ventures Under Equity Method,0.0,1460775000.0,0.0,,
Investmentsin Associatesat Cost,,1460775000.0,0.0,,
Investment Properties,23166658000.0,17325885000.0,13290240000.0,13185834000.0,
Net PPE,952621000.0,876726000.0,359296000.0,364193000.0,
Accumulated Depreciation,-21674000.0,-17811000.0,-14629000.0,-11628000.0,
Gross PPE,974295000.0,894537000.0,373925000.0,375821000.0,
Other Properties,885675000.0,809517000.0,290781000.0,294989000.0,
Machinery Furniture Equipment,12432000.0,9563000.0,9014000.0,7020000.0,
Buildings And Improvements,15727000.0,15125000.0,14880000.0,14697000.0,
Land And Improvements,60461000.0,60332000.0,59250000.0,59115000.0,
Properties,0.0,0.0,0.0,0.0,
Current Assets,18763651000.0,17193276000.0,3396251000.0,2964171000.0,
Restricted Cash,,,,,0.0
Prepaid Assets,4728000.0,7348000.0,3660000.0,2710000.0,
Receivables,18236349000.0,16759653000.0,2652977000.0,2625495000.0,
Other Receivables,18226998000.0,16752742000.0,2650197000.0,2622749000.0,
Accrued Interest Receivable,9351000.0,6911000.0,2780000.0,2746000.0,
Loans Receivable,,685793000.0,498002000.0,536721000.0,0.0
Cash Cash Equivalents And Short Term Investments,522574000.0,426275000.0,739614000.0,335966000.0,
Other Short Term Investments,0.0,217342000.0,0.0,19973000.0,
Cash And Cash Equivalents,522574000.0,208933000.0,739614000.0,315993000.0,
