,2023-12-31,2022-12-31,2021-12-31,2020-12-31,2019-12-31
Ordinary Shares Number,352299592.0,350000000.0,357700000.0,353100000.0,
Share Issued,352299592.0,350000000.0,357700000.0,353100000.0,
Total Debt,,,87000000.0,,
Tangible Book Value,12919800000.0,10643600000.0,11487000000.0,9317400000.0,
Invested Capital,13307600000.0,11041900000.0,11901100000.0,9731500000.0,
Working Capital,6229300000.0,4830900000.0,4695100000.0,5660700000.0,
Net Tangible Assets,12919800000.0,10643600000.0,11487000000.0,9317400000.0,
Capital Lease Obligations,,,87000000.0,,
Common Stock Equity,13307600000.0,11041900000.0,11901100000.0,9731500000.0,
Total Capitalization,13307600000.0,11041900000.0,11901100000.0,9731500000.0,
Total Equity Gross Minority Interest,13397300000.0,11112600000.0,11951500000.0,9759100000.0,
Minority Interest,89700000.0,70700000.0,50400000.0,27600000.0,
Stockholders Equity,13307600000.0,11041900000.0,11901100000.0,9731500000.0,
Gains Losses Not Affecting Retained Earnings,-12200000.0,-162500000.0,-24200000.0,24900000.0,
Other Equity Adjustments,-12200000.0,-162500000.0,-24200000.0,24900000.0,
Retained Earnings,4743000000.0,3500100000.0,4760900000.0,3261300000.0,
Additional Paid In Capital,8576400000.0,7703900000.0,7164000000.0,6444900000.0,
Capital Stock,400000.0,400000.0,400000.0,400000.0,
Common Stock,400000.0,400000.0,400000.0,400000.0,
Preferred Stock,0.0,0.0,0.0,0.0,
Total Liabilities Net Minority Interest,2044200000.0,1861400000.0,1603500000.0,1409800000.0,
Total Non Current Liabilities Net Minority Interest,385500000.0,439300000.0,453700000.0,444600000.0,
Other Non Current Liabilities,106100000.0,110300000.0,100300000.0,106900000.0,
Tradeand Other Payables Non Current,233800000.0,288000000.0,316600000.0,305600000.0,
Non Current Deferred Liabilities,45600000.0,41000000.0,36800000.0,32100000.0,
Non Current Deferred Revenue,45600000.0,41000000.0,36800000.0,32100000.0,
Long Term Debt And Capital Lease Obligation,,,87000000.0,,
Long Term Capital Lease Obligation,,,87000000.0,,
Current Liabilities,1658700000.0,1422100000.0,1149800000.0,965200000.0,
Current Deferred Liabilities,446100000.0,397300000.0,389200000.0,360700000.0,
Current Deferred Revenue,446100000.0,397300000.0,377200000.0,350300000.0,
Pensionand Other Post Retirement Benefit Plans Current,436400000.0,401600000.0,350100000.0,235000000.0,
Payables And Accrued Expenses,776200000.0,623200000.0,410500000.0,369500000.0,
Current Accrued Expenses,476100000.0,380100000.0,235200000.0,240700000.0,
Payables,300100000.0,243100000.0,175300000.0,128800000.0,
Total Tax Payable,111400000.0,96100000.0,54100000.0,47200000.0,
Accounts Payable,188700000.0,147000000.0,121200000.0,81600000.0,
Total Assets,15441500000.0,12974000000.0,13555000000.0,11168900000.0,
Total Non Current Assets,7553500000.0,6721000000.0,7710100000.0,4543000000.0,
Other Non Current Assets,597600000.0,660300000.0,562700000.0,426200000.0,
Non Current Deferred Assets,910500000.0,664600000.0,441400000.0,367700000.0,
Non Current Deferred Taxes Assets,910500000.0,664600000.0,441400000.0,367700000.0,
Investments And Advances,2120000000.0,2623600000.0,4415500000.0,1757700000.0,
Goodwill And Other Intangible Assets,387800000.0,398300000.0,414100000.0,414100000.0,
Other Intangible Assets,39100000.0,49800000.0,70500000.0,77400000.0,
Goodwill,348700000.0,348500000.0,343600000.0,336700000.0,
Net PPE,3537600000.0,2374200000.0,1876400000.0,1577300000.0,
Accumulated Depreciation,-1562000000.0,-1237900000.0,-968600000.0,-757700000.0,
Gross PPE,5099600000.0,3612100000.0,2845000000.0,2335000000.0,
Construction In Progress,1354700000.0,608600000.0,209700000.0,117400000.0,
Other Properties,1149700000.0,806400000.0,616100000.0,419900000.0,
Machinery Furniture Equipment,1135800000.0,942000000.0,838900000.0,746000000.0,
Buildings And Improvements,1002100000.0,866500000.0,812500000.0,773800000.0,
Land And Improvements,457300000.0,388600000.0,367800000.0,277900000.0,
Properties,0.0,0.0,0.0,0.0,
Current Assets,7888000000.0,6253000000.0,5844900000.0,6625900000.0,
Other Current Assets,176700000.0,168600000.0,133900000.0,,200200000.0
Prepaid Assets,,,133900000.0,126300000.0,137100000.0
Inventory,1220600000.0,893200000.0,587100000.0,601500000.0,
Finished Goods,606000000.0,350400000.0,276100000.0,341800000.0,
Work In Process,159900000.0,159900000.0,96400000.0,75600000.0,
Raw Materials,454700000.0,382900000.0,214600000.0,184100000.0,
Receivables,1267500000.0,1073300000.0,893000000.0,726600000.0,
Other Receivables,137300000.0,131200000.0,110300000.0,81100000.0,
Accounts Receivable,1130200000.0,942100000.0,782700000.0,645500000.0,
Allowance For Doubtful Accounts Receivable,-27100000.0,-22400000.0,-20200000.0,-17700000.0,
Gross Accounts Receivable,1157300000.0,964500000.0,802900000.0,663200000.0,
Cash Cash Equivalents And Short Term Investments,5223200000.0,4117900000.0,4230900000.0,5171500000.0,
Other Short Term Investments,2473100000.0,2536700000.0,2940000000.0,3548900000.0,
Cash And Cash Equivalents,2750100000.0,1581200000.0,1290900000.0,1622600000.0,
Cash Equivalents,2223900000.0,1084000000.0,718600000.0,978300000.0,
Cash Financial,526200000.0,497200000.0,572300000.0,644300000.0,
