,2023-12-31,2022-12-31,2021-12-31,2020-12-31,2019-12-31
Treasury Shares Number,305800000.0,290000000.0,272800000.0,260800000.0,
Ordinary Shares Number,651800000.0,667600000.0,684800000.0,696800000.0,
Share Issued,957600000.0,957600000.0,957600000.0,957600000.0,
Net Debt,12518000000.0,9943000000.0,8640000000.0,8109000000.0,
Total Debt,21536000000.0,20537000000.0,20631000000.0,23212000000.0,
Tangible Book Value,-5424000000.0,-4022000000.0,-2800000000.0,-2069000000.0,
Invested Capital,36299000000.0,36267000000.0,38168000000.0,39933000000.0,
Working Capital,4963000000.0,5044000000.0,5864000000.0,8978000000.0,
Net Tangible Assets,-5424000000.0,-4022000000.0,-2800000000.0,-2069000000.0,
Capital Lease Obligations,1093000000.0,967000000.0,1032000000.0,828000000.0,
Common Stock Equity,15856000000.0,16697000000.0,18569000000.0,17549000000.0,
Total Capitalization,32418000000.0,31820000000.0,32823000000.0,33891000000.0,
Total Equity Gross Minority Interest,16441000000.0,17326000000.0,19249000000.0,17797000000.0,
Minority Interest,585000000.0,629000000.0,680000000.0,248000000.0,
Stockholders Equity,15856000000.0,16697000000.0,18569000000.0,17549000000.0,
Gains Losses Not Affecting Retained Earnings,-4135000000.0,-3475000000.0,-2895000000.0,-3377000000.0,
Other Equity Adjustments,-4135000000.0,-3475000000.0,-2895000000.0,-3377000000.0,
Treasury Stock,38008000000.0,34443000000.0,30462000000.0,27229000000.0,
Retained Earnings,47979000000.0,45093000000.0,42827000000.0,39905000000.0,
Additional Paid In Capital,9062000000.0,8564000000.0,8141000000.0,7292000000.0,
Capital Stock,958000000.0,958000000.0,958000000.0,958000000.0,
Common Stock,958000000.0,958000000.0,958000000.0,958000000.0,
Total Liabilities Net Minority Interest,45084000000.0,44949000000.0,45221000000.0,46789000000.0,
Total Non Current Liabilities Net Minority Interest,26545000000.0,25011000000.0,25713000000.0,27592000000.0,
Other Non Current Liabilities,2172000000.0,1878000000.0,2473000000.0,2440000000.0,
Preferred Securities Outside Stock Equity,,,,7000000.0,7000000.0
Employee Benefits,1476000000.0,1452000000.0,1880000000.0,2165000000.0,
Non Current Pension And Other Postretirement Benefit Plans,1476000000.0,1452000000.0,1880000000.0,2165000000.0,
Non Current Accrued Expenses,,38000000.0,43000000.0,60000000.0,56000000.0
Tradeand Other Payables Non Current,1742000000.0,1939000000.0,2152000000.0,2009000000.0,
Non Current Deferred Liabilities,3265000000.0,3427000000.0,3688000000.0,3469000000.0,
Non Current Deferred Revenue,1171000000.0,1334000000.0,1324000000.0,1356000000.0,
Non Current Deferred Taxes Liabilities,2094000000.0,2093000000.0,2364000000.0,2113000000.0,
Long Term Debt And Capital Lease Obligation,17459000000.0,15898000000.0,15101000000.0,16983000000.0,
Long Term Capital Lease Obligation,897000000.0,775000000.0,847000000.0,641000000.0,
Long Term Debt,16562000000.0,15123000000.0,14254000000.0,16342000000.0,
Long Term Provisions,431000000.0,417000000.0,419000000.0,466000000.0,
Current Liabilities,18539000000.0,19938000000.0,19508000000.0,19197000000.0,
Other Current Liabilities,,,261000000.0,300000000.0,361000000.0
Current Deferred Liabilities,3499000000.0,3555000000.0,3163000000.0,2932000000.0,
Current Deferred Revenue,3499000000.0,3555000000.0,3163000000.0,2932000000.0,
Current Debt And Capital Lease Obligation,4077000000.0,4639000000.0,5530000000.0,6229000000.0,
Current Capital Lease Obligation,196000000.0,192000000.0,185000000.0,187000000.0,
Current Debt,3881000000.0,4447000000.0,5345000000.0,6042000000.0,
Other Current Borrowings,3881000000.0,4447000000.0,5345000000.0,6042000000.0,
Pensionand Other Post Retirement Benefit Plans Current,1322000000.0,1218000000.0,1273000000.0,1244000000.0,
Current Provisions,227000000.0,222000000.0,225000000.0,225000000.0,
Payables And Accrued Expenses,9414000000.0,10304000000.0,9317000000.0,8567000000.0,
Current Accrued Expenses,1709000000.0,3252000000.0,2171000000.0,2229000000.0,
Interest Payable,217000000.0,122000000.0,100000000.0,102000000.0,
Payables,7705000000.0,7052000000.0,7146000000.0,6338000000.0,
Total Tax Payable,856000000.0,723000000.0,662000000.0,588000000.0,
Income Tax Payable,680000000.0,549000000.0,393000000.0,307000000.0,
Accounts Payable,6849000000.0,6329000000.0,6484000000.0,5750000000.0,
Total Assets,61525000000.0,62275000000.0,64470000000.0,64586000000.0,
Total Non Current Assets,38023000000.0,37293000000.0,39098000000.0,36411000000.0,
Other Non Current Assets,9582000000.0,9513000000.0,10134000000.0,9412000000.0,
Non Current Deferred Assets,392000000.0,421000000.0,489000000.0,760000000.0,
Non Current Deferred Taxes Assets,392000000.0,421000000.0,489000000.0,760000000.0,
Non Current Accounts Receivable,170000000.0,224000000.0,322000000.0,366000000.0,
Investments And Advances,939000000.0,945000000.0,1222000000.0,685000000.0,
Goodwill And Other Intangible Assets,21280000000.0,20719000000.0,21369000000.0,19618000000.0,
Other Intangible Assets,3231000000.0,3222000000.0,3613000000.0,3560000000.0,
Goodwill,18049000000.0,17497000000.0,17756000000.0,16058000000.0,
Net PPE,5660000000.0,5471000000.0,5562000000.0,5570000000.0,
Accumulated Depreciation,-9674000000.0,-9291000000.0,-8888000000.0,-8767000000.0,
Gross PPE,15334000000.0,14762000000.0,14450000000.0,14337000000.0,
Construction In Progress,878000000.0,769000000.0,856000000.0,825000000.0,
Machinery Furniture Equipment,10717000000.0,10383000000.0,10143000000.0,10008000000.0,
Buildings And Improvements,3528000000.0,3394000000.0,3225000000.0,3245000000.0,
Land And Improvements,211000000.0,216000000.0,226000000.0,259000000.0,
Properties,0.0,0.0,0.0,0.0,
Current Assets,23502000000.0,24982000000.0,25372000000.0,28175000000.0,
Other Current Assets,1699000000.0,1894000000.0,1881000000.0,1639000000.0,
Inventory,6178000000.0,5538000000.0,5138000000.0,4489000000.0,
Inventories Adjustments Allowances,,,,0.0,-45000000.0
Finished Goods,3257000000.0,3082000000.0,2925000000.0,2612000000.0,
Work In Process,1217000000.0,1049000000.0,861000000.0,798000000.0,
Raw Materials,1704000000.0,1407000000.0,1352000000.0,1079000000.0,
Receivables,7530000000.0,7440000000.0,6830000000.0,6827000000.0,
Accounts Receivable,7530000000.0,7440000000.0,6830000000.0,6827000000.0,
Allowance For Doubtful Accounts Receivable,-323000000.0,-326000000.0,-177000000.0,-202000000.0,
Gross Accounts Receivable,7853000000.0,7766000000.0,7007000000.0,7029000000.0,
Cash Cash Equivalents And Short Term Investments,8095000000.0,10110000000.0,11523000000.0,15220000000.0,
Other Short Term Investments,170000000.0,483000000.0,564000000.0,945000000.0,
Cash And Cash Equivalents,7925000000.0,9627000000.0,10959000000.0,14275000000.0,
