,2023-12-31,2022-12-31,2021-12-31,2020-12-31,2019-12-31
Tax Effect Of Unusual Items,0.0,-53040000.0,0.0,0.0,
Tax Rate For Calcs,0.255,0.255,0.247,0.3,
Normalized EBITDA,1744000000.0,1557000000.0,1126000000.0,1151000000.0,
Total Unusual Items,0.0,-208000000.0,0.0,76000000.0,
Total Unusual Items Excluding Goodwill,0.0,-208000000.0,0.0,76000000.0,
Net Income From Continuing Operation Net Minority Interest,1091000000.0,792000000.0,659000000.0,673000000.0,
Reconciled Depreciation,171000000.0,176000000.0,131000000.0,88000000.0,
Reconciled Cost Of Revenue,29738000000.0,28048000000.0,24491000000.0,16746000000.0,
EBITDA,1744000000.0,1349000000.0,1126000000.0,1151000000.0,
EBIT,1573000000.0,1173000000.0,995000000.0,1063000000.0,
Net Interest Income,-109000000.0,-110000000.0,-120000000.0,-102000000.0,
Interest Expense,109000000.0,110000000.0,120000000.0,102000000.0,
Normalized Income,1091000000.0,946960000.0,659000000.0,673000000.0,
Net Income From Continuing And Discontinued Operation,1091000000.0,792000000.0,659000000.0,673000000.0,
Total Expenses,32499000000.0,30593000000.0,26751000000.0,18345000000.0,
Total Operating Income As Reported,1573000000.0,1173000000.0,1020000000.0,1078000000.0,
Diluted Average Shares,58300000.0,58500000.0,58600000.0,59900000.0,
Basic Average Shares,58300000.0,58000000.0,58000000.0,59300000.0,
Diluted EPS,18.713551,13.55,11.25,11.23,
Basic EPS,18.713551,13.655172,11.362069,11.349073,
Diluted NI Availto Com Stockholders,1091000000.0,792000000.0,659000000.0,673000000.0,
Net Income Common Stockholders,1091000000.0,792000000.0,659000000.0,673000000.0,
Net Income,1091000000.0,792000000.0,659000000.0,673000000.0,
Net Income Including Noncontrolling Interests,1091000000.0,792000000.0,659000000.0,673000000.0,
Net Income Continuous Operations,1091000000.0,792000000.0,659000000.0,673000000.0,
Tax Provision,373000000.0,271000000.0,216000000.0,288000000.0,
Pretax Income,1464000000.0,1063000000.0,875000000.0,961000000.0,
Other Income Expense,,-208000000.0,-25000000.0,-15000000.0,15000000.0
Other Non Operating Income Expenses,,,-25000000.0,-15000000.0,15000000.0
Special Income Charges,0.0,-208000000.0,0.0,,-6000000.0
Gain On Sale Of Business,,,,,0.0
Write Off,,208000000.0,0.0,,0.0
Impairment Of Capital Assets,0.0,208000000.0,0.0,,0.0
Restructuring And Mergern Acquisition,,,,,6000000.0
Gain On Sale Of Security,,,,76000000.0,132000000.0
Net Non Operating Interest Income Expense,-109000000.0,-110000000.0,-120000000.0,-102000000.0,
Interest Expense Non Operating,109000000.0,110000000.0,120000000.0,102000000.0,
Operating Income,1573000000.0,1381000000.0,1020000000.0,1078000000.0,
Operating Expense,2761000000.0,2545000000.0,2260000000.0,1599000000.0,
Other Operating Expenses,128000000.0,58000000.0,61000000.0,31000000.0,
Depreciation Amortization Depletion Income Statement,171000000.0,176000000.0,131000000.0,88000000.0,
Depreciation And Amortization In Income Statement,171000000.0,176000000.0,131000000.0,88000000.0,
Amortization,85000000.0,77000000.0,49000000.0,15000000.0,
Amortization Of Intangibles Income Statement,85000000.0,77000000.0,49000000.0,15000000.0,
Depreciation Income Statement,86000000.0,99000000.0,82000000.0,73000000.0,
Selling General And Administration,2462000000.0,2311000000.0,2068000000.0,1480000000.0,
General And Administrative Expense,2462000000.0,2311000000.0,2068000000.0,1480000000.0,
Other Gand A,2462000000.0,2311000000.0,2068000000.0,1480000000.0,
Gross Profit,4334000000.0,3926000000.0,3280000000.0,2677000000.0,
Cost Of Revenue,29738000000.0,28048000000.0,24491000000.0,16746000000.0,
Total Revenue,34072000000.0,31974000000.0,27771000000.0,19423000000.0,
Operating Revenue,32529000000.0,30883000000.0,26855000000.0,18299000000.0,
