,2023-12-31,2022-12-31,2021-12-31,2020-12-31,2019-12-31
Tax Effect Of Unusual Items,12693124.610905,-6929019.99758,8820405.581077,59836050.0,
Tax Rate For Calcs,0.239457,0.292549,0.078634,0.27,
Normalized EBITDA,1896145000.0,1644140000.0,1604416000.0,1723059000.0,
Total Unusual Items,53008000.0,-23685000.0,112171000.0,221615000.0,
Total Unusual Items Excluding Goodwill,53008000.0,-23685000.0,112171000.0,221615000.0,
Net Income From Continuing Operation Net Minority Interest,-40973000.0,-47447000.0,49008000.0,439149000.0,
Reconciled Depreciation,1414877000.0,1210755000.0,1215112000.0,1130482000.0,
Reconciled Cost Of Revenue,2538830000.0,2269961000.0,2070788000.0,1919039000.0,
EBITDA,1949153000.0,1620455000.0,1716587000.0,1944674000.0,
EBIT,534276000.0,409700000.0,501475000.0,814192000.0,
Net Interest Income,-574112000.0,-467557000.0,-440089000.0,-469541000.0,
Interest Expense,574112000.0,467557000.0,440089000.0,469541000.0,
Interest Income,,,,,10984000.0
Normalized Income,-81287875.389095,-30691019.99758,-54342594.418923,277370050.0,
Net Income From Continuing And Discontinued Operation,-40973000.0,-47447000.0,49008000.0,439149000.0,
Total Expenses,4082313000.0,3645347000.0,3406576000.0,3203917000.0,
Diluted Average Shares,405670000.0,403454000.0,386304000.0,376503000.0,
Basic Average Shares,401809000.0,399549000.0,382785000.0,373368000.0,
Diluted EPS,-0.1,-0.12,0.13,1.17,
Basic EPS,-0.1,-0.12,0.13,1.18,
Diluted NI Availto Com Stockholders,-40973000.0,-47447000.0,49008000.0,439149000.0,
Net Income Common Stockholders,-40973000.0,-47447000.0,49008000.0,439149000.0,
Net Income,-40973000.0,-47447000.0,49008000.0,439149000.0,
Minority Interests,-10676000.0,-6516000.0,-7551000.0,-2036000.0,
Net Income Including Noncontrolling Interests,-30297000.0,-40931000.0,56559000.0,441185000.0,
Net Income Discontinuous Operations,,,,0.0,0.0
Net Income Continuous Operations,-30297000.0,-40931000.0,56559000.0,441185000.0,
Tax Provision,-9539000.0,-16926000.0,4827000.0,-96534000.0,
Pretax Income,-39836000.0,-57857000.0,61386000.0,344651000.0,
Other Income Expense,118762000.0,-74146000.0,80044000.0,222752000.0,
Other Non Operating Income Expenses,52128000.0,-78961000.0,-37110000.0,-707000.0,
Special Income Charges,-9111000.0,-31465000.0,-106617000.0,-40603000.0,
Other Special Charges,-6104000.0,581000.0,59299000.0,10791000.0,
Restructuring And Mergern Acquisition,15215000.0,30884000.0,47318000.0,29812000.0,
Earnings From Equity Interest,13626000.0,28500000.0,4983000.0,1844000.0,
Gain On Sale Of Security,62119000.0,7780000.0,218788000.0,262218000.0,
Net Non Operating Interest Income Expense,-574112000.0,-467557000.0,-440089000.0,-469541000.0,
Interest Expense Non Operating,574112000.0,467557000.0,440089000.0,469541000.0,
Interest Income Non Operating,,,,,10984000.0
Operating Income,415514000.0,483846000.0,421431000.0,591440000.0,
Operating Expense,1521067000.0,1362429000.0,1318079000.0,1264159000.0,
Provision For Doubtful Accounts,-20270000.0,19757000.0,-9082000.0,24238000.0,
Depreciation Amortization Depletion Income Statement,1392461000.0,1197798000.0,1197403000.0,1109763000.0,
Depreciation And Amortization In Income Statement,1392461000.0,1197798000.0,1197403000.0,1109763000.0,
Selling General And Administration,148876000.0,144874000.0,129758000.0,130158000.0,
General And Administrative Expense,,,,,165996000.0
Other Gand A,,,,,165996000.0
Gross Profit,1936581000.0,1846275000.0,1739510000.0,1855599000.0,
Cost Of Revenue,2561246000.0,2282918000.0,2088497000.0,1939758000.0,
Total Revenue,4497827000.0,4129193000.0,3828007000.0,3795357000.0,
Operating Revenue,4463461000.0,4077398000.0,3738217000.0,3707243000.0,
