,2023-12-31,2022-12-31,2021-12-31,2020-12-31,2019-12-31
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0,
Tax Rate For Calcs,0.173,0.186,0.184789,0.159465,
Total Unusual Items,,-95000000.0,-701000000.0,0.0,
Total Unusual Items Excluding Goodwill,,-95000000.0,-701000000.0,0.0,
Net Income From Continuing Operation Net Minority Interest,1951000000.0,2238000000.0,1295000000.0,817000000.0,
Reconciled Depreciation,798000000.0,484000000.0,391000000.0,367000000.0,
Net Interest Income,5439000000.0,5273000000.0,4102000000.0,3224000000.0,
Interest Expense,3477000000.0,696000000.0,89000000.0,423000000.0,
Interest Income,8916000000.0,5969000000.0,4191000000.0,3647000000.0,
Normalized Income,1951000000.0,2238000000.0,1295000000.0,817000000.0,
Net Income From Continuing And Discontinued Operation,1951000000.0,2238000000.0,1295000000.0,817000000.0,
Diluted Average Shares,1468016000.0,1465000000.0,1287000000.0,1033000000.0,
Basic Average Shares,1446449000.0,1441000000.0,1262000000.0,1017000000.0,
Diluted EPS,1.24,1.45,0.9,0.69,
Basic EPS,1.26,1.47,0.91,0.71,
Diluted NI Availto Com Stockholders,1817000000.0,2125000000.0,1153000000.0,717000000.0,
Average Dilution Earnings,,,,,0.0
Net Income Common Stockholders,1817000000.0,2125000000.0,1153000000.0,717000000.0,
Otherunder Preferred Stock Dividend,-8000000.0,,11000000.0,,
Preferred Stock Dividends,142000000.0,113000000.0,131000000.0,100000000.0,
Net Income,1951000000.0,2238000000.0,1295000000.0,817000000.0,
Minority Interests,-20000000.0,-11000000.0,-2000000.0,0.0,
Net Income Including Noncontrolling Interests,1971000000.0,2249000000.0,1297000000.0,817000000.0,
Net Income Continuous Operations,1971000000.0,2249000000.0,1297000000.0,817000000.0,
Tax Provision,413000000.0,515000000.0,294000000.0,155000000.0,
Pretax Income,2384000000.0,2764000000.0,1591000000.0,972000000.0,
Special Income Charges,,-95000000.0,-701000000.0,0.0,
Restructuring And Mergern Acquisition,,95000000.0,701000000.0,0.0,
Gain On Sale Of Security,-7000000.0,0.0,9000000.0,-1000000.0,
Depreciation Amortization Depletion Income Statement,77000000.0,98000000.0,89000000.0,42000000.0,
Depreciation And Amortization In Income Statement,77000000.0,98000000.0,89000000.0,42000000.0,
Amortization,50000000.0,53000000.0,48000000.0,41000000.0,
Amortization Of Intangibles Income Statement,50000000.0,53000000.0,48000000.0,41000000.0,
Depreciation Income Statement,27000000.0,45000000.0,41000000.0,1000000.0,
Selling General And Administration,2946000000.0,2559000000.0,2475000000.0,1762000000.0,
Selling And Marketing Expense,115000000.0,91000000.0,89000000.0,38000000.0,
General And Administrative Expense,2831000000.0,2468000000.0,2386000000.0,1724000000.0,
Other Gand A,,,,384000000.0,346000000.0
Insurance And Claims,302000000.0,67000000.0,51000000.0,32000000.0,
Salaries And Wages,2529000000.0,2401000000.0,2335000000.0,1692000000.0,
Total Revenue,7360000000.0,7254000000.0,5991000000.0,4815000000.0,
Operating Revenue,7360000000.0,7254000000.0,5991000000.0,4815000000.0,
