,2023-12-31,2022-12-31,2021-12-31,2020-12-31,2019-12-31
Tax Effect Of Unusual Items,-17406201.550388,-14913636.363636,-196000.0,-11964109.466128,
Tax Rate For Calcs,0.168992,0.219318,0.196,0.202782,
Normalized EBITDA,,2405000000.0,3214000000.0,2713000000.0,2330000000.0
Total Unusual Items,,-68000000.0,-1000000.0,-59000000.0,-95000000.0
Total Unusual Items Excluding Goodwill,,-68000000.0,-1000000.0,-59000000.0,-95000000.0
Net Income From Continuing Operation Net Minority Interest,,1374000000.0,2214000000.0,1778000000.0,1422000000.0
Reconciled Depreciation,,331000000.0,257000000.0,220000000.0,200000000.0
Reconciled Cost Of Revenue,,1613000000.0,1637000000.0,1475000000.0,1387000000.0
EBITDA,,2337000000.0,3183000000.0,2654000000.0,2235000000.0
EBIT,,2006000000.0,2926000000.0,2434000000.0,2035000000.0
Net Interest Income,,-231000000.0,-171000000.0,-205000000.0,-208000000.0
Interest Expense,,246000000.0,171000000.0,205000000.0,225000000.0
Interest Income,,15000000.0,30000000.0,11000000.0,17000000.0
Normalized Income,1692593798.449612,1427086363.636364,2214804000.0,1825035890.533872,
Net Income From Continuing And Discontinued Operation,,1374000000.0,2214000000.0,1778000000.0,1422000000.0
Total Expenses,3692000000.0,3471000000.0,3374000000.0,2924000000.0,
Total Operating Income As Reported,,1883000000.0,2844000000.0,2388000000.0,1998000000.0
Diluted Average Shares,184000000.0,184700000.0,187900000.0,189300000.0,
Basic Average Shares,183200000.0,183900000.0,186400000.0,187600000.0,
Diluted EPS,8.73,7.44,11.78,9.39,
Basic EPS,8.77,7.47,11.88,9.48,
Diluted NI Availto Com Stockholders,,1374000000.0,2214000000.0,1778000000.0,1422000000.0
Net Income Common Stockholders,,1374000000.0,2214000000.0,1778000000.0,1422000000.0
Net Income,,1374000000.0,2214000000.0,1778000000.0,1422000000.0
Minority Interests,,0.0,0.0,1000000.0,-7000000.0
Net Income Including Noncontrolling Interests,,1374000000.0,2214000000.0,1777000000.0,1429000000.0
Net Income Continuous Operations,,1374000000.0,2214000000.0,1777000000.0,1429000000.0
Tax Provision,,386000000.0,541000000.0,452000000.0,381000000.0
Pretax Income,,1760000000.0,2755000000.0,2229000000.0,1810000000.0
Other Income Expense,-38000000.0,-6000000.0,82000000.0,-13000000.0,
Other Non Operating Income Expenses,46000000.0,45000000.0,23000000.0,46000000.0,
Special Income Charges,,-44000000.0,0.0,-59000000.0,-77000000.0
Gain On Sale Of Business,,0.0,0.0,-9000000.0,-14000000.0
Other Special Charges,,-70000000.0,,,
Restructuring And Mergern Acquisition,,114000000.0,0.0,50000000.0,63000000.0
Earnings From Equity Interest,,17000000.0,60000000.0,6000000.0,13000000.0
Gain On Sale Of Security,,-24000000.0,-1000000.0,2000000.0,-18000000.0
Net Non Operating Interest Income Expense,,-231000000.0,-171000000.0,-205000000.0,-208000000.0
Interest Expense Non Operating,,246000000.0,171000000.0,205000000.0,225000000.0
Interest Income Non Operating,,15000000.0,30000000.0,11000000.0,17000000.0
Operating Income,2224000000.0,1997000000.0,2844000000.0,2447000000.0,
Operating Expense,3692000000.0,3471000000.0,3374000000.0,2924000000.0,
Depreciation Amortization Depletion Income Statement,,331000000.0,257000000.0,220000000.0,200000000.0
Depreciation And Amortization In Income Statement,,331000000.0,257000000.0,220000000.0,200000000.0
Selling General And Administration,1632000000.0,1527000000.0,1480000000.0,1229000000.0,
General And Administrative Expense,1632000000.0,1527000000.0,1480000000.0,1229000000.0,
Other Gand A,1632000000.0,1527000000.0,1480000000.0,1229000000.0,
Salaries And Wages,-35000000.0,-24000000.0,-9000000.0,-13000000.0,
Gross Profit,,3855000000.0,4581000000.0,3896000000.0,3442000000.0
Cost Of Revenue,,1613000000.0,1637000000.0,1475000000.0,1387000000.0
Total Revenue,,5468000000.0,6218000000.0,5371000000.0,4829000000.0
Operating Revenue,,5468000000.0,6218000000.0,5371000000.0,4829000000.0
