,2023-12-31,2022-12-31,2021-12-31,2020-12-31,2019-12-31
Tax Effect Of Unusual Items,-18020000.0,489199000.0,6048000.0,-56760000.0,
Tax Rate For Calcs,0.212,0.251,0.216,0.215,
Normalized EBITDA,5233000000.0,4070000000.0,4433000000.0,3839000000.0,
Total Unusual Items,-85000000.0,1949000000.0,28000000.0,-264000000.0,
Total Unusual Items Excluding Goodwill,-85000000.0,1949000000.0,28000000.0,-264000000.0,
Net Income From Continuing Operation Net Minority Interest,2626000000.0,3248000000.0,3024000000.0,2339000000.0,
Reconciled Depreciation,1143000000.0,1013000000.0,178000000.0,206000000.0,
Reconciled Cost Of Revenue,4141000000.0,3753000000.0,2180000000.0,2094000000.0,
EBITDA,5148000000.0,6019000000.0,4461000000.0,3575000000.0,
EBIT,4005000000.0,5006000000.0,4283000000.0,3369000000.0,
Net Interest Income,-334000000.0,-304000000.0,-119000000.0,-141000000.0,
Interest Expense,334000000.0,304000000.0,119000000.0,141000000.0,
Normalized Income,2692980000.0,1788199000.0,3002048000.0,2546240000.0,
Net Income From Continuing And Discontinued Operation,2626000000.0,3248000000.0,3024000000.0,2339000000.0,
Total Expenses,8443000000.0,8162000000.0,4087000000.0,3841000000.0,
Total Operating Income As Reported,4020000000.0,4944000000.0,4221000000.0,3617000000.0,
Diluted Average Shares,318900000.0,318500000.0,241800000.0,242100000.0,
Basic Average Shares,318400000.0,316900000.0,240800000.0,241000000.0,
Diluted EPS,8.23,10.2,12.51,9.66,
Basic EPS,8.25,10.25,12.56,9.71,
Diluted NI Availto Com Stockholders,2626000000.0,3248000000.0,3024000000.0,2339000000.0,
Net Income Common Stockholders,2626000000.0,3248000000.0,3024000000.0,2339000000.0,
Net Income,2626000000.0,3248000000.0,3024000000.0,2339000000.0,
Minority Interests,-267000000.0,-274000000.0,-239000000.0,-195000000.0,
Net Income Including Noncontrolling Interests,2893000000.0,3522000000.0,3263000000.0,2534000000.0,
Net Income Continuous Operations,2893000000.0,3522000000.0,3263000000.0,2534000000.0,
Tax Provision,778000000.0,1180000000.0,901000000.0,694000000.0,
Pretax Income,3671000000.0,4702000000.0,4164000000.0,3228000000.0,
Other Income Expense,-49000000.0,1987000000.0,73000000.0,-232000000.0,
Other Non Operating Income Expenses,,11000000.0,45000000.0,32000000.0,-79000000.0
Special Income Charges,-70000000.0,1890000000.0,11000000.0,-263000000.0,
Gain On Sale Of Business,-70000000.0,1898000000.0,11000000.0,16000000.0,
Other Special Charges,,8000000.0,,279000000.0,57000000.0
Earnings From Equity Interest,36000000.0,27000000.0,0.0,0.0,
Gain On Sale Of Security,-15000000.0,59000000.0,17000000.0,-1000000.0,
Net Non Operating Interest Income Expense,-334000000.0,-304000000.0,-119000000.0,-141000000.0,
Total Other Finance Cost,,,,,198000000.0
Interest Expense Non Operating,334000000.0,304000000.0,119000000.0,141000000.0,
Operating Income,4054000000.0,3019000000.0,4210000000.0,3601000000.0,
Operating Expense,4302000000.0,4409000000.0,1907000000.0,1747000000.0,
Depreciation Amortization Depletion Income Statement,1143000000.0,1013000000.0,178000000.0,206000000.0,
Depreciation And Amortization In Income Statement,1143000000.0,1013000000.0,178000000.0,206000000.0,
Amortization,1042000000.0,905000000.0,96000000.0,123000000.0,
Amortization Of Intangibles Income Statement,1042000000.0,905000000.0,96000000.0,123000000.0,
Depreciation Income Statement,101000000.0,108000000.0,82000000.0,83000000.0,
Selling General And Administration,3159000000.0,3396000000.0,1729000000.0,1541000000.0,
Gross Profit,8356000000.0,7428000000.0,6117000000.0,5348000000.0,
Cost Of Revenue,4141000000.0,3753000000.0,2180000000.0,2094000000.0,
Total Revenue,12497000000.0,11181000000.0,8297000000.0,7442000000.0,
Operating Revenue,12497000000.0,11181000000.0,8297000000.0,7442000000.0,
