,2023-12-31,2022-12-31,2021-12-31,2020-12-31,2019-12-31
Tax Effect Of Unusual Items,960624.0,-798308.0,-4071795.0,171162.0,
Tax Rate For Calcs,0.252,0.196,0.195,0.222,
Normalized EBITDA,550717000.0,723506000.0,837401000.0,547184000.0,
Total Unusual Items,3812000.0,-4073000.0,-20881000.0,771000.0,
Total Unusual Items Excluding Goodwill,3812000.0,-4073000.0,-20881000.0,771000.0,
Net Income From Continuing Operation Net Minority Interest,203089000.0,350267000.0,533392000.0,349329000.0,
Reconciled Depreciation,166602000.0,156141000.0,92041000.0,68773000.0,
Reconciled Cost Of Revenue,2594828000.0,2989912000.0,2334947000.0,1491053000.0,
EBITDA,554529000.0,719433000.0,816520000.0,547955000.0,
EBIT,387927000.0,563292000.0,724479000.0,479182000.0,
Net Interest Income,-97627000.0,-54826000.0,-32953000.0,-32991000.0,
Interest Expense,97627000.0,54826000.0,32953000.0,32991000.0,
Normalized Income,200237624.0,353541692.0,550201205.0,348729162.0,
Net Income From Continuing And Discontinued Operation,203089000.0,350267000.0,533392000.0,349329000.0,
Total Expenses,3636008000.0,3996948000.0,2994583000.0,2004683000.0,
Total Operating Income As Reported,386199000.0,566330000.0,721136000.0,479106000.0,
Diluted Average Shares,62058387.0,64681357.0,64253408.0,63737734.0,
Basic Average Shares,61265060.0,63117007.0,62686001.0,62280889.0,
Diluted EPS,3.27,5.42,8.3,5.48,
Basic EPS,3.31,5.55,8.51,5.61,
Diluted NI Availto Com Stockholders,203089000.0,350267000.0,533392000.0,349329000.0,
Net Income Common Stockholders,203089000.0,350267000.0,533392000.0,349329000.0,
Otherunder Preferred Stock Dividend,,,,,-1253000.0
Net Income,203089000.0,350267000.0,533392000.0,349329000.0,
Minority Interests,-14031000.0,-58603000.0,-23177000.0,2111000.0,
Net Income Including Noncontrolling Interests,217120000.0,408870000.0,556569000.0,347218000.0,
Net Income Continuous Operations,217120000.0,408870000.0,556569000.0,347218000.0,
Tax Provision,73180000.0,99596000.0,134957000.0,98973000.0,
Pretax Income,290300000.0,508466000.0,691526000.0,446191000.0,
Other Income Expense,1268000.0,-4497000.0,-18122000.0,-1335000.0,
Other Non Operating Income Expenses,-2544000.0,-424000.0,2759000.0,-2106000.0,
Special Income Charges,-460000.0,-5202000.0,-22296000.0,-1411000.0,
Other Special Charges,,3743000.0,831000.0,,926000.0
Restructuring And Mergern Acquisition,460000.0,1459000.0,21465000.0,1411000.0,
Gain On Sale Of Security,4272000.0,1129000.0,1415000.0,2182000.0,
Net Non Operating Interest Income Expense,-97627000.0,-54826000.0,-32953000.0,-32991000.0,
Interest Expense Non Operating,97627000.0,54826000.0,32953000.0,32991000.0,
Operating Income,386659000.0,567789000.0,742601000.0,480517000.0,
Operating Expense,978772000.0,954215000.0,617481000.0,477137000.0,
Depreciation Amortization Depletion Income Statement,104194000.0,103320000.0,49886000.0,32280000.0,
Depreciation And Amortization In Income Statement,104194000.0,103320000.0,49886000.0,32280000.0,
Amortization,104194000.0,103320000.0,49886000.0,32280000.0,
Amortization Of Intangibles Income Statement,104194000.0,103320000.0,49886000.0,32280000.0,
Research And Development,173443000.0,159774000.0,104303000.0,80251000.0,
Selling General And Administration,701135000.0,691121000.0,463292000.0,364606000.0,
Selling And Marketing Expense,448199000.0,496260000.0,319020000.0,246373000.0,
General And Administrative Expense,252936000.0,194861000.0,144272000.0,118233000.0,
Other Gand A,252936000.0,194861000.0,144272000.0,118233000.0,
Gross Profit,1365431000.0,1522004000.0,1360082000.0,957654000.0,
Cost Of Revenue,2657236000.0,3042733000.0,2377102000.0,1527546000.0,
Total Revenue,4022667000.0,4564737000.0,3737184000.0,2485200000.0,
Operating Revenue,4022667000.0,4564737000.0,3737184000.0,2485200000.0,
