,2023-12-31,2022-12-31,2021-12-31,2020-12-31,2019-12-31
Tax Effect Of Unusual Items,-5220000.0,-2916000.0,-11696000.0,-72090000.0,
Tax Rate For Calcs,0.087,0.243,0.068,0.27,
Normalized EBITDA,4280000000.0,3811000000.0,2067000000.0,724000000.0,
Total Unusual Items,-60000000.0,-12000000.0,-172000000.0,-267000000.0,
Total Unusual Items Excluding Goodwill,-60000000.0,-12000000.0,-172000000.0,-267000000.0,
Net Income From Continuing Operation Net Minority Interest,3083000000.0,2358000000.0,1099000000.0,-267000000.0,
Reconciled Depreciation,277000000.0,282000000.0,295000000.0,478000000.0,
Reconciled Cost Of Revenue,18501000000.0,16126000000.0,10981000000.0,8980000000.0,
EBITDA,4220000000.0,3799000000.0,1895000000.0,457000000.0,
EBIT,3943000000.0,3517000000.0,1600000000.0,-21000000.0,
Net Interest Income,-535000000.0,-377000000.0,-392000000.0,-418000000.0,
Interest Expense,565000000.0,403000000.0,420000000.0,445000000.0,
Interest Income,30000000.0,26000000.0,28000000.0,27000000.0,
Normalized Income,3137780000.0,2367084000.0,1259304000.0,-72090000.0,
Net Income From Continuing And Discontinued Operation,3083000000.0,2358000000.0,1099000000.0,-267000000.0,
Total Expenses,19789000000.0,17299000000.0,12099000000.0,10220000000.0,
Total Operating Income As Reported,3864000000.0,3462000000.0,1750000000.0,84000000.0,
Diluted Average Shares,302900000.0,325800000.0,329300000.0,325800000.0,
Basic Average Shares,301500000.0,324400000.0,327200000.0,325800000.0,
Diluted EPS,10.18,7.24,3.34,-0.82,
Basic EPS,10.23,7.27,3.36,-0.82,
Diluted NI Availto Com Stockholders,3083000000.0,2358000000.0,1099000000.0,-267000000.0,
Net Income Common Stockholders,3083000000.0,2358000000.0,1099000000.0,-267000000.0,
Net Income,3083000000.0,2358000000.0,1099000000.0,-267000000.0,
Net Income Including Noncontrolling Interests,3083000000.0,2358000000.0,1099000000.0,-267000000.0,
Net Income Continuous Operations,3083000000.0,2358000000.0,1099000000.0,-267000000.0,
Tax Provision,295000000.0,756000000.0,81000000.0,-199000000.0,
Pretax Income,3378000000.0,3114000000.0,1180000000.0,-466000000.0,
Other Income Expense,-11000000.0,17000000.0,-186000000.0,-399000000.0,
Other Non Operating Income Expenses,40000000.0,11000000.0,10000000.0,9000000.0,
Special Income Charges,-60000000.0,-12000000.0,-172000000.0,-267000000.0,
Other Special Charges,,,164000000.0,,-154000000.0
Restructuring And Mergern Acquisition,60000000.0,12000000.0,8000000.0,267000000.0,
Earnings From Equity Interest,9000000.0,18000000.0,-24000000.0,-141000000.0,
Net Non Operating Interest Income Expense,-535000000.0,-377000000.0,-392000000.0,-418000000.0,
Interest Expense Non Operating,565000000.0,403000000.0,420000000.0,445000000.0,
Interest Income Non Operating,30000000.0,26000000.0,28000000.0,27000000.0,
Operating Income,3924000000.0,3474000000.0,1758000000.0,351000000.0,
Operating Expense,1200000000.0,1084000000.0,1043000000.0,1108000000.0,
Depreciation Amortization Depletion Income Statement,189000000.0,193000000.0,220000000.0,346000000.0,
Depreciation And Amortization In Income Statement,189000000.0,193000000.0,220000000.0,346000000.0,
Selling General And Administration,1011000000.0,891000000.0,823000000.0,762000000.0,
General And Administrative Expense,1011000000.0,891000000.0,823000000.0,762000000.0,
Other Gand A,1011000000.0,891000000.0,823000000.0,762000000.0,
Gross Profit,5124000000.0,4558000000.0,2801000000.0,1459000000.0,
Cost Of Revenue,18589000000.0,16215000000.0,11056000000.0,9112000000.0,
Total Revenue,23713000000.0,20773000000.0,13857000000.0,10571000000.0,
Operating Revenue,6388000000.0,5445000000.0,3490000000.0,2119000000.0,
