,2023-12-31,2022-12-31,2021-12-31,2020-12-31,2019-12-31
Tax Effect Of Unusual Items,-5620854.0,-15190601.0,-16594200.0,-6059880.0,
Tax Rate For Calcs,0.246,0.239,0.225,0.186,
Normalized EBITDA,3553409000.0,3574319000.0,2654052000.0,1831603000.0,
Total Unusual Items,-22849000.0,-63559000.0,-73752000.0,-32580000.0,
Total Unusual Items Excluding Goodwill,-22849000.0,-63559000.0,-73752000.0,-32580000.0,
Net Income From Continuing Operation Net Minority Interest,2602372000.0,2617317000.0,1946320000.0,1406839000.0,
Reconciled Depreciation,80824000.0,70918000.0,69953000.0,66081000.0,
Reconciled Cost Of Revenue,11271807000.0,11108681000.0,9901122000.0,8211534000.0,
EBITDA,3530560000.0,3510760000.0,2580300000.0,1799023000.0,
EBIT,3449736000.0,3439842000.0,2510347000.0,1732942000.0,
Net Interest Income,61064000.0,1687000.0,1451000.0,2589000.0,
Interest Expense,469000.0,284000.0,502000.0,4248000.0,
Interest Income,61533000.0,1971000.0,1953000.0,6837000.0,
Normalized Income,2619600146.0,2665685399.0,2003477800.0,1433359120.0,
Net Income From Continuing And Discontinued Operation,2602372000.0,2617317000.0,1946320000.0,1406839000.0,
Total Expenses,12665273000.0,12560821000.0,11179773000.0,9289057000.0,
Diluted Average Shares,221163000.0,236166000.0,259928000.0,269414000.0,
Basic Average Shares,219958000.0,235010000.0,259285000.0,268553000.0,
Diluted EPS,11.72,11.01,7.43,5.18,
Basic EPS,11.79,11.07,7.44,5.19,
Diluted NI Availto Com Stockholders,2592938000.0,2601242000.0,1930022000.0,1394421000.0,
Average Dilution Earnings,67000.0,101000.0,37000.0,36000.0,
Net Income Common Stockholders,2592871000.0,2601141000.0,1929985000.0,1394385000.0,
Otherunder Preferred Stock Dividend,9501000.0,16176000.0,16335000.0,12454000.0,
Net Income,2602372000.0,2617317000.0,1946320000.0,1406839000.0,
Net Income Including Noncontrolling Interests,2602372000.0,2617317000.0,1946320000.0,1406839000.0,
Net Income Continuous Operations,2602372000.0,2617317000.0,1946320000.0,1406839000.0,
Tax Provision,846895000.0,822241000.0,563525000.0,321855000.0,
Pretax Income,3449267000.0,3439558000.0,2509845000.0,1728694000.0,
Other Income Expense,-8102000.0,-4287000.0,-48828000.0,-20920000.0,
Other Non Operating Income Expenses,10186000.0,8592000.0,7724000.0,9780000.0,
Special Income Charges,-22849000.0,-63559000.0,-73752000.0,-32580000.0,
Other Special Charges,-663000.0,,61469000.0,,4927000.0
Write Off,23512000.0,63559000.0,12283000.0,12390000.0,
Impairment Of Capital Assets,,0.0,0.0,20190000.0,0.0
Earnings From Equity Interest,4561000.0,50680000.0,17200000.0,1880000.0,
Net Non Operating Interest Income Expense,61064000.0,1687000.0,1451000.0,2589000.0,
Interest Expense Non Operating,469000.0,284000.0,502000.0,4248000.0,
Interest Income Non Operating,61533000.0,1971000.0,1953000.0,6837000.0,
Operating Income,3396305000.0,3442158000.0,2557222000.0,1747025000.0,
Operating Expense,1323180000.0,1392340000.0,1225200000.0,1031127000.0,
Depreciation Amortization Depletion Income Statement,10538000.0,11118000.0,16502000.0,19685000.0,
Depreciation And Amortization In Income Statement,10538000.0,11118000.0,16502000.0,19685000.0,
Amortization,10538000.0,11118000.0,16502000.0,19685000.0,
Amortization Of Intangibles Income Statement,10538000.0,11118000.0,16502000.0,19685000.0,
Selling General And Administration,1312642000.0,1381222000.0,1208698000.0,1011442000.0,
Gross Profit,4719485000.0,4834498000.0,3782422000.0,2778152000.0,
Cost Of Revenue,11342093000.0,11168481000.0,9954573000.0,8257930000.0,
Total Revenue,16061578000.0,16002979000.0,13736995000.0,11036082000.0,
Operating Revenue,16061578000.0,16002979000.0,13736995000.0,11036082000.0,
