,2023-12-31,2022-12-31,2021-12-31,2020-12-31,2019-12-31
Tax Effect Of Unusual Items,0.0,0.0,-122661000.0,-859410000.0,
Tax Rate For Calcs,0.119,0.129,0.189,0.27,
Normalized EBITDA,9700000000.0,11525000000.0,11645000000.0,6394000000.0,
Total Unusual Items,0.0,0.0,-649000000.0,-3183000000.0,
Total Unusual Items Excluding Goodwill,0.0,0.0,-649000000.0,-3183000000.0,
Net Income From Continuing Operation Net Minority Interest,3195000000.0,5216000000.0,3897000000.0,-3152000000.0,
Reconciled Depreciation,4211000000.0,4108000000.0,4557000000.0,4156000000.0,
Reconciled Cost Of Revenue,56831000000.0,53406000000.0,51897000000.0,48056000000.0,
EBITDA,9700000000.0,11525000000.0,10996000000.0,3211000000.0,
EBIT,5489000000.0,7417000000.0,6439000000.0,-945000000.0,
Net Interest Income,-1553000000.0,-1230000000.0,-1294000000.0,-1366000000.0,
Interest Expense,1653000000.0,1300000000.0,1330000000.0,1408000000.0,
Interest Income,100000000.0,70000000.0,36000000.0,42000000.0,
Normalized Income,3195000000.0,5216000000.0,4423339000.0,-828410000.0,
Net Income From Continuing And Discontinued Operation,3195000000.0,5197000000.0,3864000000.0,-3519000000.0,
Total Expenses,63579000000.0,59681000000.0,57308000000.0,55293000000.0,
Total Operating Income As Reported,3561000000.0,5504000000.0,5136000000.0,-1889000000.0,
Diluted Average Shares,1435400000.0,1485900000.0,1508500000.0,1357800000.0,
Basic Average Shares,1426000000.0,1475500000.0,1501600000.0,1357800000.0,
Diluted EPS,2.23,3.5,2.56,-2.59,
Basic EPS,2.24,3.52,2.57,-2.59,
Diluted NI Availto Com Stockholders,3195000000.0,5197000000.0,3864000000.0,-3519000000.0,
Net Income Common Stockholders,3195000000.0,5197000000.0,3864000000.0,-3519000000.0,
Net Income,3195000000.0,5197000000.0,3864000000.0,-3519000000.0,
Minority Interests,-185000000.0,-111000000.0,-248000000.0,-224000000.0,
Net Income Including Noncontrolling Interests,3380000000.0,5308000000.0,4112000000.0,-3295000000.0,
Net Income Discontinuous Operations,0.0,-19000000.0,-33000000.0,-367000000.0,
Net Income Continuous Operations,3380000000.0,5327000000.0,4145000000.0,-2928000000.0,
Tax Provision,456000000.0,790000000.0,964000000.0,575000000.0,
Pretax Income,3836000000.0,6117000000.0,5109000000.0,-2353000000.0,
Other Income Expense,48000000.0,-46000000.0,-677000000.0,-2281000000.0,
Other Non Operating Income Expenses,48000000.0,-46000000.0,-28000000.0,902000000.0,
Special Income Charges,0.0,0.0,-649000000.0,-3183000000.0,
Other Special Charges,,,649000000.0,,
Impairment Of Capital Assets,,0.0,0.0,3183000000.0,0.0
Net Non Operating Interest Income Expense,-1553000000.0,-1230000000.0,-1294000000.0,-1366000000.0,
Interest Expense Non Operating,1653000000.0,1300000000.0,1330000000.0,1408000000.0,
Interest Income Non Operating,100000000.0,70000000.0,36000000.0,42000000.0,
Operating Income,5341000000.0,7393000000.0,7080000000.0,1294000000.0,
Operating Expense,6748000000.0,6275000000.0,5411000000.0,7237000000.0,
Other Operating Expenses,-86000000.0,-120000000.0,-423000000.0,-885000000.0,
Research And Development,2805000000.0,2711000000.0,2732000000.0,2582000000.0,
Selling General And Administration,4029000000.0,3684000000.0,3102000000.0,5540000000.0,
General And Administrative Expense,4029000000.0,3684000000.0,3102000000.0,,
Other Gand A,5809000000.0,5573000000.0,5046000000.0,,
Salaries And Wages,-1780000000.0,-1889000000.0,-1944000000.0,,
Gross Profit,12089000000.0,13668000000.0,12491000000.0,8531000000.0,
Cost Of Revenue,56831000000.0,53406000000.0,51897000000.0,48056000000.0,
Total Revenue,68920000000.0,67074000000.0,64388000000.0,56587000000.0,
Operating Revenue,68920000000.0,67074000000.0,64388000000.0,56587000000.0,
