,2023-12-31,2022-12-31,2021-12-31,2020-12-31,2019-12-31
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0,
Tax Rate For Calcs,0.083158,0.21,0.27,0.010717,
Normalized EBITDA,273915000.0,-334447000.0,-469957000.0,-1151017000.0,
Total Unusual Items,,,,811000.0,-3000.0
Total Unusual Items Excluding Goodwill,,,,811000.0,-3000.0
Net Income From Continuing Operation Net Minority Interest,209825000.0,-373705000.0,-520379000.0,-1166391000.0,
Reconciled Depreciation,33354000.0,22522000.0,14897000.0,13871000.0,
Reconciled Cost Of Revenue,431105000.0,408549000.0,339404000.0,352547000.0,
EBITDA,273915000.0,-334447000.0,-469957000.0,-1151017000.0,
EBIT,240561000.0,-356969000.0,-484854000.0,-1164888000.0,
Net Interest Income,129102000.0,16251000.0,-2033000.0,-9459000.0,
Interest Expense,3470000.0,4058000.0,3640000.0,14139000.0,
Interest Income,132572000.0,20309000.0,1607000.0,4680000.0,
Normalized Income,209825000.0,-373705000.0,-520379000.0,-1166391000.0,
Net Income From Continuing And Discontinued Operation,209825000.0,-373705000.0,-520379000.0,-1166391000.0,
Total Expenses,2105046000.0,2067072000.0,1952935000.0,2266352000.0,
Total Operating Income As Reported,119966000.0,-161201000.0,-411046000.0,-1173679000.0,
Diluted Average Shares,2297927000.0,2063793000.0,1923617000.0,979330067.0,
Basic Average Shares,2147446000.0,2063793000.0,1923617000.0,977721736.0,
Diluted EPS,0.09,-0.18,-0.27,-1.2,
Basic EPS,0.1,-0.18,-0.27,-1.19,
Diluted NI Availto Com Stockholders,209825000.0,-373705000.0,-520379000.0,-1171874000.0,
Average Dilution Earnings,,0.0,0.0,-5483000.0,0.0
Net Income Common Stockholders,209825000.0,-373705000.0,-520379000.0,-1166391000.0,
Otherunder Preferred Stock Dividend,,,0.0,0.0,8481000.0
Net Income,209825000.0,-373705000.0,-520379000.0,-1166391000.0,
Minority Interests,-7550000.0,-2611000.0,0.0,,
Net Income Including Noncontrolling Interests,217375000.0,-371094000.0,-520379000.0,-1166391000.0,
Net Income Continuous Operations,217375000.0,-371094000.0,-520379000.0,-1166391000.0,
Tax Provision,19716000.0,10067000.0,31885000.0,-12636000.0,
Pretax Income,237091000.0,-361027000.0,-488494000.0,-1179027000.0,
Other Income Expense,-11977000.0,-216077000.0,-75415000.0,4111000.0,
Other Non Operating Income Expenses,-11977000.0,-216077000.0,-75415000.0,4111000.0,
Gain On Sale Of Security,,,,811000.0,-3000.0
Net Non Operating Interest Income Expense,129102000.0,16251000.0,-2033000.0,-9459000.0,
Interest Expense Non Operating,3470000.0,4058000.0,3640000.0,14139000.0,
Interest Income Non Operating,132572000.0,20309000.0,1607000.0,4680000.0,
Operating Income,119966000.0,-161201000.0,-411046000.0,-1173679000.0,
Operating Expense,1673941000.0,1658523000.0,1613531000.0,1913805000.0,
Research And Development,404624000.0,359679000.0,387487000.0,560660000.0,
Selling General And Administration,1269317000.0,1298844000.0,1226044000.0,1353145000.0,
Selling And Marketing Expense,744992000.0,702511000.0,614512000.0,683701000.0,
General And Administrative Expense,524325000.0,596333000.0,611532000.0,669444000.0,
Other Gand A,524325000.0,596333000.0,611532000.0,669444000.0,
Gross Profit,1793907000.0,1497322000.0,1202485000.0,740126000.0,
Cost Of Revenue,431105000.0,408549000.0,339404000.0,352547000.0,
Total Revenue,2225012000.0,1905871000.0,1541889000.0,1092673000.0,
Operating Revenue,2225012000.0,1905871000.0,1541889000.0,1092673000.0,
