,2023-12-31,2022-12-31,2021-12-31,2020-12-31,2019-12-31
Tax Effect Of Unusual Items,-5495000.0,-4630600.0,-886600.0,-2172000.0,
Tax Rate For Calcs,0.175,0.169,0.143,0.181,
Normalized EBITDA,875700000.0,835800000.0,885600000.0,530600000.0,
Total Unusual Items,-31400000.0,-27400000.0,-6200000.0,-12000000.0,
Total Unusual Items Excluding Goodwill,-31400000.0,-27400000.0,-6200000.0,-12000000.0,
Net Income From Continuing Operation Net Minority Interest,593400000.0,585900000.0,661800000.0,346200000.0,
Reconciled Depreciation,137300000.0,120600000.0,122300000.0,109100000.0,
Reconciled Cost Of Revenue,1820600000.0,1750700000.0,1655800000.0,1379100000.0,
EBITDA,844300000.0,808400000.0,879400000.0,518600000.0,
EBIT,707000000.0,687800000.0,757100000.0,409500000.0,
Net Interest Income,19000000.0,-2800000.0,-7200000.0,-6800000.0,
Interest Expense,9000000.0,7900000.0,8200000.0,8200000.0,
Interest Income,28000000.0,5100000.0,1000000.0,1400000.0,
Normalized Income,619305000.0,608669400.0,667113400.0,356028000.0,
Net Income From Continuing And Discontinued Operation,593400000.0,585900000.0,661800000.0,346200000.0,
Total Expenses,2242400000.0,2126100000.0,2071400000.0,1728000000.0,
Total Operating Income As Reported,676000000.0,734000000.0,752300000.0,406900000.0,
Diluted Average Shares,75300000.0,75800000.0,76300000.0,75800000.0,
Basic Average Shares,74300000.0,74400000.0,74400000.0,73900000.0,
Diluted EPS,7.88,7.73,8.67,4.57,
Basic EPS,7.98,7.87,8.89,4.68,
Diluted NI Availto Com Stockholders,593400000.0,585900000.0,661800000.0,346200000.0,
Net Income Common Stockholders,593400000.0,585900000.0,661800000.0,346200000.0,
Net Income,593400000.0,585900000.0,661800000.0,346200000.0,
Net Income Including Noncontrolling Interests,593400000.0,585900000.0,661800000.0,346200000.0,
Net Income Continuous Operations,593400000.0,585900000.0,661800000.0,346200000.0,
Earnings From Equity Interest Net Of Tax,17700000.0,20700000.0,20100000.0,17400000.0,
Tax Provision,122300000.0,114700000.0,107200000.0,72500000.0,
Pretax Income,698000000.0,679900000.0,748900000.0,401300000.0,
Other Income Expense,-28400000.0,-78100000.0,-4100000.0,-10800000.0,
Other Non Operating Income Expenses,3000000.0,-50700000.0,2100000.0,1200000.0,
Special Income Charges,-20700000.0,-33000000.0,-9300000.0,-13500000.0,
Gain On Sale Of Ppe,-11600000.0,0.0,0.0,,
Gain On Sale Of Business,,,,,0.0
Write Off,9600000.0,6200000.0,5600000.0,,
Impairment Of Capital Assets,9600000.0,2700000.0,1300000.0,7700000.0,
Restructuring And Mergern Acquisition,-500000.0,26800000.0,3700000.0,5800000.0,
Gain On Sale Of Security,-10700000.0,5600000.0,3100000.0,1500000.0,
Net Non Operating Interest Income Expense,19000000.0,-2800000.0,-7200000.0,-6800000.0,
Interest Expense Non Operating,9000000.0,7900000.0,8200000.0,8200000.0,
Interest Income Non Operating,28000000.0,5100000.0,1000000.0,1400000.0,
Operating Income,707400000.0,760800000.0,760200000.0,418900000.0,
Operating Expense,421800000.0,375400000.0,415600000.0,348900000.0,
Other Operating Expenses,,,,,-5800000.0
Other Taxes,,,0.0,0.0,-4700000.0
Research And Development,68400000.0,58500000.0,52800000.0,46900000.0,
Selling General And Administration,353400000.0,316900000.0,362800000.0,302000000.0,
Gross Profit,1129200000.0,1136200000.0,1175800000.0,767800000.0,
Cost Of Revenue,1820600000.0,1750700000.0,1655800000.0,1379100000.0,
Total Revenue,2949800000.0,2886900000.0,2831600000.0,2146900000.0,
Operating Revenue,2949800000.0,2886900000.0,2831600000.0,2146900000.0,
