,2023-12-31,2022-12-31,2021-12-31,2020-12-31,2019-12-31
Tax Effect Of Unusual Items,2075010.0,34409970.0,24286500.0,8024400.0,
Tax Rate For Calcs,0.21,0.21,0.27,0.27,
Normalized EBITDA,726908000.0,671202000.0,586805000.0,497484000.0,
Total Unusual Items,9881000.0,163857000.0,89950000.0,29720000.0,
Total Unusual Items Excluding Goodwill,9881000.0,163857000.0,89950000.0,29720000.0,
Net Income From Continuing Operation Net Minority Interest,236985000.0,385491000.0,261498000.0,131706000.0,
Reconciled Depreciation,321763000.0,302409000.0,279976000.0,255027000.0,
Reconciled Cost Of Revenue,363095000.0,356782000.0,316617000.0,290162000.0,
EBITDA,736789000.0,835059000.0,676755000.0,527204000.0,
EBIT,415026000.0,532650000.0,396779000.0,272177000.0,
Net Interest Income,-163122000.0,-135917000.0,-126889000.0,-134395000.0,
Interest Expense,167809000.0,136989000.0,127698000.0,136289000.0,
Interest Income,4687000.0,1072000.0,809000.0,1894000.0,
Normalized Income,229179010.0,256043970.0,195834500.0,110010400.0,
Net Income From Continuing And Discontinued Operation,236985000.0,385491000.0,261498000.0,131706000.0,
Total Expenses,735565000.0,711827000.0,646449000.0,586869000.0,
Rent Expense Supplemental,231666000.0,228958000.0,198121000.0,170920000.0,
Total Operating Income As Reported,406470000.0,526408000.0,394725000.0,289524000.0,
Diluted Average Shares,81313000.0,80508000.0,77368000.0,75515000.0,
Basic Average Shares,81313000.0,79854000.0,77336000.0,75515000.0,
Diluted EPS,2.8,4.71,3.26,1.62,
Basic EPS,2.8,4.71,3.26,1.62,
Diluted NI Availto Com Stockholders,227667000.0,378939000.0,252245000.0,122672000.0,
Average Dilution Earnings,0.0,2810000.0,0.0,,
Net Income Common Stockholders,227667000.0,376129000.0,252245000.0,122672000.0,
Otherunder Preferred Stock Dividend,1286000.0,1328000.0,1211000.0,992000.0,
Preferred Stock Dividends,8032000.0,8034000.0,8042000.0,8042000.0,
Net Income,236985000.0,385491000.0,261498000.0,131706000.0,
Minority Interests,-10232000.0,-10170000.0,-7583000.0,-4182000.0,
Net Income Including Noncontrolling Interests,247217000.0,395661000.0,269081000.0,135888000.0,
Net Income Continuous Operations,247217000.0,395661000.0,269081000.0,135888000.0,
Pretax Income,247217000.0,395661000.0,269081000.0,135888000.0,
Other Income Expense,13750000.0,169027000.0,91195000.0,21658000.0,
Special Income Charges,0.0,70374000.0,0.0,-68397000.0,
Gain On Sale Of Business,0.0,70374000.0,0.0,,
Other Special Charges,,,,11179000.0,
Impairment Of Capital Assets,,0.0,0.0,57218000.0,0.0
Earnings From Equity Interest,3869000.0,5170000.0,1245000.0,-8062000.0,
Gain On Sale Of Security,9881000.0,93483000.0,89950000.0,98117000.0,
Net Non Operating Interest Income Expense,-163122000.0,-135917000.0,-126889000.0,-134395000.0,
Interest Expense Non Operating,167809000.0,136989000.0,127698000.0,136289000.0,
Interest Income Non Operating,4687000.0,1072000.0,809000.0,1894000.0,
Operating Income,396589000.0,362551000.0,304775000.0,248625000.0,
Operating Expense,372470000.0,355045000.0,329832000.0,296707000.0,
Depreciation Amortization Depletion Income Statement,321763000.0,302409000.0,279976000.0,255027000.0,
Depreciation And Amortization In Income Statement,321763000.0,302409000.0,279976000.0,255027000.0,
Selling General And Administration,50707000.0,52636000.0,49856000.0,41680000.0,
General And Administrative Expense,50707000.0,52636000.0,49856000.0,41680000.0,
Other Gand A,50707000.0,52636000.0,49856000.0,41680000.0,
Gross Profit,769059000.0,717596000.0,634607000.0,545332000.0,
Cost Of Revenue,363095000.0,356782000.0,316617000.0,290162000.0,
Total Revenue,1132154000.0,1074378000.0,951224000.0,835494000.0,
Operating Revenue,1132154000.0,1074378000.0,951224000.0,835494000.0,
