,2023-12-31,2022-12-31,2021-12-31,2020-12-31,2019-12-31
Tax Effect Of Unusual Items,-2431000.0,-1672500.0,-499400.0,-881400.0,
Tax Rate For Calcs,0.221,0.223,0.227,0.226,
Normalized EBITDA,1488200000.0,1357400000.0,1247000000.0,989800000.0,
Total Unusual Items,-11000000.0,-7500000.0,-2200000.0,-3900000.0,
Total Unusual Items Excluding Goodwill,-11000000.0,-7500000.0,-2200000.0,-3900000.0,
Net Income From Continuing Operation Net Minority Interest,1011100000.0,911700000.0,820500000.0,627000000.0,
Reconciled Depreciation,99300000.0,100200000.0,104800000.0,96700000.0,
Reconciled Cost Of Revenue,2381100000.0,2311700000.0,2141200000.0,1844000000.0,
EBITDA,1477200000.0,1349900000.0,1244800000.0,985900000.0,
EBIT,1377900000.0,1249700000.0,1140000000.0,889200000.0,
Net Interest Income,260800000.0,231900000.0,221000000.0,196300000.0,
Interest Expense,49900000.0,47100000.0,53100000.0,54000000.0,
Interest Income,418300000.0,362700000.0,351800000.0,351400000.0,
Normalized Income,1019669000.0,917527500.0,822200600.0,630018600.0,
Net Income From Continuing And Discontinued Operation,1011100000.0,911700000.0,820500000.0,627000000.0,
Total Expenses,3690300000.0,3551600000.0,3400500000.0,2960600000.0,
Total Operating Income As Reported,1310400000.0,1207200000.0,1123500000.0,880500000.0,
Diluted Average Shares,53900000.0,54200000.0,55000000.0,54800000.0,
Basic Average Shares,52900000.0,53200000.0,53900000.0,54300000.0,
Diluted EPS,18.76,16.82,14.92,11.44,
Basic EPS,19.11,17.14,15.22,11.55,
Diluted NI Availto Com Stockholders,1011100000.0,911700000.0,820500000.0,627000000.0,
Net Income Common Stockholders,1011100000.0,911700000.0,820500000.0,627000000.0,
Net Income,1011100000.0,911700000.0,820500000.0,627000000.0,
Minority Interests,-23500000.0,-22200000.0,-20900000.0,-19400000.0,
Net Income Including Noncontrolling Interests,1034600000.0,933900000.0,841400000.0,646400000.0,
Net Income Continuous Operations,1034600000.0,933900000.0,841400000.0,646400000.0,
Earnings From Equity Interest Net Of Tax,0.0,0.0,1500000.0,300000.0,
Tax Provision,293400000.0,268700000.0,247000000.0,189100000.0,
Pretax Income,1328000000.0,1202600000.0,1086900000.0,835200000.0,
Other Income Expense,27300000.0,29500000.0,14400000.0,7000000.0,
Other Non Operating Income Expenses,38300000.0,37000000.0,16600000.0,10900000.0,
Special Income Charges,,,,0.0,0.0
Gain On Sale Of Security,-11000000.0,-7500000.0,-2200000.0,-3900000.0,
Net Non Operating Interest Income Expense,260800000.0,231900000.0,221000000.0,196300000.0,
Total Other Finance Cost,107600000.0,83700000.0,77700000.0,101100000.0,
Interest Expense Non Operating,49900000.0,47100000.0,53100000.0,54000000.0,
Interest Income Non Operating,418300000.0,362700000.0,351800000.0,351400000.0,
Operating Income,1039900000.0,941200000.0,851500000.0,631900000.0,
Operating Expense,1309200000.0,1239900000.0,1259300000.0,1116600000.0,
Other Operating Expenses,1309200000.0,1239900000.0,1259300000.0,1116600000.0,
Gross Profit,2349100000.0,2181100000.0,2110800000.0,1748500000.0,
Cost Of Revenue,2381100000.0,2311700000.0,2141200000.0,1844000000.0,
Total Revenue,4730200000.0,4492800000.0,4252000000.0,3592500000.0,
Operating Revenue,4703200000.0,4468600000.0,4252000000.0,3569300000.0,
