,2023-12-31,2022-12-31,2021-12-31,2020-12-31,2019-12-31
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0,
Tax Rate For Calcs,0.168,0.16,0.15905,0.153,
Normalized EBITDA,5246000000.0,5311000000.0,5194000000.0,5105000000.0,
Net Income From Continuing Operation Net Minority Interest,3315000000.0,3390000000.0,3257000000.0,3167000000.0,
Reconciled Depreciation,863000000.0,884000000.0,890000000.0,878000000.0,
Reconciled Cost Of Revenue,35600000000.0,32785000000.0,32061000000.0,31600000000.0,
EBITDA,5246000000.0,5311000000.0,5194000000.0,5105000000.0,
EBIT,4383000000.0,4427000000.0,4304000000.0,4227000000.0,
Net Interest Income,-343000000.0,-364000000.0,-424000000.0,-477000000.0,
Interest Expense,399000000.0,391000000.0,431000000.0,489000000.0,
Interest Income,56000000.0,27000000.0,7000000.0,12000000.0,
Normalized Income,3315000000.0,3390000000.0,3257000000.0,3167000000.0,
Net Income From Continuing And Discontinued Operation,3315000000.0,3390000000.0,3257000000.0,3167000000.0,
Total Expenses,38027000000.0,35196000000.0,34306000000.0,33792000000.0,
Total Operating Income As Reported,4245000000.0,4211000000.0,4163000000.0,4133000000.0,
Diluted Average Shares,275725000.0,278200000.0,282000000.0,287900000.0,
Basic Average Shares,273143000.0,275300000.0,280400000.0,286900000.0,
Diluted EPS,12.02,12.19,11.55,11.0,
Basic EPS,12.14,12.31,11.61,11.04,
Diluted NI Availto Com Stockholders,3315000000.0,3390000000.0,3257000000.0,3167000000.0,
Net Income Common Stockholders,3315000000.0,3390000000.0,3257000000.0,3167000000.0,
Net Income,3315000000.0,3390000000.0,3257000000.0,3167000000.0,
Net Income Including Noncontrolling Interests,3315000000.0,3390000000.0,3257000000.0,3167000000.0,
Net Income Discontinuous Operations,,,,0.0,0.0
Net Income Continuous Operations,3315000000.0,3390000000.0,3257000000.0,3167000000.0,
Tax Provision,669000000.0,646000000.0,616000000.0,571000000.0,
Pretax Income,3984000000.0,4036000000.0,3873000000.0,3738000000.0,
Other Income Expense,82000000.0,189000000.0,134000000.0,82000000.0,
Other Non Operating Income Expenses,82000000.0,189000000.0,134000000.0,82000000.0,
Net Non Operating Interest Income Expense,-343000000.0,-364000000.0,-424000000.0,-477000000.0,
Interest Expense Non Operating,399000000.0,391000000.0,431000000.0,489000000.0,
Interest Income Non Operating,56000000.0,27000000.0,7000000.0,12000000.0,
Operating Income,4245000000.0,4211000000.0,4163000000.0,4133000000.0,
Operating Expense,2427000000.0,2411000000.0,2245000000.0,2192000000.0,
Selling General And Administration,2427000000.0,2411000000.0,2245000000.0,2192000000.0,
General And Administrative Expense,2427000000.0,2411000000.0,2245000000.0,2192000000.0,
Other Gand A,2427000000.0,2411000000.0,2245000000.0,2192000000.0,
Gross Profit,6672000000.0,6622000000.0,6408000000.0,6325000000.0,
Cost Of Revenue,35600000000.0,32785000000.0,32061000000.0,31600000000.0,
Total Revenue,42272000000.0,39407000000.0,38469000000.0,37925000000.0,
Operating Revenue,42272000000.0,39407000000.0,38469000000.0,37925000000.0,
