,2023-12-31,2022-12-31,2021-12-31,2020-12-31,2019-12-31
Tax Effect Of Unusual Items,370685.237036,336921.810841,689285.257476,485948.2048,
Tax Rate For Calcs,0.001312,0.001107,0.000653,0.000914,
Normalized EBITDA,1763535000.0,1685846000.0,1469465000.0,1598112000.0,
Total Unusual Items,282539000.0,304325000.0,1055414000.0,531807000.0,
Total Unusual Items Excluding Goodwill,282539000.0,304325000.0,1055414000.0,531807000.0,
Net Income From Continuing Operation Net Minority Interest,835438000.0,776911000.0,1332845000.0,879402000.0,
Reconciled Depreciation,901504000.0,894325000.0,851384000.0,832443000.0,
Reconciled Cost Of Revenue,1033698000.0,970424000.0,935680000.0,904774000.0,
EBITDA,2046074000.0,1990171000.0,2524879000.0,2129919000.0,
EBIT,1144570000.0,1095846000.0,1673495000.0,1297476000.0,
Net Interest Income,-256152000.0,-289456000.0,-255544000.0,-368077000.0,
Interest Expense,269556000.0,282920000.0,272473000.0,365073000.0,
Interest Income,22345000.0,2193000.0,25666000.0,5935000.0,
Normalized Income,553269685.237036,472922921.810841,278120285.257476,348080948.2048,
Net Income From Continuing And Discontinued Operation,835438000.0,776911000.0,1332845000.0,879402000.0,
Total Expenses,1995918000.0,1923459000.0,1843570000.0,1785522000.0,
Total Operating Income As Reported,1160585000.0,1116046000.0,1675841000.0,1317990000.0,
Diluted Average Shares,390896551.0,389450000.0,388089000.0,385874000.0,
Basic Average Shares,378773303.0,376209000.0,373833000.0,371791000.0,
Diluted EPS,2.2,2.05,3.54,2.45,
Basic EPS,2.2,2.06,3.56,2.45,
Diluted NI Availto Com Stockholders,832348000.0,773821000.0,1329760000.0,910546000.0,
Average Dilution Earnings,,,,34010000.0,36034000.0
Net Income Common Stockholders,832348000.0,773821000.0,1329760000.0,910546000.0,
Preferred Stock Dividends,3090000.0,3090000.0,3090000.0,3090000.0,
Net Income,835438000.0,776911000.0,1332850000.0,913636000.0,
Minority Interests,-33050000.0,-30084000.0,-63864000.0,-48865000.0,
Net Income Including Noncontrolling Interests,868488000.0,806995000.0,1396714000.0,962501000.0,
Net Income From Tax Loss Carryforward,0.0,0.0,5000.0,34234000.0,
Net Income Extraordinary,,0.0,5000.0,34234000.0,2044000.0
Net Income Continuous Operations,868488000.0,806995000.0,1396709000.0,928267000.0,
Earnings From Equity Interest Net Of Tax,-5378000.0,-5031000.0,-3398000.0,-3284000.0,
Tax Provision,1148000.0,900000.0,915000.0,852000.0,
Pretax Income,875014000.0,812926000.0,1401022000.0,932403000.0,
Other Income Expense,253120000.0,290661000.0,1036139000.0,514297000.0,
Other Non Operating Income Expenses,-29419000.0,-13664000.0,-19275000.0,-17510000.0,
Special Income Charges,0.0,0.0,-16769000.0,0.0,
Impairment Of Capital Assets,0.0,0.0,16769000.0,0.0,
Earnings From Equity Interest,,,,-3284000.0,65945000.0
Gain On Sale Of Security,282539000.0,304325000.0,1072183000.0,531807000.0,
Net Non Operating Interest Income Expense,-256152000.0,-289456000.0,-255544000.0,-368077000.0,
Total Other Finance Cost,8941000.0,8729000.0,8737000.0,8939000.0,
Interest Expense Non Operating,269556000.0,282920000.0,272473000.0,365073000.0,
Interest Income Non Operating,22345000.0,2193000.0,25666000.0,5935000.0,
Operating Income,878046000.0,811721000.0,620427000.0,786183000.0,
Operating Expense,949425000.0,940878000.0,894778000.0,869137000.0,
Other Taxes,,,,852000.0,-2281000.0
Depreciation Amortization Depletion Income Statement,888709000.0,882168000.0,838272000.0,820832000.0,
Depreciation And Amortization In Income Statement,888709000.0,882168000.0,838272000.0,820832000.0,
Depreciation Income Statement,888709000.0,882168000.0,838272000.0,820832000.0,
Selling General And Administration,60716000.0,58710000.0,56506000.0,48305000.0,
General And Administrative Expense,60716000.0,58710000.0,56506000.0,48305000.0,
Other Gand A,60716000.0,58710000.0,56506000.0,48305000.0,
Gross Profit,1827471000.0,1752599000.0,1515205000.0,1655320000.0,
Cost Of Revenue,1046493000.0,982581000.0,948792000.0,916385000.0,
Total Revenue,2873964000.0,2735180000.0,2463997000.0,2571705000.0,
Operating Revenue,2873964000.0,2735180000.0,2463997000.0,2571705000.0,
