,2023-11-30,2022-11-30,2021-11-30,2020-11-30,2019-11-30
Tax Effect Of Unusual Items,-12018815.2,-149623469.6,120140630.4,12910063.6,
Tax Rate For Calcs,0.2396,0.2284,0.2352,0.2102,
Normalized EBITDA,5599972000.0,7529815000.0,4713410000.0,3173797000.0,
Total Unusual Items,-50162000.0,-655094000.0,510802000.0,61418000.0,
Total Unusual Items Excluding Goodwill,-50162000.0,-655094000.0,510802000.0,61418000.0,
Net Income From Continuing Operation Net Minority Interest,3938511000.0,4614125000.0,4430111000.0,2465036000.0,
Reconciled Depreciation,110164000.0,87075000.0,85954000.0,94553000.0,
Reconciled Cost Of Revenue,28292382000.0,26468866000.0,21594037000.0,19014746000.0,
EBITDA,5549810000.0,6874721000.0,5224212000.0,3235215000.0,
EBIT,5439646000.0,6787646000.0,5138258000.0,3140662000.0,
Net Interest Income,,,,-22401000.0,-17620000.0
Interest Expense,,,,22401000.0,17620000.0
Normalized Income,3976654184.8,5119595530.4,4039449630.4,2416528063.6,
Net Income From Continuing And Discontinued Operation,3938511000.0,4614125000.0,4430111000.0,2465036000.0,
Total Expenses,28793720000.0,26883364000.0,21992418000.0,19348192000.0,
Diluted Average Shares,283319000.0,289824000.0,306612000.0,309407000.0,
Basic Average Shares,283319000.0,289824000.0,306612000.0,309406000.0,
Diluted EPS,13.73,15.72,14.27,7.85,
Basic EPS,13.73,15.74,14.28,7.88,
Diluted NI Availto Com Stockholders,3889975000.0,4557226000.0,4374285000.0,2427676000.0,
Average Dilution Earnings,0.0,-4919000.0,-2907000.0,-8971000.0,
Net Income Common Stockholders,3889975000.0,4562145000.0,4377192000.0,2436647000.0,
Otherunder Preferred Stock Dividend,48536000.0,51980000.0,52919000.0,28389000.0,
Net Income,3938511000.0,4614125000.0,4430111000.0,2465036000.0,
Minority Interests,-22780000.0,-34376000.0,-26438000.0,-2517000.0,
Net Income Including Noncontrolling Interests,3961291000.0,4648501000.0,4456549000.0,2467553000.0,
Net Income Continuous Operations,3961291000.0,4648501000.0,4456549000.0,2467553000.0,
Tax Provision,1241013000.0,1366065000.0,1362509000.0,656235000.0,
Pretax Income,5202304000.0,6014566000.0,5819058000.0,3123788000.0,
Other Income Expense,-237342000.0,-773080000.0,680800000.0,-16874000.0,
Other Non Operating Income Expenses,-42570000.0,-81685000.0,121005000.0,-54721000.0,
Special Income Charges,,0.0,158069000.0,61418000.0,0.0
Gain On Sale Of Business,,0.0,158069000.0,61418000.0,0.0
Other Special Charges,,66399000.0,59825000.0,24972000.0,19926000.0
Restructuring And Mergern Acquisition,,,,0.0,0.0
Earnings From Equity Interest,-144610000.0,-36301000.0,48993000.0,-23571000.0,
Gain On Sale Of Security,-50162000.0,-655094000.0,510802000.0,,
Net Non Operating Interest Income Expense,,,,-22401000.0,-17620000.0
Interest Expense Non Operating,,,,22401000.0,17620000.0
Operating Income,5439646000.0,6787646000.0,5138258000.0,3140662000.0,
Operating Expense,501338000.0,414498000.0,398381000.0,333446000.0,
Selling General And Administration,501338000.0,414498000.0,398381000.0,333446000.0,
General And Administrative Expense,501338000.0,414498000.0,398381000.0,333446000.0,
Other Gand A,501338000.0,414498000.0,398381000.0,333446000.0,
Gross Profit,5940984000.0,7202144000.0,5536639000.0,3474108000.0,
Cost Of Revenue,28292382000.0,26468866000.0,21594037000.0,19014746000.0,
Total Revenue,34233366000.0,33671010000.0,27130676000.0,22488854000.0,
Operating Revenue,34233366000.0,33671010000.0,27130676000.0,22488854000.0,
