,2023-12-31,2022-12-31,2021-12-31,2020-12-31,2019-12-31
Tax Effect Of Unusual Items,-148960000.0,0.0,0.0,0.0,
Tax Rate For Calcs,0.224,0.193,0.218362,0.217,
Normalized EBITDA,14039000000.0,13479000000.0,13967000000.0,12662000000.0,
Total Unusual Items,-665000000.0,0.0,,,
Total Unusual Items Excluding Goodwill,-665000000.0,0.0,,,
Net Income From Continuing Operation Net Minority Interest,7813000000.0,9048000000.0,9109000000.0,8056000000.0,
Reconciled Depreciation,1398000000.0,1077000000.0,998000000.0,981000000.0,
Reconciled Cost Of Revenue,12893000000.0,11402000000.0,10030000000.0,8661000000.0,
EBITDA,13374000000.0,13479000000.0,13967000000.0,12662000000.0,
EBIT,11976000000.0,12402000000.0,12969000000.0,11681000000.0,
Net Interest Income,-1061000000.0,-588000000.0,-628000000.0,-618000000.0,
Interest Expense,1526000000.0,768000000.0,737000000.0,728000000.0,
Interest Income,465000000.0,180000000.0,109000000.0,110000000.0,
Normalized Income,8329040000.0,9048000000.0,9109000000.0,8056000000.0,
Net Income From Continuing And Discontinued Operation,7813000000.0,9048000000.0,9109000000.0,8056000000.0,
Total Expenses,22998000000.0,19540000000.0,18545000000.0,17123000000.0,
Total Operating Income As Reported,11556000000.0,12246000000.0,12975000000.0,11668000000.0,
Diluted Average Shares,1553000000.0,1552000000.0,1559000000.0,1558000000.0,
Basic Average Shares,1552000000.0,1550000000.0,1558000000.0,1557000000.0,
Diluted EPS,5.02,5.81,5.83,5.16,
Basic EPS,5.02,5.82,5.83,5.16,
Diluted NI Availto Com Stockholders,7791000000.0,9024000000.0,9083000000.0,8036000000.0,
Net Income Common Stockholders,7791000000.0,9024000000.0,9083000000.0,8036000000.0,
Otherunder Preferred Stock Dividend,22000000.0,24000000.0,26000000.0,20000000.0,
Net Income,7813000000.0,9048000000.0,9109000000.0,8056000000.0,
Minority Interests,-455000000.0,-479000000.0,-601000000.0,-536000000.0,
Net Income Including Noncontrolling Interests,8268000000.0,9527000000.0,9710000000.0,8592000000.0,
Net Income Continuous Operations,8268000000.0,9527000000.0,9710000000.0,8592000000.0,
Earnings From Equity Interest Net Of Tax,157000000.0,137000000.0,149000000.0,16000000.0,
Tax Provision,2339000000.0,2244000000.0,2671000000.0,2377000000.0,
Pretax Income,10450000000.0,11634000000.0,12232000000.0,10953000000.0,
Other Income Expense,-665000000.0,,,,
Special Income Charges,-665000000.0,0.0,,,
Impairment Of Capital Assets,665000000.0,0.0,,,
Net Non Operating Interest Income Expense,-1061000000.0,-588000000.0,-628000000.0,-618000000.0,
Interest Expense Non Operating,1526000000.0,768000000.0,737000000.0,728000000.0,
Interest Income Non Operating,465000000.0,180000000.0,109000000.0,110000000.0,
Operating Income,12176000000.0,12222000000.0,12860000000.0,11571000000.0,
Operating Expense,10105000000.0,8138000000.0,8515000000.0,7554000000.0,
Depreciation Amortization Depletion Income Statement,,,96000000.0,73000000.0,66000000.0
Depreciation And Amortization In Income Statement,,,96000000.0,73000000.0,66000000.0
Amortization,,,96000000.0,73000000.0,66000000.0
Amortization Of Intangibles Income Statement,,,96000000.0,73000000.0,66000000.0
Selling General And Administration,10105000000.0,8138000000.0,8515000000.0,7481000000.0,
Selling And Marketing Expense,,,8304000000.0,7384000000.0,8695000000.0
General And Administrative Expense,10105000000.0,8138000000.0,8515000000.0,7481000000.0,
Other Gand A,10060000000.0,8114000000.0,8400000000.0,7384000000.0,
Salaries And Wages,45000000.0,24000000.0,115000000.0,97000000.0,
Gross Profit,22281000000.0,20360000000.0,21375000000.0,19125000000.0,
Cost Of Revenue,12893000000.0,11402000000.0,10030000000.0,9569000000.0,
Total Revenue,35174000000.0,31762000000.0,31405000000.0,28694000000.0,
Excise Taxes,49404000000.0,48958000000.0,50818000000.0,47353000000.0,
Operating Revenue,84578000000.0,80720000000.0,82223000000.0,76047000000.0,
