,2023-12-31,2022-12-31,2021-12-31,2020-12-31,2019-12-31
Tax Effect Of Unusual Items,-3655000.0,-30284000.0,-49572000.0,-63450000.0,
Tax Rate For Calcs,0.215,0.226,0.204,0.27,
Normalized EBITDA,1482000000.0,1234000000.0,1096000000.0,1061000000.0,
Total Unusual Items,-17000000.0,-134000000.0,-243000000.0,-235000000.0,
Total Unusual Items Excluding Goodwill,-17000000.0,-134000000.0,-243000000.0,-235000000.0,
Net Income From Continuing Operation Net Minority Interest,765000000.0,469000000.0,258000000.0,211000000.0,
Reconciled Depreciation,272000000.0,265000000.0,270000000.0,338000000.0,
Reconciled Cost Of Revenue,4773000000.0,4103000000.0,3596000000.0,3819000000.0,
EBITDA,1465000000.0,1100000000.0,853000000.0,826000000.0,
EBIT,1193000000.0,835000000.0,583000000.0,488000000.0,
Net Interest Income,-195000000.0,-223000000.0,-257000000.0,-312000000.0,
Interest Expense,218000000.0,229000000.0,259000000.0,317000000.0,
Interest Income,23000000.0,6000000.0,2000000.0,5000000.0,
Normalized Income,778345000.0,572716000.0,451428000.0,382550000.0,
Net Income From Continuing And Discontinued Operation,765000000.0,469000000.0,258000000.0,261000000.0,
Total Expenses,5424000000.0,4680000000.0,4142000000.0,4461000000.0,
Total Operating Income As Reported,1203000000.0,919000000.0,748000000.0,626000000.0,
Diluted Average Shares,416000000.0,421438922.0,435471834.0,439296141.0,
Basic Average Shares,412000000.0,416043332.0,429834301.0,435134173.0,
Diluted EPS,1.83,1.11,0.59,0.59,
Basic EPS,1.85,1.12,0.6,0.59,
Diluted NI Availto Com Stockholders,763000000.0,467000000.0,256000000.0,259000000.0,
Average Dilution Earnings,,0.0,0.0,0.0,9000000.0
Net Income Common Stockholders,763000000.0,467000000.0,256000000.0,259000000.0,
Preferred Stock Dividends,2000000.0,2000000.0,2000000.0,2000000.0,
Net Income,765000000.0,469000000.0,258000000.0,261000000.0,
Net Income Including Noncontrolling Interests,765000000.0,469000000.0,258000000.0,261000000.0,
Net Income Discontinuous Operations,,0.0,0.0,50000000.0,344000000.0
Net Income Continuous Operations,765000000.0,469000000.0,258000000.0,211000000.0,
Tax Provision,210000000.0,137000000.0,66000000.0,-40000000.0,
Pretax Income,975000000.0,606000000.0,324000000.0,171000000.0,
Other Income Expense,-46000000.0,-154000000.0,-249000000.0,-315000000.0,
Other Non Operating Income Expenses,-29000000.0,-20000000.0,-6000000.0,-80000000.0,
Special Income Charges,3000000.0,-117000000.0,-232000000.0,-246000000.0,
Gain On Sale Of Ppe,1000000.0,8000000.0,8000000.0,-16000000.0,
Other Special Charges,-23000000.0,67000000.0,146000000.0,64000000.0,
Impairment Of Capital Assets,14000000.0,1000000.0,15000000.0,5000000.0,
Restructuring And Mergern Acquisition,7000000.0,57000000.0,79000000.0,161000000.0,
Gain On Sale Of Security,-20000000.0,-17000000.0,-11000000.0,11000000.0,
Net Non Operating Interest Income Expense,-195000000.0,-223000000.0,-257000000.0,-312000000.0,
Interest Expense Non Operating,218000000.0,229000000.0,259000000.0,317000000.0,
Interest Income Non Operating,23000000.0,6000000.0,2000000.0,5000000.0,
Operating Income,1216000000.0,983000000.0,830000000.0,798000000.0,
Operating Expense,651000000.0,577000000.0,546000000.0,583000000.0,
Depreciation Amortization Depletion Income Statement,272000000.0,265000000.0,270000000.0,279000000.0,
Depreciation And Amortization In Income Statement,272000000.0,265000000.0,270000000.0,279000000.0,
Research And Development,36000000.0,32000000.0,17000000.0,17000000.0,
Selling General And Administration,343000000.0,280000000.0,259000000.0,287000000.0,
General And Administrative Expense,343000000.0,280000000.0,259000000.0,287000000.0,
Other Gand A,333000000.0,288000000.0,251000000.0,277000000.0,
Salaries And Wages,10000000.0,-8000000.0,8000000.0,10000000.0,
Gross Profit,1867000000.0,1560000000.0,1376000000.0,1381000000.0,
Cost Of Revenue,4773000000.0,4103000000.0,3596000000.0,3878000000.0,
Total Revenue,6640000000.0,5663000000.0,4972000000.0,5259000000.0,
Operating Revenue,6640000000.0,5663000000.0,4972000000.0,5259000000.0,
