,2023-12-31,2022-12-31,2021-12-31,2020-12-31,2019-12-31
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0,
Tax Rate For Calcs,0.09,0.2,0.15,0.16,
Net Income From Continuing Operation Net Minority Interest,623200000.0,4756900000.0,1580200000.0,1395800000.0,
Reconciled Depreciation,272700000.0,295900000.0,275300000.0,251900000.0,
Normalized Income,623200000.0,4756900000.0,1580200000.0,1395800000.0,
Net Income From Continuing And Discontinued Operation,623200000.0,4756900000.0,1580200000.0,1395800000.0,
Total Expenses,12927000000.0,11549100000.0,12516900000.0,13048200000.0,
Diluted Average Shares,236438294.0,255300000.0,261700000.0,273300000.0,
Basic Average Shares,236438294.0,251100000.0,261700000.0,273300000.0,
Diluted EPS,2.55,18.63,5.79,5.05,
Basic EPS,2.58,18.94,5.87,5.08,
Diluted NI Availto Com Stockholders,623200000.0,4756900000.0,1580200000.0,1395800000.0,
Net Income Common Stockholders,623200000.0,4756900000.0,1580200000.0,1395800000.0,
Net Income,623200000.0,4756900000.0,1580200000.0,1395800000.0,
Minority Interests,-46900000.0,-40600000.0,-46800000.0,-32700000.0,
Net Income Including Noncontrolling Interests,670100000.0,4797500000.0,1627000000.0,1428500000.0,
Net Income Continuous Operations,670100000.0,4797500000.0,1627000000.0,1428500000.0,
Tax Provision,68700000.0,1189500000.0,283900000.0,265000000.0,
Pretax Income,738800000.0,5987000000.0,1910900000.0,1693500000.0,
Other Operating Expenses,5072100000.0,4962200000.0,5070000000.0,4646500000.0,
Selling General And Administration,,,,4646500000.0,4503900000.0
General And Administrative Expense,,,,4646500000.0,4503900000.0
Other Gand A,,,,4646500000.0,4503900000.0
Total Revenue,13665800000.0,17536100000.0,14427800000.0,14741700000.0,
Operating Revenue,13665800000.0,17536100000.0,14427800000.0,14741700000.0,
