,2023-12-31,2022-12-31,2021-12-31,2020-12-31,2019-12-31
Tax Effect Of Unusual Items,0.0,0.0,0.0,-9713333.333333,
Tax Rate For Calcs,0.21,0.19,0.076305,0.206667,
Normalized EBITDA,1594000000.0,859000000.0,729000000.0,566000000.0,
Total Unusual Items,,,-3000000.0,-47000000.0,-594000.0
Total Unusual Items Excluding Goodwill,,,-3000000.0,-47000000.0,-594000.0
Net Income From Continuing Operation Net Minority Interest,1731000000.0,325000000.0,230000000.0,119000000.0,
Reconciled Depreciation,562000000.0,433000000.0,472000000.0,336000000.0,
Reconciled Cost Of Revenue,1921000000.0,1573000000.0,1353000000.0,987000000.0,
EBITDA,1594000000.0,859000000.0,729000000.0,519000000.0,
EBIT,1032000000.0,426000000.0,257000000.0,183000000.0,
Net Interest Income,278000000.0,55000000.0,20000000.0,6000000.0,
Interest Expense,24000000.0,27000000.0,28000000.0,33000000.0,
Interest Income,302000000.0,82000000.0,20000000.0,39000000.0,
Normalized Income,1731000000.0,325000000.0,230000000.0,156286666.666667,
Net Income From Continuing And Discontinued Operation,1731000000.0,325000000.0,230000000.0,119000000.0,
Total Expenses,8209000000.0,6890000000.0,5639000000.0,4320000000.0,
Total Operating Income As Reported,762000000.0,355000000.0,257000000.0,199000000.0,
Diluted Average Shares,205591000.0,203535000.0,203167000.0,202478000.0,
Basic Average Shares,204137000.0,201430000.0,198094000.0,193096000.0,
Diluted EPS,8.42,1.6,1.13,0.59,
Basic EPS,8.48,1.61,1.16,0.61,
Diluted NI Availto Com Stockholders,1731000000.0,325000000.0,230000000.0,119000000.0,
Net Income Common Stockholders,1731000000.0,325000000.0,230000000.0,119000000.0,
Net Income,1731000000.0,325000000.0,230000000.0,119000000.0,
Net Income Including Noncontrolling Interests,1731000000.0,325000000.0,230000000.0,119000000.0,
Net Income Continuous Operations,1731000000.0,325000000.0,230000000.0,119000000.0,
Tax Provision,-723000000.0,74000000.0,19000000.0,31000000.0,
Pretax Income,1008000000.0,399000000.0,249000000.0,150000000.0,
Other Income Expense,-32000000.0,-11000000.0,-28000000.0,-55000000.0,
Other Non Operating Income Expenses,-32000000.0,-11000000.0,-28000000.0,-8000000.0,
Special Income Charges,,,-3000000.0,-47000000.0,0.0
Other Special Charges,,,3000000.0,47000000.0,
Gain On Sale Of Security,,,,-14076000.0,-594000.0
Net Non Operating Interest Income Expense,278000000.0,55000000.0,20000000.0,6000000.0,
Total Other Finance Cost,,,,,1606000.0
Interest Expense Non Operating,24000000.0,27000000.0,28000000.0,33000000.0,
Interest Income Non Operating,302000000.0,82000000.0,20000000.0,39000000.0,
Operating Income,762000000.0,355000000.0,257000000.0,199000000.0,
Operating Expense,6288000000.0,5317000000.0,4286000000.0,3333000000.0,
Research And Development,2124000000.0,1768000000.0,1397000000.0,1024000000.0,
Selling General And Administration,4164000000.0,3549000000.0,2889000000.0,2309000000.0,
Selling And Marketing Expense,3301000000.0,2814000000.0,2292000000.0,1855000000.0,
General And Administrative Expense,863000000.0,735000000.0,597000000.0,454000000.0,
Other Gand A,863000000.0,735000000.0,597000000.0,454000000.0,
Gross Profit,7050000000.0,5672000000.0,4543000000.0,3532000000.0,
Cost Of Revenue,1921000000.0,1573000000.0,1353000000.0,987000000.0,
Total Revenue,8971000000.0,7245000000.0,5896000000.0,4519000000.0,
Operating Revenue,8971000000.0,7245000000.0,5896000000.0,4519000000.0,
