,2023-11-30,2022-11-30,2021-11-30,2020-11-30,2019-11-30
Tax Effect Of Unusual Items,-13603200.0,-869400.0,-16211000.0,-3821400.0,
Tax Rate For Calcs,0.218,0.207,0.215,0.198,
Normalized EBITDA,1268600000.0,1166700000.0,1294100000.0,1201400000.0,
Total Unusual Items,-62400000.0,-4200000.0,-75400000.0,-19300000.0,
Total Unusual Items Excluding Goodwill,-62400000.0,-4200000.0,-75400000.0,-19300000.0,
Net Income From Continuing Operation Net Minority Interest,680600000.0,682000000.0,755300000.0,747400000.0,
Reconciled Depreciation,199300000.0,200600000.0,186300000.0,165000000.0,
Reconciled Cost Of Revenue,4159700000.0,4076000000.0,3823300000.0,3300900000.0,
EBITDA,1206200000.0,1162500000.0,1218700000.0,1182100000.0,
EBIT,1006900000.0,961900000.0,1032400000.0,1017100000.0,
Net Interest Income,-171600000.0,-131300000.0,-127300000.0,-127800000.0,
Interest Expense,208200000.0,149100000.0,136600000.0,135600000.0,
Interest Income,36600000.0,17800000.0,9300000.0,7800000.0,
Normalized Income,729396800.0,685330600.0,814489000.0,762878600.0,
Net Income From Continuing And Discontinued Operation,680600000.0,682000000.0,755300000.0,747400000.0,
Total Expenses,5638000000.0,5433100000.0,5227400000.0,4582500000.0,
Total Operating Income As Reported,963000000.0,863600000.0,1015100000.0,999500000.0,
Diluted Average Shares,269800000.0,270200000.0,269900000.0,269100000.0,
Basic Average Shares,268400000.0,268200000.0,267300000.0,266500000.0,
Diluted EPS,2.52,2.52,2.8,2.78,
Basic EPS,2.54,2.54,2.83,2.8,
Diluted NI Availto Com Stockholders,680600000.0,682000000.0,755300000.0,747400000.0,
Net Income Common Stockholders,680600000.0,682000000.0,755300000.0,747400000.0,
Net Income,680600000.0,682000000.0,755300000.0,747400000.0,
Net Income Including Noncontrolling Interests,680600000.0,682000000.0,755300000.0,747400000.0,
Net Income Continuous Operations,680600000.0,682000000.0,755300000.0,747400000.0,
Earnings From Equity Interest Net Of Tax,56400000.0,37800000.0,52200000.0,40800000.0,
Tax Provision,174500000.0,168600000.0,192700000.0,174900000.0,
Pretax Income,798700000.0,812800000.0,895800000.0,881500000.0,
Other Income Expense,-53900000.0,26700000.0,-67400000.0,-9500000.0,
Other Non Operating Income Expenses,8500000.0,30900000.0,8000000.0,9800000.0,
Special Income Charges,-62400000.0,-4200000.0,-75400000.0,-19300000.0,
Gain On Sale Of Business,-1200000.0,63200000.0,0.0,0.0,
Other Special Charges,26800000.0,31400000.0,35900000.0,2800000.0,
Restructuring And Mergern Acquisition,34400000.0,36000000.0,39500000.0,16500000.0,
Net Non Operating Interest Income Expense,-171600000.0,-131300000.0,-127300000.0,-127800000.0,
Interest Expense Non Operating,208200000.0,149100000.0,136600000.0,135600000.0,
Interest Income Non Operating,36600000.0,17800000.0,9300000.0,7800000.0,
Operating Income,1024200000.0,917400000.0,1090500000.0,1018800000.0,
Operating Expense,1478300000.0,1357100000.0,1404100000.0,1281600000.0,
Other Operating Expenses,,,,,14600000.0
Selling General And Administration,1478300000.0,1357100000.0,1404100000.0,1281600000.0,
Gross Profit,2502500000.0,2274500000.0,2494600000.0,2300400000.0,
Cost Of Revenue,4159700000.0,4076000000.0,3823300000.0,3300900000.0,
Total Revenue,6662200000.0,6350500000.0,6317900000.0,5601300000.0,
Operating Revenue,6662200000.0,6350500000.0,6317900000.0,5601300000.0,
