,2023-12-31,2022-12-31,2021-12-31,2020-12-31,2019-12-31
Tax Effect Of Unusual Items,1215000.0,5124000.0,15006000.0,-5874000.0,
Tax Rate For Calcs,0.243,0.244,0.246,0.267,
Normalized EBITDA,6312000000.0,5249000000.0,5338000000.0,4071000000.0,
Total Unusual Items,5000000.0,21000000.0,61000000.0,-22000000.0,
Total Unusual Items Excluding Goodwill,5000000.0,21000000.0,61000000.0,-22000000.0,
Net Income From Continuing Operation Net Minority Interest,3756000000.0,3050000000.0,3143000000.0,2016000000.0,
Reconciled Depreciation,713000000.0,719000000.0,747000000.0,741000000.0,
Reconciled Cost Of Revenue,13099000000.0,12071000000.0,11425000000.0,10129000000.0,
EBITDA,6317000000.0,5270000000.0,5399000000.0,4049000000.0,
EBIT,5604000000.0,4551000000.0,4652000000.0,3308000000.0,
Net Interest Income,-500000000.0,-454000000.0,-442000000.0,-508000000.0,
Interest Expense,578000000.0,469000000.0,444000000.0,515000000.0,
Interest Income,78000000.0,15000000.0,2000000.0,7000000.0,
Normalized Income,3752215000.0,3034124000.0,3097006000.0,2032126000.0,
Net Income From Continuing And Discontinued Operation,3756000000.0,3050000000.0,3143000000.0,2016000000.0,
Total Expenses,17454000000.0,16440000000.0,15508000000.0,14158000000.0,
Total Operating Income As Reported,5282000000.0,4280000000.0,4312000000.0,3066000000.0,
Diluted Average Shares,499000000.0,505000000.0,513000000.0,512000000.0,
Basic Average Shares,494000000.0,499000000.0,507000000.0,506000000.0,
Diluted EPS,7.53,6.04,6.13,3.94,
Basic EPS,7.6,6.11,6.2,3.98,
Diluted NI Availto Com Stockholders,3756000000.0,3050000000.0,3143000000.0,2016000000.0,
Net Income Common Stockholders,3756000000.0,3050000000.0,3143000000.0,2016000000.0,
Net Income,3756000000.0,3050000000.0,3143000000.0,2016000000.0,
Minority Interests,-46000000.0,-37000000.0,-31000000.0,-30000000.0,
Net Income Including Noncontrolling Interests,3802000000.0,3087000000.0,3174000000.0,2046000000.0,
Net Income Discontinuous Operations,,,,,0.0
Net Income Continuous Operations,3802000000.0,3087000000.0,3174000000.0,2046000000.0,
Tax Provision,1224000000.0,995000000.0,1034000000.0,747000000.0,
Pretax Income,5026000000.0,4082000000.0,4208000000.0,2793000000.0,
Other Income Expense,244000000.0,256000000.0,338000000.0,235000000.0,
Other Non Operating Income Expenses,239000000.0,235000000.0,277000000.0,257000000.0,
Special Income Charges,,,0.0,0.0,-40000000.0
Other Special Charges,,,,,32000000.0
Restructuring And Mergern Acquisition,,,0.0,0.0,8000000.0
Gain On Sale Of Security,5000000.0,21000000.0,61000000.0,-22000000.0,
Net Non Operating Interest Income Expense,-500000000.0,-454000000.0,-442000000.0,-508000000.0,
Interest Expense Non Operating,578000000.0,469000000.0,444000000.0,515000000.0,
Interest Income Non Operating,78000000.0,15000000.0,2000000.0,7000000.0,
Operating Income,5282000000.0,4280000000.0,4312000000.0,3066000000.0,
Operating Expense,4355000000.0,4369000000.0,4083000000.0,4029000000.0,
Other Operating Expenses,4355000000.0,4369000000.0,4083000000.0,4029000000.0,
Selling General And Administration,,,,,9734000000.0
General And Administrative Expense,,,,,9734000000.0
Salaries And Wages,,,,,9734000000.0
Gross Profit,9637000000.0,8649000000.0,8395000000.0,7095000000.0,
Cost Of Revenue,13099000000.0,12071000000.0,11425000000.0,10129000000.0,
Total Revenue,22736000000.0,20720000000.0,19820000000.0,17224000000.0,
Operating Revenue,22736000000.0,20720000000.0,19820000000.0,17224000000.0,
