,2023-12-31,2022-12-31,2021-12-31,2020-12-31,2019-12-31
Tax Effect Of Unusual Items,-82737000.0,-12470000.0,-157648400.0,-1703000.0,
Tax Rate For Calcs,0.174,0.215,0.142,0.13,
Normalized EBITDA,5080700000.0,4493500000.0,4027700000.0,3297700000.0,
Total Unusual Items,-475500000.0,-58000000.0,-1110200000.0,-13100000.0,
Total Unusual Items Excluding Goodwill,-475500000.0,-58000000.0,-1110200000.0,-13100000.0,
Net Income From Continuing Operation Net Minority Interest,3619600000.0,3322000000.0,2342100000.0,2711700000.0,
Reconciled Depreciation,181300000.0,148300000.0,125600000.0,109500000.0,
Reconciled Cost Of Revenue,1262200000.0,1080300000.0,904200000.0,736300000.0,
EBITDA,4605200000.0,4435500000.0,2917500000.0,3284600000.0,
EBIT,4423900000.0,4287200000.0,2791900000.0,3175100000.0,
Net Interest Income,570600000.0,89800000.0,-56600000.0,-36000000.0,
Interest Expense,44100000.0,54800000.0,61500000.0,58200000.0,
Interest Income,614700000.0,144600000.0,4900000.0,22200000.0,
Normalized Income,4012363000.0,3367530000.0,3294651600.0,2723097000.0,
Net Income From Continuing And Discontinued Operation,3619600000.0,3322000000.0,2342100000.0,2711700000.0,
Total Expenses,5561700000.0,4565300000.0,3682100000.0,3336300000.0,
Total Operating Income As Reported,3832000000.0,4307400000.0,2782100000.0,2856300000.0,
Diluted Average Shares,260500000.0,259100000.0,259900000.0,263396000.0,
Basic Average Shares,257700000.0,256100000.0,257700000.0,259841000.0,
Diluted EPS,13.89,12.82,9.01,10.29,
Basic EPS,14.05,12.97,9.09,10.44,
Diluted NI Availto Com Stockholders,3619600000.0,3322000000.0,2342100000.0,2711700000.0,
Average Dilution Earnings,,,,0.0,0.0
Net Income Common Stockholders,3619600000.0,3322000000.0,2342100000.0,2711700000.0,
Otherunder Preferred Stock Dividend,,,,0.0,0.0
Net Income,3619600000.0,3322000000.0,2342100000.0,2711700000.0,
Minority Interests,,,,0.0,0.0
Net Income Including Noncontrolling Interests,3619600000.0,3322000000.0,2342100000.0,2711700000.0,
Net Income Continuous Operations,3619600000.0,3322000000.0,2342100000.0,2711700000.0,
Tax Provision,760200000.0,910400000.0,388300000.0,405200000.0,
Pretax Income,4379800000.0,4232400000.0,2730400000.0,3116900000.0,
Other Income Expense,-498300000.0,-222800000.0,-1105300000.0,283500000.0,
Other Non Operating Income Expenses,-22800000.0,-164800000.0,4900000.0,296600000.0,
Special Income Charges,-475500000.0,-58000000.0,-1110200000.0,-13100000.0,
Other Special Charges,527100000.0,115500000.0,1113300000.0,,
Impairment Of Capital Assets,,,,0.0,0.0
Restructuring And Mergern Acquisition,-51600000.0,-57500000.0,-3100000.0,13100000.0,
Net Non Operating Interest Income Expense,570600000.0,89800000.0,-56600000.0,-36000000.0,
Interest Expense Non Operating,44100000.0,54800000.0,61500000.0,58200000.0,
Interest Income Non Operating,614700000.0,144600000.0,4900000.0,22200000.0,
Operating Income,4307500000.0,4365400000.0,3892300000.0,2869400000.0,
Operating Expense,4299500000.0,3485000000.0,2777900000.0,2600000000.0,
Research And Development,3162900000.0,2540300000.0,1937800000.0,1829500000.0,
Selling General And Administration,1136600000.0,944700000.0,840100000.0,770500000.0,
Gross Profit,8607000000.0,7850400000.0,6670200000.0,5469400000.0,
Cost Of Revenue,1262200000.0,1080300000.0,904200000.0,736300000.0,
Total Revenue,9869200000.0,8930700000.0,7574400000.0,6205700000.0,
Operating Revenue,9869200000.0,8930700000.0,7573400000.0,6202800000.0,
