,2023-12-31,2022-12-31,2021-12-31,2020-12-31,2019-12-31
Tax Effect Of Unusual Items,3505500.0,21482800.0,-1018700.0,-174339000.0,
Tax Rate For Calcs,0.171,0.172,0.167,0.27,
Normalized EBITDA,2202800000.0,2024500000.0,1804500000.0,1711300000.0,
Total Unusual Items,20500000.0,124900000.0,-6100000.0,-645700000.0,
Total Unusual Items Excluding Goodwill,20500000.0,124900000.0,-6100000.0,-645700000.0,
Net Income From Continuing Operation Net Minority Interest,714300000.0,804100000.0,584900000.0,-17600000.0,
Reconciled Depreciation,908200000.0,820800000.0,748400000.0,725900000.0,
Reconciled Cost Of Revenue,3028200000.0,3599900000.0,2848300000.0,2695200000.0,
EBITDA,2223300000.0,2149400000.0,1798400000.0,1065600000.0,
EBIT,1315100000.0,1328600000.0,1050000000.0,339700000.0,
Net Interest Income,-480600000.0,-357300000.0,-337100000.0,-365200000.0,
Interest Expense,501200000.0,372200000.0,343400000.0,371000000.0,
Interest Income,9000000.0,4300000.0,4000000.0,5500000.0,
Normalized Income,697305500.0,700682800.0,589981300.0,453761000.0,
Net Income From Continuing And Discontinued Operation,714300000.0,804100000.0,584900000.0,-17600000.0,
Total Expenses,4231000000.0,4661400000.0,3849500000.0,3711000000.0,
Total Operating Income As Reported,1295500000.0,1265800000.0,1006900000.0,550800000.0,
Diluted Average Shares,447900000.0,442700000.0,417300000.0,384300000.0,
Basic Average Shares,416100000.0,407100000.0,393600000.0,384300000.0,
Diluted EPS,1.48,1.7,1.27,-0.19,
Basic EPS,1.59,1.84,1.35,-0.19,
Diluted NI Availto Com Stockholders,661700000.0,749000000.0,529800000.0,-72700000.0,
Net Income Common Stockholders,661700000.0,749000000.0,529800000.0,-72700000.0,
Otherunder Preferred Stock Dividend,9800000.0,0.0,0.0,,
Preferred Stock Dividends,42800000.0,55100000.0,55100000.0,55100000.0,
Net Income,714300000.0,804100000.0,584900000.0,-17600000.0,
Minority Interests,39900000.0,12300000.0,-3900000.0,-3400000.0,
Net Income Including Noncontrolling Interests,674400000.0,791800000.0,588800000.0,-14200000.0,
Net Income Continuous Operations,674400000.0,791800000.0,588800000.0,-14200000.0,
Tax Provision,139500000.0,164600000.0,117800000.0,-17100000.0,
Pretax Income,813900000.0,956400000.0,706600000.0,-31300000.0,
Other Income Expense,20100000.0,124500000.0,-6400000.0,-636800000.0,
Other Non Operating Income Expenses,-400000.0,-400000.0,-300000.0,8900000.0,
Special Income Charges,20500000.0,114900000.0,-6100000.0,-645700000.0,
Gain On Sale Of Ppe,-2900000.0,104200000.0,-7700000.0,-410600000.0,
Other Special Charges,-23400000.0,-10700000.0,-1600000.0,235100000.0,
Impairment Of Capital Assets,,,0.0,0.0,414500000.0
Gain On Sale Of Security,,10000000.0,,,
Net Non Operating Interest Income Expense,-480600000.0,-357300000.0,-337100000.0,-365200000.0,
Total Other Finance Cost,-11600000.0,-10600000.0,-2300000.0,-300000.0,
Interest Expense Non Operating,501200000.0,372200000.0,343400000.0,371000000.0,
Interest Income Non Operating,9000000.0,4300000.0,4000000.0,5500000.0,
Operating Income,1274400000.0,1189200000.0,1050100000.0,970700000.0,
Operating Expense,1202800000.0,1061500000.0,1001200000.0,1015800000.0,
Other Taxes,270600000.0,268300000.0,288300000.0,299200000.0,
Depreciation Amortization Depletion Income Statement,908200000.0,820800000.0,748400000.0,725900000.0,
Depreciation And Amortization In Income Statement,908200000.0,820800000.0,748400000.0,725900000.0,
Selling General And Administration,24000000.0,-27600000.0,-35500000.0,-9300000.0,
General And Administrative Expense,24000000.0,-27600000.0,-35500000.0,-9300000.0,
Salaries And Wages,24000000.0,-27600000.0,-35500000.0,-9300000.0,
Gross Profit,2477200000.0,2250700000.0,2051300000.0,1986500000.0,
Cost Of Revenue,3028200000.0,3599900000.0,2848300000.0,2695200000.0,
Total Revenue,5505400000.0,5850600000.0,4899600000.0,4681700000.0,
Operating Revenue,5347800000.0,5738600000.0,4731300000.0,4473200000.0,
