,2023-12-31,2022-12-31,2021-12-31,2020-12-31,2019-12-31
Free Cash Flow,1758964000.0,991395000.0,882726000.0,-1763622000.0,
Repurchase Of Capital Stock,-2291917000.0,-2775217000.0,-1753509000.0,-353720000.0,
Repayment Of Debt,-1285600000.0,-1070340000.0,0.0,-846815000.0,
Issuance Of Debt,0.0,0.0,749775000.0,4854625000.0,
Issuance Of Capital Stock,0.0,0.0,792851000.0,524704000.0,
Capital Expenditure,-931813000.0,-765067000.0,-490697000.0,-270579000.0,
Interest Paid Supplemental Data,452160000.0,573629000.0,705680000.0,639718000.0,
Income Tax Paid Supplemental Data,344397000.0,22955000.0,43018000.0,8543000.0,
End Cash Position,3014896000.0,6036388000.0,5203059000.0,5101637000.0,
Other Cash Adjustment Outside Changein Cash,25938000.0,-25938000.0,0.0,0.0,
Beginning Cash Position,6036388000.0,5203059000.0,5101637000.0,2329604000.0,
Effect Of Exchange Rate Changes,-19401000.0,8926000.0,-1551000.0,2345000.0,
Changes In Cash,-3028029000.0,850341000.0,102973000.0,2769688000.0,
Financing Cash Flow,-5004631000.0,-3024302000.0,-2814095000.0,2103427000.0,
Cash Flow From Continuing Financing Activities,-5004631000.0,-3024302000.0,-2814095000.0,2103427000.0,
Net Other Financing Charges,-329808000.0,-322973000.0,-502206000.0,-402672000.0,
Cash Dividends Paid,0.0,-4048000.0,-4789000.0,-77606000.0,
Common Stock Dividend Paid,0.0,-4048000.0,-4789000.0,-77606000.0,
Net Common Stock Issuance,-2291917000.0,-2775217000.0,-960658000.0,170984000.0,
Common Stock Payments,-2291917000.0,-2775217000.0,-1753509000.0,-353720000.0,
Common Stock Issuance,0.0,0.0,792851000.0,524704000.0,
Net Issuance Payments Of Debt,-2382906000.0,77936000.0,-1346442000.0,2412721000.0,
Net Short Term Debt Issuance,-1097306000.0,1148276000.0,-2096217000.0,-1595089000.0,
Short Term Debt Payments,,,-2096217000.0,-1595089000.0,-3634049000.0
Net Long Term Debt Issuance,-1285600000.0,-1070340000.0,749775000.0,4007810000.0,
Long Term Debt Payments,-1285600000.0,-1070340000.0,0.0,-846815000.0,
Long Term Debt Issuance,0.0,0.0,749775000.0,4854625000.0,
Investing Cash Flow,-714175000.0,2118181000.0,1543645000.0,2159304000.0,
Cash Flow From Continuing Investing Activities,-714175000.0,2118181000.0,1543645000.0,2159304000.0,
Net Other Investing Changes,152518000.0,,46110000.0,873000.0,-31112000.0
Dividends Received Cfi,8342000.0,10361000.0,9694000.0,63960000.0,
Net Investment Purchase And Sale,-125947000.0,-523361000.0,46110000.0,873000.0,
Net Investment Properties Purchase And Sale,0.0,4373820000.0,3888431000.0,2455839000.0,
Sale Of Investment Properties,0.0,4373820000.0,3888431000.0,2455839000.0,
Net Business Purchase And Sale,-283098000.0,-2143904000.0,-2016493000.0,-96925000.0,
Sale Of Business,,,0.0,0.0,652333000.0
Purchase Of Business,-283098000.0,-2143904000.0,-2016493000.0,-96925000.0,
Net PPE Purchase And Sale,465823000.0,1166332000.0,106600000.0,6136000.0,
Sale Of PPE,465823000.0,1166332000.0,106600000.0,6136000.0,
Capital Expenditure Reported,-931813000.0,-765067000.0,-490697000.0,-270579000.0,
Operating Cash Flow,2690777000.0,1756462000.0,1373423000.0,-1493043000.0,
Cash Flow From Continuing Operating Activities,2690777000.0,1756462000.0,1373423000.0,-1493043000.0,
Dividend Received Cfo,20121000.0,37435000.0,99370000.0,86584000.0,
Change In Working Capital,152951000.0,128198000.0,142499000.0,-624463000.0,
Change In Other Working Capital,-58493000.0,197097000.0,-30444000.0,-216250000.0,
Change In Payables And Accrued Expense,410131000.0,183839000.0,442626000.0,-1382980000.0,
Change In Prepaid Assets,-50875000.0,-14424000.0,-36608000.0,-37000.0,
Change In Inventory,-15524000.0,-26627000.0,3107000.0,14705000.0,
Change In Receivables,-132288000.0,-211687000.0,-236182000.0,960099000.0,
Changes In Account Receivables,-132288000.0,-211687000.0,-236182000.0,960099000.0,
Other Non Cash Items,583177000.0,436248000.0,-1471282000.0,169012000.0,
Stock Based Compensation,73607000.0,71296000.0,65183000.0,106956000.0,
Provisionand Write Offof Assets,48984000.0,22738000.0,21852000.0,71422000.0,
Deferred Tax,-117278000.0,496189000.0,241947000.0,18347000.0,
Deferred Income Tax,-117278000.0,496189000.0,241947000.0,18347000.0,
Depreciation Amortization Depletion,814128000.0,3482050000.0,1150610000.0,1210556000.0,
Depreciation And Amortization,814128000.0,3482050000.0,1150610000.0,1210556000.0,
Operating Gains Losses,-199837000.0,-3124423000.0,-85145000.0,-1211550000.0,
Earnings Losses From Equity Investments,63136000.0,183670000.0,-1580000.0,60366000.0,
Gain Loss On Investment Securities,1112000.0,-2290177000.0,-28417000.0,-1491945000.0,
Net Foreign Currency Exchange Gain Loss,106428000.0,19081000.0,12551000.0,,
Gain Loss On Sale Of PPE,-370513000.0,-1036997000.0,-67736000.0,93567000.0,
Net Income From Continuing Operations,1314924000.0,206731000.0,1208389000.0,-1319907000.0,
