,2023-12-31,2022-12-31,2021-12-31,2020-12-31,2019-12-31
Free Cash Flow,807100000.0,706400000.0,875000000.0,891400000.0,
Repurchase Of Capital Stock,-300100000.0,0.0,-500000000.0,-300000000.0,
Repayment Of Debt,-270600000.0,-878900000.0,-398500000.0,0.0,
Issuance Of Debt,0.0,998800000.0,799200000.0,0.0,
Capital Expenditure,-223500000.0,-178800000.0,-118800000.0,-98900000.0,
Interest Paid Supplemental Data,111900000.0,86000000.0,51800000.0,58800000.0,
Income Tax Paid Supplemental Data,228200000.0,213100000.0,202800000.0,162100000.0,
End Cash Position,344500000.0,270300000.0,240600000.0,183100000.0,
Beginning Cash Position,270300000.0,240600000.0,183100000.0,155700000.0,
Effect Of Exchange Rate Changes,3500000.0,-6000000.0,-2200000.0,5300000.0,
Changes In Cash,70700000.0,35700000.0,59700000.0,22100000.0,
Financing Cash Flow,-725600000.0,-120900000.0,-252100000.0,-360100000.0,
Cash Flow From Continuing Financing Activities,-725600000.0,-120900000.0,-252100000.0,-360100000.0,
Net Other Financing Charges,-100000.0,-12000000.0,-4000000.0,-14800000.0,
Proceeds From Stock Option Exercised,111700000.0,26200000.0,98700000.0,93000000.0,
Cash Dividends Paid,-266500000.0,-255000000.0,-247500000.0,-237300000.0,
Common Stock Dividend Paid,-266500000.0,-255000000.0,-247500000.0,-237300000.0,
Net Common Stock Issuance,-300100000.0,0.0,-500000000.0,-300000000.0,
Common Stock Payments,-300100000.0,0.0,-500000000.0,-300000000.0,
Net Issuance Payments Of Debt,-270600000.0,119900000.0,400700000.0,99000000.0,
Net Short Term Debt Issuance,-70600000.0,-178900000.0,-98500000.0,99000000.0,
Short Term Debt Payments,-70600000.0,-178900000.0,-98500000.0,,
Short Term Debt Issuance,,,,99000000.0,251000000.0
Net Long Term Debt Issuance,-200000000.0,298800000.0,499200000.0,0.0,
Long Term Debt Payments,-200000000.0,-700000000.0,-300000000.0,0.0,
Long Term Debt Issuance,0.0,998800000.0,799200000.0,0.0,
Investing Cash Flow,-234300000.0,-728600000.0,-682000000.0,-608100000.0,
Cash Flow From Continuing Investing Activities,-234300000.0,-728600000.0,-682000000.0,-608100000.0,
Net Other Investing Changes,-10800000.0,-3000000.0,-7200000.0,3500000.0,
Net Business Purchase And Sale,0.0,-546800000.0,-556000000.0,-512700000.0,
Purchase Of Business,0.0,-546800000.0,-556000000.0,-512700000.0,
Net PPE Purchase And Sale,-223500000.0,-178800000.0,-118800000.0,-98900000.0,
Purchase Of PPE,-223500000.0,-178800000.0,-118800000.0,-98900000.0,
Operating Cash Flow,1030600000.0,885200000.0,993800000.0,990300000.0,
Cash Flow From Continuing Operating Activities,1030600000.0,885200000.0,993800000.0,990300000.0,
Dividend Received Cfo,9500000.0,8700000.0,9400000.0,7400000.0,
Change In Working Capital,-9300000.0,-68900000.0,-17300000.0,59300000.0,
Change In Other Working Capital,-14200000.0,-27600000.0,-16000000.0,-35400000.0,
Change In Other Current Assets,10400000.0,2500000.0,-6100000.0,-10200000.0,
Change In Payables And Accrued Expense,53400000.0,54300000.0,31500000.0,180200000.0,
Change In Payable,53400000.0,54300000.0,31500000.0,180200000.0,
Change In Account Payable,55200000.0,39900000.0,47500000.0,168000000.0,
Change In Tax Payable,-1800000.0,14400000.0,-16000000.0,12200000.0,
Change In Income Tax Payable,-1800000.0,14400000.0,-16000000.0,12200000.0,
Change In Inventory,38500000.0,-92800000.0,-29100000.0,-61900000.0,
Change In Receivables,-97400000.0,-5300000.0,2400000.0,-13400000.0,
Changes In Account Receivables,-97400000.0,-5300000.0,2400000.0,-13400000.0,
Other Non Cash Items,-400000.0,-3200000.0,-94400000.0,-91400000.0,
Stock Based Compensation,63600000.0,32300000.0,23700000.0,21500000.0,
Asset Impairment Charge,8900000.0,413400000.0,14900000.0,1900000.0,
Deferred Tax,-13800000.0,-117700000.0,20300000.0,25700000.0,
Deferred Income Tax,-13800000.0,-117700000.0,20300000.0,25700000.0,
Depreciation Amortization Depletion,225200000.0,219000000.0,219100000.0,189700000.0,
Depreciation And Amortization,225200000.0,219000000.0,219100000.0,189700000.0,
Amortization Cash Flow,152400000.0,152000000.0,150700000.0,123500000.0,
Amortization Of Intangibles,152400000.0,152000000.0,150700000.0,123500000.0,
Depreciation,72800000.0,67000000.0,68400000.0,66200000.0,
Operating Gains Losses,-8700000.0,-12300000.0,-9400000.0,-9700000.0,
Pension And Employee Benefit Expense,,,,,0.0
Earnings Losses From Equity Investments,-8700000.0,-12300000.0,-9400000.0,-6700000.0,
Net Income From Continuing Operations,755600000.0,413900000.0,827500000.0,785900000.0,
