,2023-12-31,2022-12-31,2021-12-31,2020-12-31,2019-12-31
Free Cash Flow,1181237000.0,542066000.0,702840000.0,947801000.0,
Repurchase Of Capital Stock,-98988000.0,-201012000.0,0.0,-26330000.0,
Capital Expenditure,-195028000.0,-246193000.0,-309587000.0,-187466000.0,
Income Tax Paid Supplemental Data,302154000.0,184809000.0,131040000.0,133057000.0,
End Cash Position,1694156000.0,1279912000.0,1498843000.0,1458748000.0,
Beginning Cash Position,1279912000.0,1498843000.0,1458748000.0,1027638000.0,
Effect Of Exchange Rate Changes,7460000.0,-21449000.0,-10254000.0,18127000.0,
Changes In Cash,406784000.0,-197482000.0,50349000.0,412983000.0,
Financing Cash Flow,-636509000.0,-840617000.0,-486709000.0,-461760000.0,
Cash Flow From Continuing Financing Activities,-636509000.0,-840617000.0,-486709000.0,-461760000.0,
Proceeds From Stock Option Exercised,21248000.0,39491000.0,4748000.0,-11129000.0,
Cash Dividends Paid,-558769000.0,-679096000.0,-491457000.0,-450631000.0,
Common Stock Dividend Paid,,,,-450631000.0,-417264000.0
Net Common Stock Issuance,-98988000.0,-201012000.0,0.0,-26330000.0,
Common Stock Payments,-98988000.0,-201012000.0,0.0,-26330000.0,
Investing Cash Flow,-332972000.0,-145124000.0,-475369000.0,-260524000.0,
Cash Flow From Continuing Investing Activities,-332972000.0,-145124000.0,-475369000.0,-260524000.0,
Net Investment Purchase And Sale,12691000.0,112122000.0,-145642000.0,73613000.0,
Sale Of Investment,183372000.0,1164116000.0,1363070000.0,1126253000.0,
Purchase Of Investment,-170681000.0,-1051994000.0,-1508712000.0,-1052640000.0,
Net Business Purchase And Sale,-150853000.0,-13455000.0,-20175000.0,-148648000.0,
Purchase Of Business,-150853000.0,-13455000.0,-20175000.0,-148648000.0,
Net Intangibles Purchase And Sale,-1504000.0,-1907000.0,-1942000.0,-2065000.0,
Purchase Of Intangibles,-1504000.0,-1907000.0,-1942000.0,-2065000.0,
Net PPE Purchase And Sale,-193306000.0,-241884000.0,-307610000.0,-183424000.0,
Sale Of PPE,218000.0,2402000.0,35000.0,1977000.0,
Purchase Of PPE,-193524000.0,-244286000.0,-307645000.0,-185401000.0,
Operating Cash Flow,1376265000.0,788259000.0,1012427000.0,1135267000.0,
Cash Flow From Continuing Operating Activities,1376265000.0,788259000.0,1012427000.0,1135267000.0,
Change In Working Capital,173673000.0,-275730000.0,-347806000.0,-58524000.0,
Change In Other Working Capital,-30291000.0,51100000.0,6805000.0,-13238000.0,
Change In Other Current Liabilities,52188000.0,-71756000.0,70007000.0,87761000.0,
Change In Other Current Assets,7887000.0,72185000.0,-38004000.0,-33690000.0,
Change In Payables And Accrued Expense,28503000.0,-131268000.0,108946000.0,-19224000.0,
Change In Payable,28503000.0,-131268000.0,108946000.0,-19224000.0,
Change In Account Payable,28503000.0,-131268000.0,108946000.0,1447000.0,
Change In Tax Payable,,,5894000.0,-20671000.0,-34297000.0
Change In Income Tax Payable,,,5894000.0,-20671000.0,-34297000.0
Change In Inventory,244506000.0,-363327000.0,-476454000.0,28726000.0,
Change In Receivables,-129120000.0,167336000.0,-19106000.0,-108859000.0,
Changes In Account Receivables,-129120000.0,167336000.0,-19106000.0,-108859000.0,
Stock Based Compensation,101422000.0,76801000.0,92522000.0,80885000.0,
Deferred Tax,-340774000.0,-143286000.0,-5368000.0,6931000.0,
Deferred Income Tax,-340774000.0,-143286000.0,-5368000.0,6931000.0,
Depreciation Amortization Depletion,177572000.0,163853000.0,154818000.0,126715000.0,
Depreciation And Amortization,177572000.0,163853000.0,154818000.0,126715000.0,
Amortization Cash Flow,45225000.0,45110000.0,51320000.0,48594000.0,
Amortization Of Intangibles,45225000.0,45110000.0,51320000.0,48594000.0,
Depreciation,132347000.0,118743000.0,103498000.0,78121000.0,
Operating Gains Losses,-25264000.0,-6964000.0,36061000.0,-13064000.0,
Gain Loss On Investment Securities,62000.0,986000.0,-622000.0,-1392000.0,
Net Foreign Currency Exchange Gain Loss,-25541000.0,-5867000.0,36385000.0,-9873000.0,
Gain Loss On Sale Of PPE,215000.0,-2083000.0,298000.0,-1799000.0,
Net Income From Continuing Operations,1289636000.0,973585000.0,1082200000.0,992324000.0,
