,2023-12-31,2022-12-31,2021-12-31,2020-12-31,2019-12-31
Free Cash Flow,1753000000.0,-1480000000.0,-277000000.0,224000000.0,
Repurchase Of Capital Stock,,,,-92000000.0,
Repayment Of Debt,-10591000000.0,-5650000000.0,-10020000000.0,-9168000000.0,
Issuance Of Debt,18778000000.0,15938000000.0,16683000000.0,14562000000.0,
Issuance Of Capital Stock,4514000000.0,1460000000.0,14000000.0,,1494000000.0
Capital Expenditure,-9548000000.0,-9742000000.0,-7830000000.0,-7759000000.0,
Interest Paid Supplemental Data,2463000000.0,1375000000.0,1323000000.0,1432000000.0,
Income Tax Paid Supplemental Data,321000000.0,,-69000000.0,235000000.0,184000000.0
End Cash Position,3420000000.0,3441000000.0,1316000000.0,1546000000.0,
Beginning Cash Position,3441000000.0,1316000000.0,1546000000.0,1108000000.0,
Effect Of Exchange Rate Changes,-4000000.0,-7000000.0,1000000.0,-20000000.0,
Changes In Cash,-17000000.0,2132000000.0,-231000000.0,458000000.0,
Financing Cash Flow,12149000000.0,12229000000.0,5807000000.0,6174000000.0,
Cash Flow From Continuing Financing Activities,12149000000.0,12229000000.0,5807000000.0,6174000000.0,
Net Other Financing Charges,3230000000.0,3833000000.0,2154000000.0,3615000000.0,
Cash Dividends Paid,-3782000000.0,-3352000000.0,-3024000000.0,-2743000000.0,
Common Stock Dividend Paid,-3782000000.0,-3352000000.0,-3024000000.0,-2743000000.0,
Net Preferred Stock Issuance,,,,,0.0
Preferred Stock Issuance,,,,,0.0
Net Common Stock Issuance,4514000000.0,1460000000.0,14000000.0,-92000000.0,
Common Stock Payments,,,,-92000000.0,
Common Stock Issuance,4514000000.0,1460000000.0,14000000.0,,1494000000.0
Net Issuance Payments Of Debt,8187000000.0,10288000000.0,6663000000.0,5394000000.0,
Net Short Term Debt Issuance,2308000000.0,957000000.0,-426000000.0,-907000000.0,
Short Term Debt Payments,-2613000000.0,-1125000000.0,-426000000.0,-3065000000.0,
Short Term Debt Issuance,4921000000.0,2082000000.0,0.0,2158000000.0,
Net Long Term Debt Issuance,5879000000.0,9331000000.0,7089000000.0,6301000000.0,
Long Term Debt Payments,-7978000000.0,-4525000000.0,-9594000000.0,-6103000000.0,
Long Term Debt Issuance,13857000000.0,13856000000.0,16683000000.0,12404000000.0,
Investing Cash Flow,-23467000000.0,-18359000000.0,-13591000000.0,-13699000000.0,
Cash Flow From Continuing Investing Activities,-23467000000.0,-18359000000.0,-13591000000.0,-13699000000.0,
Net Other Investing Changes,-110000000.0,89000000.0,40000000.0,83000000.0,
Dividends Received Cfi,,,,0.0,0.0
Net Investment Purchase And Sale,-14733000000.0,-8706000000.0,-5801000000.0,-6023000000.0,
Sale Of Investment,6758000000.0,5421000000.0,7756000000.0,4928000000.0,
Purchase Of Investment,-21491000000.0,-14127000000.0,-13557000000.0,-10951000000.0,
Net Business Purchase And Sale,924000000.0,0.0,0.0,-1012000000.0,
Sale Of Business,924000000.0,0.0,0.0,,0.0
Purchase Of Business,,,,-1012000000.0,-5165000000.0
Net PPE Purchase And Sale,-185000000.0,-223000000.0,-275000000.0,-245000000.0,
Purchase Of PPE,-185000000.0,-223000000.0,-275000000.0,-245000000.0,
Capital Expenditure Reported,-9363000000.0,-9519000000.0,-7555000000.0,-7514000000.0,
Operating Cash Flow,11301000000.0,8262000000.0,7553000000.0,7983000000.0,
Cash Flow From Continuing Operating Activities,11301000000.0,8262000000.0,7553000000.0,7983000000.0,
Dividend Received Cfo,712000000.0,541000000.0,526000000.0,456000000.0,
Change In Working Capital,-1393000000.0,412000000.0,-486000000.0,-604000000.0,
Change In Other Working Capital,,,,-234000000.0,138000000.0
Change In Other Current Liabilities,-1043000000.0,1841000000.0,1105000000.0,-6000000.0,
Change In Other Current Assets,-350000000.0,-1429000000.0,-1591000000.0,-598000000.0,
Other Non Cash Items,739000000.0,-2191000000.0,-796000000.0,-1000000.0,
Unrealized Gain Loss On Investment Securities,-159000000.0,461000000.0,-267000000.0,,
Asset Impairment Charge,,,,,72000000.0
Deferred Tax,708000000.0,534000000.0,436000000.0,-78000000.0,
Deferred Income Tax,708000000.0,534000000.0,436000000.0,-78000000.0,
Depreciation Amortization Depletion,6151000000.0,4790000000.0,4214000000.0,4315000000.0,
Depreciation And Amortization,6151000000.0,4790000000.0,4214000000.0,4315000000.0,
Depreciation,6151000000.0,4790000000.0,4214000000.0,4315000000.0,
Operating Gains Losses,-1739000000.0,469000000.0,1099000000.0,1526000000.0,
Earnings Losses From Equity Investments,648000000.0,-203000000.0,-666000000.0,1351000000.0,
Gain Loss On Investment Securities,-1949000000.0,1378000000.0,2005000000.0,533000000.0,
Net Foreign Currency Exchange Gain Loss,92000000.0,-104000000.0,-94000000.0,45000000.0,
Gain Loss On Sale Of Business,-530000000.0,-602000000.0,-146000000.0,-403000000.0,
Net Income From Continuing Operations,6282000000.0,3246000000.0,2827000000.0,2369000000.0,
