,2023-12-31,2022-12-31,2021-12-31,2020-12-31,2019-12-31
Free Cash Flow,2054000000.0,3948000000.0,2207000000.0,130000000.0,
Repurchase Of Capital Stock,,-2776000000.0,-734000000.0,-92000000.0,-362000000.0
Repayment Of Debt,-2399000000.0,-35000000.0,-1400000000.0,-500000000.0,
Issuance Of Debt,1898000000.0,1950000000.0,0.0,400000000.0,
Capital Expenditure,-2033000000.0,-1480000000.0,-1032000000.0,-1343000000.0,
Interest Paid Supplemental Data,329000000.0,197000000.0,231000000.0,251000000.0,
Income Tax Paid Supplemental Data,106000000.0,173000000.0,24000000.0,,73000000.0
End Cash Position,155000000.0,334000000.0,580000000.0,742000000.0,
Beginning Cash Position,334000000.0,580000000.0,742000000.0,858000000.0,
Effect Of Exchange Rate Changes,,,,0.0,0.0
Changes In Cash,-179000000.0,-246000000.0,-162000000.0,-116000000.0,
Other Cash Adjustment Inside Changein Cash,,,,0.0,0.0
Financing Cash Flow,-2260000000.0,-1069000000.0,-2391000000.0,-286000000.0,
Cash Flow From Continuing Financing Activities,-2260000000.0,-1069000000.0,-2391000000.0,-286000000.0,
Net Other Financing Charges,-35000000.0,-10000000.0,-126000000.0,-30000000.0,
Proceeds From Stock Option Exercised,-1473000000.0,-2754000000.0,-724000000.0,,
Cash Dividends Paid,-251000000.0,-220000000.0,-141000000.0,-64000000.0,
Common Stock Dividend Paid,,-220000000.0,-141000000.0,-64000000.0,-162000000.0
Net Common Stock Issuance,,-2776000000.0,-734000000.0,-92000000.0,-362000000.0
Common Stock Payments,,-2776000000.0,-734000000.0,-92000000.0,-362000000.0
Net Issuance Payments Of Debt,-501000000.0,1915000000.0,-1400000000.0,-100000000.0,
Net Short Term Debt Issuance,450000000.0,0.0,0.0,,
Short Term Debt Issuance,450000000.0,0.0,0.0,,
Net Long Term Debt Issuance,-951000000.0,1915000000.0,-1400000000.0,-100000000.0,
Long Term Debt Payments,-2399000000.0,-35000000.0,-1400000000.0,-500000000.0,
Long Term Debt Issuance,1448000000.0,1950000000.0,0.0,400000000.0,
Investing Cash Flow,-2006000000.0,-4605000000.0,-1010000000.0,-1303000000.0,
Cash Flow From Continuing Investing Activities,-2006000000.0,-4605000000.0,-1010000000.0,-1303000000.0,
Net Other Investing Changes,-22000000.0,40000000.0,8000000.0,34000000.0,
Net Business Purchase And Sale,49000000.0,-3165000000.0,14000000.0,6000000.0,
Sale Of Business,61000000.0,12000000.0,61000000.0,7000000.0,
Purchase Of Business,-12000000.0,-3177000000.0,-47000000.0,-1000000.0,
Net PPE Purchase And Sale,,-1450000000.0,-1046000000.0,-1343000000.0,-2550000000.0
Purchase Of PPE,,-1450000000.0,-1046000000.0,-1343000000.0,-2550000000.0
Capital Expenditure Reported,-2033000000.0,-1480000000.0,-1032000000.0,,
Operating Cash Flow,4087000000.0,5428000000.0,3239000000.0,1473000000.0,
Cash From Discontinued Operating Activities,,,,,0.0
Cash Flow From Continuing Operating Activities,4087000000.0,5428000000.0,3239000000.0,1473000000.0,
Change In Working Capital,-100000000.0,18000000.0,25000000.0,57000000.0,
Change In Other Working Capital,-5000000.0,-47000000.0,46000000.0,75000000.0,
Change In Payables And Accrued Expense,-10000000.0,101000000.0,369000000.0,-381000000.0,
Change In Inventory,-64000000.0,-45000000.0,-1000000.0,-4000000.0,
Change In Receivables,-21000000.0,9000000.0,-389000000.0,367000000.0,
Other Non Cash Items,58000000.0,171000000.0,112000000.0,159000000.0,
Stock Based Compensation,43000000.0,38000000.0,40000000.0,57000000.0,
Asset Impairment Charge,2000000.0,7000000.0,60000000.0,144000000.0,
Deferred Tax,299000000.0,-17000000.0,-27000000.0,-22000000.0,
Deferred Income Tax,299000000.0,-17000000.0,-27000000.0,-22000000.0,
Depreciation Amortization Depletion,2211000000.0,1753000000.0,2066000000.0,2316000000.0,
Operating Gains Losses,20000000.0,-154000000.0,17000000.0,213000000.0,
Pension And Employee Benefit Expense,-33000000.0,-35000000.0,-31000000.0,-43000000.0,
Earnings Losses From Equity Investments,83000000.0,-139000000.0,-76000000.0,210000000.0,
Gain Loss On Investment Securities,-13000000.0,-18000000.0,-16000000.0,27000000.0,
Net Income From Continuing Operations,1554000000.0,3612000000.0,946000000.0,-1451000000.0,
