,2023-12-31,2022-12-31,2021-12-31,2020-12-31,2019-12-31
Free Cash Flow,2776000000.0,1857000000.0,1723000000.0,2512000000.0,
Repurchase Of Capital Stock,-320000000.0,-100000000.0,-400000000.0,-700000000.0,
Repayment Of Debt,-475000000.0,-312000000.0,-269000000.0,-854000000.0,
Issuance Of Debt,363000000.0,0.0,605000000.0,1845000000.0,
Capital Expenditure,-766000000.0,-876000000.0,-1007000000.0,-1217000000.0,
Interest Paid Supplemental Data,277000000.0,270000000.0,243000000.0,245000000.0,
Income Tax Paid Supplemental Data,648000000.0,468000000.0,492000000.0,533000000.0,
End Cash Position,1093000000.0,427000000.0,270000000.0,303000000.0,
Beginning Cash Position,427000000.0,270000000.0,303000000.0,442000000.0,
Effect Of Exchange Rate Changes,-84000000.0,-31000000.0,-11000000.0,4000000.0,
Changes In Cash,750000000.0,188000000.0,-22000000.0,-143000000.0,
Financing Cash Flow,-2374000000.0,-1760000000.0,-1696000000.0,-1567000000.0,
Cash Flow From Continuing Financing Activities,-2374000000.0,-1760000000.0,-1696000000.0,-1567000000.0,
Net Other Financing Charges,-80000000.0,-145000000.0,-84000000.0,-63000000.0,
Proceeds From Stock Option Exercised,97000000.0,94000000.0,65000000.0,217000000.0,
Cash Dividends Paid,-1588000000.0,-1558000000.0,-1516000000.0,-1451000000.0,
Common Stock Dividend Paid,-1588000000.0,-1558000000.0,-1516000000.0,-1451000000.0,
Net Common Stock Issuance,-320000000.0,-100000000.0,-400000000.0,-700000000.0,
Common Stock Payments,-320000000.0,-100000000.0,-400000000.0,-700000000.0,
Net Issuance Payments Of Debt,-483000000.0,-51000000.0,239000000.0,430000000.0,
Net Short Term Debt Issuance,-371000000.0,261000000.0,-97000000.0,-561000000.0,
Net Long Term Debt Issuance,-112000000.0,-312000000.0,336000000.0,991000000.0,
Long Term Debt Payments,-475000000.0,-312000000.0,-269000000.0,-854000000.0,
Long Term Debt Issuance,363000000.0,0.0,605000000.0,1845000000.0,
Investing Cash Flow,-418000000.0,-785000000.0,-1056000000.0,-2305000000.0,
Cash Flow From Continuing Investing Activities,-418000000.0,-785000000.0,-1056000000.0,-2305000000.0,
Net Other Investing Changes,253000000.0,-2000000.0,33000000.0,27000000.0,
Net Investment Purchase And Sale,95000000.0,139000000.0,-82000000.0,-63000000.0,
Sale Of Investment,815000000.0,797000000.0,836000000.0,690000000.0,
Purchase Of Investment,-720000000.0,-658000000.0,-918000000.0,-753000000.0,
Net Business Purchase And Sale,0.0,-46000000.0,0.0,-1083000000.0,
Purchase Of Business,0.0,-46000000.0,0.0,-1083000000.0,
Net PPE Purchase And Sale,,12000000.0,43000000.0,31000000.0,242000000.0
Sale Of PPE,,12000000.0,43000000.0,31000000.0,242000000.0
Capital Expenditure Reported,-766000000.0,-876000000.0,-1007000000.0,-1217000000.0,
Operating Cash Flow,3542000000.0,2733000000.0,2730000000.0,3729000000.0,
Cash Flow From Continuing Operating Activities,3542000000.0,2733000000.0,2730000000.0,3729000000.0,
Change In Working Capital,582000000.0,-17000000.0,46000000.0,363000000.0,
Change In Other Working Capital,27000000.0,-11000000.0,1000000.0,-49000000.0,
Change In Payables And Accrued Expense,138000000.0,221000000.0,499000000.0,413000000.0,
Change In Accrued Expense,125000000.0,92000000.0,-124000000.0,132000000.0,
Change In Payable,13000000.0,129000000.0,623000000.0,281000000.0,
Change In Account Payable,-109000000.0,109000000.0,627000000.0,239000000.0,
Change In Tax Payable,122000000.0,20000000.0,-4000000.0,42000000.0,
Change In Income Tax Payable,122000000.0,20000000.0,-4000000.0,42000000.0,
Change In Inventory,290000000.0,-76000000.0,-417000000.0,-96000000.0,
Change In Receivables,127000000.0,-151000000.0,-37000000.0,95000000.0,
Changes In Account Receivables,127000000.0,-151000000.0,-37000000.0,95000000.0,
Other Non Cash Items,30000000.0,10000000.0,4000000.0,-45000000.0,
Stock Based Compensation,169000000.0,150000000.0,26000000.0,147000000.0,
Asset Impairment Charge,676000000.0,0.0,3000000.0,17000000.0,
Deferred Tax,-322000000.0,-57000000.0,-70000000.0,45000000.0,
Deferred Income Tax,-322000000.0,-57000000.0,-70000000.0,45000000.0,
Depreciation Amortization Depletion,753000000.0,754000000.0,766000000.0,796000000.0,
Depreciation And Amortization,753000000.0,754000000.0,766000000.0,796000000.0,
Operating Gains Losses,-110000000.0,-68000000.0,111000000.0,10000000.0,
Pension And Employee Benefit Expense,24000000.0,-4000000.0,47000000.0,-28000000.0,
Earnings Losses From Equity Investments,-59000000.0,-79000000.0,25000000.0,-30000000.0,
Net Income From Continuing Operations,1764000000.0,1961000000.0,1844000000.0,2396000000.0,
