,2023-12-31,2022-12-31,2021-12-31,2020-12-31,2019-12-31
Free Cash Flow,7748000000.0,-520000000.0,-7775000000.0,-3727000000.0,
Repurchase Of Capital Stock,-13074000000.0,-3000000000.0,0.0,-19536000000.0,
Repayment Of Debt,-6278000000.0,-6795000000.0,-12395000000.0,-40847000000.0,
Issuance Of Debt,8446000000.0,3714000000.0,14727000000.0,54080000000.0,
Issuance Of Capital Stock,,0.0,0.0,19840000000.0,0.0
Capital Expenditure,-10811000000.0,-17301000000.0,-21692000000.0,-12367000000.0,
Interest Paid Supplemental Data,3546000000.0,3485000000.0,3723000000.0,,1128000000.0
Income Tax Paid Supplemental Data,149000000.0,76000000.0,167000000.0,,88000000.0
End Cash Position,5307000000.0,4674000000.0,6703000000.0,10463000000.0,
Beginning Cash Position,4674000000.0,6703000000.0,10463000000.0,1528000000.0,
Changes In Cash,633000000.0,-2029000000.0,-3760000000.0,8935000000.0,
Financing Cash Flow,-12097000000.0,-6451000000.0,1709000000.0,13010000000.0,
Cash Flow From Continuing Financing Activities,-12097000000.0,-6451000000.0,1709000000.0,13010000000.0,
Net Other Financing Charges,-444000000.0,-370000000.0,-623000000.0,-527000000.0,
Cash Dividends Paid,-747000000.0,0.0,0.0,,0.0
Preferred Stock Dividend Paid,,,,,0.0
Common Stock Dividend Paid,-747000000.0,0.0,0.0,,
Net Common Stock Issuance,-13074000000.0,-3000000000.0,0.0,304000000.0,
Common Stock Payments,-13074000000.0,-3000000000.0,0.0,-19536000000.0,
Common Stock Issuance,,0.0,0.0,19840000000.0,0.0
Net Issuance Payments Of Debt,2168000000.0,-3081000000.0,2332000000.0,13233000000.0,
Net Short Term Debt Issuance,0.0,0.0,-184000000.0,-667000000.0,
Short Term Debt Payments,0.0,0.0,-184000000.0,-19410000000.0,
Short Term Debt Issuance,,0.0,0.0,18743000000.0,2340000000.0
Net Long Term Debt Issuance,2168000000.0,-3081000000.0,2516000000.0,13900000000.0,
Long Term Debt Payments,-6278000000.0,-6795000000.0,-12211000000.0,-21437000000.0,
Long Term Debt Issuance,8446000000.0,3714000000.0,14727000000.0,35337000000.0,
Investing Cash Flow,-5829000000.0,-12359000000.0,-19386000000.0,-12715000000.0,
Cash Flow From Continuing Investing Activities,-5829000000.0,-12359000000.0,-19386000000.0,-12715000000.0,
Net Other Investing Changes,4970000000.0,4985000000.0,4182000000.0,2796000000.0,
Net Investment Purchase And Sale,,0.0,0.0,632000000.0,-632000000.0
Sale Of Investment,,0.0,0.0,632000000.0,
Net Business Purchase And Sale,0.0,-52000000.0,-1916000000.0,-3776000000.0,
Sale Of Business,,0.0,0.0,1224000000.0,0.0
Purchase Of Business,0.0,-52000000.0,-1916000000.0,-5000000000.0,
Net Intangibles Purchase And Sale,-1010000000.0,-3331000000.0,-9366000000.0,-1333000000.0,
Purchase Of Intangibles,-1010000000.0,-3331000000.0,-9366000000.0,-1333000000.0,
Net PPE Purchase And Sale,-9789000000.0,-13961000000.0,-12286000000.0,-11034000000.0,
Sale Of PPE,12000000.0,9000000.0,40000000.0,0.0,
Purchase Of PPE,-9801000000.0,-13970000000.0,-12326000000.0,-11034000000.0,
Operating Cash Flow,18559000000.0,16781000000.0,13917000000.0,8640000000.0,
Cash Flow From Continuing Operating Activities,18559000000.0,16781000000.0,13917000000.0,8640000000.0,
Change In Working Capital,-7058000000.0,-3055000000.0,-7114000000.0,-11885000000.0,
Change In Other Working Capital,,,,3465000000.0,1896000000.0
Change In Other Current Liabilities,-4624000000.0,-2488000000.0,-5889000000.0,-5877000000.0,
Change In Other Current Assets,3363000000.0,4473000000.0,4391000000.0,3063000000.0,
Change In Payables And Accrued Expense,-1126000000.0,558000000.0,549000000.0,-2123000000.0,
Change In Inventory,197000000.0,744000000.0,201000000.0,-2222000000.0,
Change In Receivables,-4868000000.0,-6342000000.0,-6366000000.0,-4726000000.0,
Changes In Account Receivables,-5038000000.0,-5158000000.0,-3225000000.0,-3273000000.0,
Other Non Cash Items,143000000.0,414000000.0,236000000.0,367000000.0,
Stock Based Compensation,667000000.0,595000000.0,540000000.0,694000000.0,
Asset Impairment Charge,898000000.0,1503000000.0,452000000.0,1020000000.0,
Deferred Tax,2600000000.0,492000000.0,197000000.0,822000000.0,
Deferred Income Tax,2600000000.0,492000000.0,197000000.0,822000000.0,
Depreciation Amortization Depletion,12818000000.0,13651000000.0,16383000000.0,14151000000.0,
Depreciation And Amortization,12818000000.0,13651000000.0,16383000000.0,14151000000.0,
Operating Gains Losses,174000000.0,591000000.0,199000000.0,407000000.0,
Gain Loss On Sale Of PPE,,,,,0.0
Gain Loss On Sale Of Business,9000000.0,377000000.0,0.0,0.0,
Net Income From Continuing Operations,8317000000.0,2590000000.0,3024000000.0,3064000000.0,
