,2023-12-31,2022-12-31,2021-12-31,2020-12-31,2019-12-31
Free Cash Flow,476868000.0,666094000.0,593147000.0,921529000.0,
Repurchase Of Capital Stock,,,-96000.0,-575000.0,-2203000.0
Repayment Of Debt,-1973132000.0,-575391000.0,-2109617000.0,-479539000.0,
Issuance Of Debt,2527482000.0,957781000.0,1534298000.0,733298000.0,
Issuance Of Capital Stock,108455000.0,0.0,617438000.0,55362000.0,
Capital Expenditure,-643005000.0,-454069000.0,-432969000.0,-528647000.0,
Interest Paid Supplemental Data,548108000.0,467556000.0,402025000.0,429636000.0,
End Cash Position,563462000.0,170745000.0,196597000.0,451640000.0,
Beginning Cash Position,170745000.0,196597000.0,451640000.0,146102000.0,
Effect Of Exchange Rate Changes,1257000.0,-2869000.0,1447000.0,1088000.0,
Changes In Cash,391460000.0,-22983000.0,-256490000.0,304450000.0,
Financing Cash Flow,-543749000.0,-283928000.0,-558466000.0,-1300021000.0,
Cash Flow From Continuing Financing Activities,-543749000.0,-283928000.0,-558466000.0,-1300021000.0,
Net Other Financing Charges,-69967000.0,-49925000.0,-76396000.0,-41044000.0,
Proceeds From Stock Option Exercised,1736000.0,8691000.0,8169000.0,15103000.0,
Cash Dividends Paid,-723559000.0,-720319000.0,-686888000.0,-928809000.0,
Common Stock Dividend Paid,-723559000.0,-720319000.0,-686888000.0,-928809000.0,
Net Common Stock Issuance,108455000.0,0.0,617438000.0,55362000.0,
Common Stock Payments,,,-96000.0,-575000.0,-2203000.0
Common Stock Issuance,108455000.0,0.0,617438000.0,55362000.0,
Net Issuance Payments Of Debt,139586000.0,477625000.0,-420789000.0,-400633000.0,
Net Short Term Debt Issuance,-414764000.0,95235000.0,154530000.0,-654392000.0,
Short Term Debt Payments,,-27179000.0,-125399000.0,,
Short Term Debt Issuance,,122414000.0,279929000.0,,
Net Long Term Debt Issuance,554350000.0,382390000.0,-575319000.0,253759000.0,
Long Term Debt Payments,-1973132000.0,-575391000.0,-2109617000.0,-479539000.0,
Long Term Debt Issuance,2527482000.0,957781000.0,1534298000.0,733298000.0,
Investing Cash Flow,-184664000.0,-859218000.0,-724140000.0,154295000.0,
Cash Flow From Continuing Investing Activities,-184664000.0,-859218000.0,-724140000.0,154295000.0,
Net Other Investing Changes,59456000.0,-16106000.0,348887000.0,4055000.0,
Dividends Received Cfi,74670000.0,28311000.0,17847000.0,0.0,
Net Investment Properties Purchase And Sale,404683000.0,-333702000.0,-528614000.0,965709000.0,
Sale Of Investment Properties,411149000.0,112926000.0,840438000.0,1044357000.0,
Purchase Of Investment Properties,-6466000.0,-446628000.0,-1369052000.0,-78648000.0,
Net Business Purchase And Sale,-80468000.0,-83652000.0,-129291000.0,-286822000.0,
Sale Of Business,50054000.0,0.0,0.0,,
Purchase Of Business,-130522000.0,-83652000.0,-129291000.0,-286822000.0,
Capital Expenditure Reported,-643005000.0,-454069000.0,-432969000.0,-528647000.0,
Operating Cash Flow,1119873000.0,1120163000.0,1026116000.0,1450176000.0,
Cash Flow From Continuing Operating Activities,1119873000.0,1120163000.0,1026116000.0,1450176000.0,
Dividend Received Cfo,16123000.0,19847000.0,19326000.0,4920000.0,
Change In Working Capital,-53598000.0,-40785000.0,-43772000.0,121828000.0,
Change In Other Working Capital,,,,,-76693000.0
Change In Other Current Assets,-48445000.0,-52897000.0,-54571000.0,-68233000.0,
Change In Payables And Accrued Expense,-5153000.0,12112000.0,10799000.0,190061000.0,
Change In Accrued Expense,1252000.0,4915000.0,-5922000.0,276000.0,
Change In Interest Payable,1252000.0,4915000.0,-5922000.0,276000.0,
Change In Payable,-6405000.0,7197000.0,16721000.0,189785000.0,
Change In Account Payable,-6405000.0,7197000.0,16721000.0,189785000.0,
Other Non Cash Items,-111704000.0,-22148000.0,-76859000.0,61447000.0,
Stock Based Compensation,30987000.0,30715000.0,31966000.0,21487000.0,
Provisionand Write Offof Assets,-20270000.0,19757000.0,-9082000.0,24238000.0,
Asset Impairment Charge,,,,0.0,0.0
Deferred Tax,-15269000.0,-21348000.0,-1224000.0,-101985000.0,
Deferred Income Tax,-15269000.0,-21348000.0,-1224000.0,-101985000.0,
Depreciation Amortization Depletion,1414877000.0,1210755000.0,1215112000.0,1130482000.0,
Depreciation And Amortization,1414877000.0,1210755000.0,1215112000.0,1130482000.0,
Amortization Cash Flow,22416000.0,12957000.0,17709000.0,20719000.0,
Amortization Of Intangibles,22416000.0,12957000.0,17709000.0,20719000.0,
Depreciation,1392461000.0,1197798000.0,1197403000.0,1109763000.0,
Operating Gains Losses,-110976000.0,-35699000.0,-165910000.0,-253426000.0,
Earnings Losses From Equity Investments,-13626000.0,-28500000.0,-4973000.0,-1832000.0,
Gain Loss On Investment Securities,-91246000.0,-7780000.0,-220236000.0,-262385000.0,
Net Income From Continuing Operations,-30297000.0,-40931000.0,56559000.0,441185000.0,
