,2023-12-31,2022-12-31,2021-12-31,2020-12-31,2019-12-31
Free Cash Flow,1621000000.0,1326000000.0,1736000000.0,1673000000.0,
Repurchase Of Capital Stock,-1092000000.0,-1594000000.0,-743000000.0,-250000000.0,
Repayment Of Debt,-1350000000.0,0.0,-600000000.0,-500000000.0,
Issuance Of Debt,0.0,1348000000.0,0.0,1240000000.0,
Capital Expenditure,-732000000.0,-586000000.0,-477000000.0,-453000000.0,
Interest Paid Supplemental Data,295000000.0,242000000.0,253000000.0,257000000.0,
Income Tax Paid Supplemental Data,754000000.0,638000000.0,548000000.0,418000000.0,
End Cash Position,2041000000.0,3581000000.0,3485000000.0,3604000000.0,
Beginning Cash Position,3581000000.0,3485000000.0,3604000000.0,1934000000.0,
Effect Of Exchange Rate Changes,-7000000.0,-29000000.0,-12000000.0,-7000000.0,
Changes In Cash,-1533000000.0,125000000.0,-107000000.0,1677000000.0,
Financing Cash Flow,-3109000000.0,-904000000.0,-1862000000.0,123000000.0,
Cash Flow From Continuing Financing Activities,-3109000000.0,-904000000.0,-1862000000.0,123000000.0,
Net Other Financing Charges,24000000.0,-49000000.0,-41000000.0,9000000.0,
Proceeds From Stock Option Exercised,,-38000000.0,-35000000.0,20000000.0,7000000.0
Cash Dividends Paid,-692000000.0,-611000000.0,-474000000.0,-380000000.0,
Common Stock Dividend Paid,-692000000.0,-611000000.0,-474000000.0,-380000000.0,
Net Common Stock Issuance,-1092000000.0,-1594000000.0,-743000000.0,-250000000.0,
Common Stock Payments,-1092000000.0,-1594000000.0,-743000000.0,-250000000.0,
Net Issuance Payments Of Debt,-1349000000.0,1350000000.0,-604000000.0,744000000.0,
Net Short Term Debt Issuance,1000000.0,2000000.0,-4000000.0,4000000.0,
Net Long Term Debt Issuance,-1350000000.0,1348000000.0,-600000000.0,740000000.0,
Long Term Debt Payments,-1350000000.0,0.0,-600000000.0,-500000000.0,
Long Term Debt Issuance,0.0,1348000000.0,0.0,1240000000.0,
Investing Cash Flow,-777000000.0,-883000000.0,-458000000.0,-572000000.0,
Cash Flow From Continuing Investing Activities,-777000000.0,-883000000.0,-458000000.0,-572000000.0,
Net Other Investing Changes,6000000.0,1000000.0,1000000.0,21000000.0,
Net Investment Purchase And Sale,8000000.0,14000000.0,32000000.0,-27000000.0,
Sale Of Investment,12000000.0,23000000.0,44000000.0,0.0,
Purchase Of Investment,-4000000.0,-9000000.0,-12000000.0,-27000000.0,
Net Business Purchase And Sale,-59000000.0,-312000000.0,-14000000.0,-113000000.0,
Sale Of Business,96000000.0,0.0,0.0,,
Purchase Of Business,-155000000.0,-312000000.0,-14000000.0,-113000000.0,
Capital Expenditure Reported,-732000000.0,-586000000.0,-477000000.0,-453000000.0,
Operating Cash Flow,2353000000.0,1912000000.0,2213000000.0,2126000000.0,
Cash Flow From Continuing Operating Activities,2353000000.0,1912000000.0,2213000000.0,2126000000.0,
Change In Working Capital,-512000000.0,-699000000.0,-343000000.0,-85000000.0,
Change In Other Working Capital,-34000000.0,98000000.0,-25000000.0,17000000.0,
Change In Other Current Liabilities,67000000.0,-180000000.0,227000000.0,91000000.0,
Change In Other Current Assets,-95000000.0,35000000.0,-7000000.0,-68000000.0,
Change In Payables And Accrued Expense,13000000.0,-29000000.0,-17000000.0,147000000.0,
Change In Payable,13000000.0,-29000000.0,-17000000.0,147000000.0,
Change In Account Payable,13000000.0,-29000000.0,-17000000.0,147000000.0,
Change In Tax Payable,,,,,-8000000.0
Change In Income Tax Payable,,,,,-8000000.0
Change In Inventory,-361000000.0,-486000000.0,-366000000.0,-346000000.0,
Change In Receivables,-102000000.0,-137000000.0,-155000000.0,74000000.0,
Changes In Account Receivables,-102000000.0,-137000000.0,-155000000.0,74000000.0,
Other Non Cash Items,-8000000.0,13000000.0,1000000.0,8000000.0,
Stock Based Compensation,60000000.0,62000000.0,58000000.0,59000000.0,
Provisionand Write Offof Assets,115000000.0,76000000.0,46000000.0,105000000.0,
Asset Impairment Charge,46000000.0,53000000.0,47000000.0,43000000.0,
Deferred Tax,-61000000.0,-286000000.0,-80000000.0,-62000000.0,
Deferred Income Tax,-61000000.0,-286000000.0,-80000000.0,-62000000.0,
Depreciation Amortization Depletion,491000000.0,465000000.0,448000000.0,441000000.0,
Depreciation And Amortization,491000000.0,465000000.0,448000000.0,441000000.0,
Operating Gains Losses,-118000000.0,117000000.0,3000000.0,-19000000.0,
Pension And Employee Benefit Expense,0.0,3000000.0,3000000.0,,
Gain Loss On Investment Securities,,114000000.0,,,
Net Income From Continuing Operations,2340000000.0,2111000000.0,2034000000.0,1636000000.0,
