,2023-12-31,2022-12-31,2021-12-31,2020-12-31,2019-12-31
Free Cash Flow,615000000.0,1011000000.0,1775000000.0,803000000.0,
Repurchase Of Capital Stock,-507000000.0,-728000000.0,-781000000.0,-105000000.0,
Repayment Of Debt,-284000000.0,-87000000.0,-860000000.0,-221000000.0,
Issuance Of Debt,1000000000.0,127000000.0,22000000.0,243000000.0,
Capital Expenditure,-1390000000.0,-1604000000.0,-1637000000.0,-1377000000.0,
Interest Paid Supplemental Data,274000000.0,275000000.0,287000000.0,,
Income Tax Paid Supplemental Data,213000000.0,426000000.0,377000000.0,,
End Cash Position,1779000000.0,1671000000.0,2148000000.0,2672000000.0,
Beginning Cash Position,1671000000.0,2148000000.0,2672000000.0,2434000000.0,
Effect Of Exchange Rate Changes,-14000000.0,-88000000.0,-65000000.0,97000000.0,
Changes In Cash,122000000.0,-389000000.0,-459000000.0,141000000.0,
Financing Cash Flow,-883000000.0,-1649000000.0,-2452000000.0,-729000000.0,
Cash Flow From Continuing Financing Activities,-883000000.0,-1649000000.0,-2452000000.0,-729000000.0,
Net Other Financing Charges,-145000000.0,-69000000.0,-59000000.0,17000000.0,
Proceeds From Stock Option Exercised,42000000.0,40000000.0,97000000.0,124000000.0,
Cash Dividends Paid,-989000000.0,-932000000.0,-871000000.0,-787000000.0,
Common Stock Dividend Paid,-989000000.0,-932000000.0,-871000000.0,-787000000.0,
Net Preferred Stock Issuance,-507000000.0,-507000000.0,-507000000.0,,
Preferred Stock Payments,-507000000.0,-507000000.0,-507000000.0,,
Net Common Stock Issuance,,-221000000.0,-274000000.0,-105000000.0,-940000000.0
Common Stock Payments,,-221000000.0,-274000000.0,-105000000.0,-940000000.0
Net Issuance Payments Of Debt,716000000.0,40000000.0,-838000000.0,22000000.0,
Net Short Term Debt Issuance,,-17000000.0,-122000000.0,143000000.0,1831000000.0
Short Term Debt Payments,,-87000000.0,-144000000.0,-100000000.0,-300000000.0
Short Term Debt Issuance,,70000000.0,22000000.0,243000000.0,1831000000.0
Net Long Term Debt Issuance,716000000.0,40000000.0,-838000000.0,-121000000.0,
Long Term Debt Payments,-284000000.0,-87000000.0,-860000000.0,-121000000.0,
Long Term Debt Issuance,1000000000.0,127000000.0,22000000.0,243000000.0,
Investing Cash Flow,-1000000000.0,-1355000000.0,-1419000000.0,-1310000000.0,
Cash Flow From Continuing Investing Activities,-1000000000.0,-1355000000.0,-1419000000.0,-1310000000.0,
Net Other Investing Changes,23000000.0,-14000000.0,12000000.0,83000000.0,
Net Investment Purchase And Sale,317000000.0,225000000.0,19000000.0,12000000.0,
Sale Of Investment,326000000.0,300000000.0,67000000.0,12000000.0,
Purchase Of Investment,-9000000.0,-75000000.0,-48000000.0,,
Net Business Purchase And Sale,-17000000.0,38000000.0,187000000.0,-28000000.0,
Sale Of Business,,76000000.0,103000000.0,4000000.0,
Purchase Of Business,,,,-28000000.0,-26000000.0
Net PPE Purchase And Sale,67000000.0,,,,78000000.0
Sale Of PPE,67000000.0,,,,78000000.0
Purchase Of PPE,,,,,-9000000.0
Capital Expenditure Reported,-1390000000.0,-1604000000.0,-1637000000.0,-1377000000.0,
Operating Cash Flow,2005000000.0,2615000000.0,3412000000.0,2180000000.0,
Cash Flow From Continuing Operating Activities,2005000000.0,2615000000.0,3412000000.0,2180000000.0,
Taxes Refund Paid,99000000.0,,,101000000.0,
Dividend Received Cfo,,,8000000.0,1000000.0,106000000.0
Change In Working Capital,-158000000.0,-138000000.0,303000000.0,217000000.0,
Change In Other Working Capital,-47000000.0,61000000.0,-88000000.0,-46000000.0,
Change In Other Current Assets,-80000000.0,-139000000.0,-224000000.0,-25000000.0,
Change In Payables And Accrued Expense,-238000000.0,349000000.0,772000000.0,139000000.0,
Change In Payable,-238000000.0,349000000.0,772000000.0,139000000.0,
Change In Account Payable,-238000000.0,349000000.0,772000000.0,139000000.0,
Change In Inventory,157000000.0,-522000000.0,-103000000.0,423000000.0,
Change In Receivables,50000000.0,113000000.0,-54000000.0,-274000000.0,
Changes In Account Receivables,50000000.0,113000000.0,-54000000.0,-274000000.0,
Other Non Cash Items,-238000000.0,1000000.0,-100000000.0,-124000000.0,
Stock Based Compensation,218000000.0,175000000.0,190000000.0,207000000.0,
Asset Impairment Charge,,,,217000000.0,
Deferred Tax,-75000000.0,-46000000.0,16000000.0,-20000000.0,
Deferred Income Tax,-75000000.0,-46000000.0,16000000.0,-20000000.0,
Depreciation Amortization Depletion,1369000000.0,1452000000.0,1481000000.0,1520000000.0,
Depreciation And Amortization,1369000000.0,1452000000.0,1481000000.0,1520000000.0,
Amortization Cash Flow,122000000.0,123000000.0,129000000.0,121000000.0,
Amortization Of Intangibles,122000000.0,123000000.0,129000000.0,121000000.0,
Depreciation,1247000000.0,1329000000.0,1352000000.0,1399000000.0,
Operating Gains Losses,142000000.0,-215000000.0,-413000000.0,-451000000.0,
Pension And Employee Benefit Expense,187000000.0,70000000.0,-13000000.0,-221000000.0,
Earnings Losses From Equity Investments,,,-35000000.0,25000000.0,-17000000.0
Gain Loss On Investment Securities,,-8000000.0,23000000.0,-107000000.0,
Net Foreign Currency Exchange Gain Loss,-200000000.0,-474000000.0,-457000000.0,-507000000.0,
Net Income From Continuing Operations,648000000.0,1386000000.0,1935000000.0,512000000.0,
