,2023-12-31,2022-12-31,2021-12-31,2020-12-31,2019-12-31
Free Cash Flow,1699000000.0,1579000000.0,30000000.0,616000000.0,
Repurchase Of Capital Stock,-2338000000.0,-1590000000.0,0.0,-296000000.0,
Repayment Of Debt,-183000000.0,-48000000.0,-3230000000.0,-2121000000.0,
Issuance Of Debt,609000000.0,23000000.0,1510000000.0,4590000000.0,
Capital Expenditure,-247000000.0,-102000000.0,-79000000.0,-92000000.0,
Interest Paid Supplemental Data,492000000.0,385000000.0,359000000.0,433000000.0,
Income Tax Paid Supplemental Data,478000000.0,389000000.0,181000000.0,79000000.0,
End Cash Position,875000000.0,1286000000.0,1512000000.0,3263000000.0,
Beginning Cash Position,1286000000.0,1512000000.0,3263000000.0,630000000.0,
Effect Of Exchange Rate Changes,-12000000.0,-19000000.0,-10000000.0,0.0,
Changes In Cash,-399000000.0,-207000000.0,-1741000000.0,2633000000.0,
Financing Cash Flow,-2040000000.0,-1765000000.0,-1793000000.0,2032000000.0,
Cash Flow From Continuing Financing Activities,-2040000000.0,-1765000000.0,-1793000000.0,2032000000.0,
Net Other Financing Charges,-21000000.0,-56000000.0,-125000000.0,-130000000.0,
Proceeds From Stock Option Exercised,51000000.0,29000000.0,52000000.0,31000000.0,
Cash Dividends Paid,-158000000.0,-123000000.0,0.0,-42000000.0,
Common Stock Dividend Paid,-158000000.0,-123000000.0,0.0,-42000000.0,
Net Common Stock Issuance,-2338000000.0,-1590000000.0,0.0,-296000000.0,
Common Stock Payments,-2338000000.0,-1590000000.0,0.0,-296000000.0,
Net Issuance Payments Of Debt,426000000.0,-25000000.0,-1720000000.0,2469000000.0,
Net Long Term Debt Issuance,426000000.0,-25000000.0,-1720000000.0,2469000000.0,
Long Term Debt Payments,-183000000.0,-48000000.0,-3230000000.0,-2121000000.0,
Long Term Debt Issuance,609000000.0,23000000.0,1510000000.0,4590000000.0,
Investing Cash Flow,-305000000.0,-123000000.0,-57000000.0,-107000000.0,
Cash Flow From Continuing Investing Activities,-305000000.0,-123000000.0,-57000000.0,-107000000.0,
Net Other Investing Changes,-17000000.0,-47000000.0,27000000.0,-12000000.0,
Net Investment Purchase And Sale,-26000000.0,79000000.0,-5000000.0,-3000000.0,
Net Business Purchase And Sale,-15000000.0,-53000000.0,0.0,0.0,
Purchase Of Business,-15000000.0,-53000000.0,0.0,0.0,
Capital Expenditure Reported,-247000000.0,-102000000.0,-79000000.0,-92000000.0,
Operating Cash Flow,1946000000.0,1681000000.0,109000000.0,708000000.0,
Cash Flow From Continuing Operating Activities,1946000000.0,1681000000.0,109000000.0,708000000.0,
Dividend Received Cfo,,,,,2000000.0
Change In Working Capital,855000000.0,171000000.0,-528000000.0,893000000.0,
Change In Other Working Capital,215000000.0,174000000.0,-128000000.0,215000000.0,
Change In Other Current Liabilities,523000000.0,-93000000.0,-339000000.0,476000000.0,
Change In Other Current Assets,89000000.0,183000000.0,-11000000.0,68000000.0,
Change In Payables And Accrued Expense,181000000.0,198000000.0,273000000.0,-414000000.0,
Change In Payable,181000000.0,198000000.0,273000000.0,-414000000.0,
Change In Account Payable,181000000.0,198000000.0,273000000.0,-414000000.0,
Change In Prepaid Assets,-27000000.0,-21000000.0,-22000000.0,60000000.0,
Change In Receivables,-126000000.0,-270000000.0,-301000000.0,488000000.0,
Changes In Account Receivables,-126000000.0,-270000000.0,-301000000.0,488000000.0,
Other Non Cash Items,-258000000.0,-100000000.0,-230000000.0,9000000.0,
Stock Based Compensation,169000000.0,162000000.0,193000000.0,97000000.0,
Asset Impairment Charge,38000000.0,0.0,0.0,258000000.0,
Deferred Tax,-264000000.0,34000000.0,-4000000.0,-235000000.0,
Deferred Income Tax,-264000000.0,34000000.0,-4000000.0,-235000000.0,
Depreciation Amortization Depletion,147000000.0,162000000.0,188000000.0,331000000.0,
Depreciation And Amortization,147000000.0,162000000.0,188000000.0,331000000.0,
Amortization Cash Flow,,,,29000000.0,29000000.0
Amortization Of Intangibles,,,,29000000.0,29000000.0
Depreciation,,,,331000000.0,346000000.0
Operating Gains Losses,108000000.0,-5000000.0,83000000.0,75000000.0,
Earnings Losses From Equity Investments,92000000.0,0.0,0.0,,
Net Foreign Currency Exchange Gain Loss,16000000.0,-5000000.0,7000000.0,27000000.0,
Net Income From Continuing Operations,1151000000.0,1257000000.0,407000000.0,-720000000.0,
