,2023-12-31,2022-12-31,2021-12-31,2020-12-31,2019-12-31
Free Cash Flow,826200000.0,1046500000.0,1797800000.0,792900000.0,
Repurchase Of Capital Stock,-429500000.0,-1225800000.0,-53200000.0,-268200000.0,
Repayment Of Debt,-61537500000.0,-37123500000.0,-3429500000.0,-3794400000.0,
Issuance Of Debt,62873600000.0,41820700000.0,2250000000.0,3771400000.0,
Issuance Of Capital Stock,,,,0.0,0.0
Capital Expenditure,-2385400000.0,-1334300000.0,-505100000.0,-951600000.0,
Interest Paid Supplemental Data,618600000.0,401300000.0,356000000.0,,
Income Tax Paid Supplemental Data,8500000.0,1600000.0,1300000.0,,
End Cash Position,141700000.0,219000000.0,158500000.0,242800000.0,
Beginning Cash Position,219000000.0,158500000.0,242800000.0,331100000.0,
Changes In Cash,-77300000.0,60500000.0,-84300000.0,-88300000.0,
Financing Cash Flow,-888100000.0,1829400000.0,-1914000000.0,-1094700000.0,
Cash Flow From Continuing Financing Activities,-888100000.0,1829400000.0,-1914000000.0,-1094700000.0,
Net Other Financing Charges,-1367400000.0,-1262300000.0,-493800000.0,-407600000.0,
Proceeds From Stock Option Exercised,,,,,-13900000.0
Cash Dividends Paid,-427300000.0,-379700000.0,-187500000.0,-395900000.0,
Common Stock Dividend Paid,,-379700000.0,-187500000.0,-395900000.0,-964800000.0
Net Preferred Stock Issuance,0.0,-965200000.0,0.0,-170800000.0,
Preferred Stock Payments,0.0,-965200000.0,0.0,-170800000.0,
Net Common Stock Issuance,-429500000.0,-260600000.0,-53200000.0,-97400000.0,
Common Stock Payments,-429500000.0,-260600000.0,-53200000.0,-97400000.0,
Common Stock Issuance,,,,0.0,0.0
Net Issuance Payments Of Debt,1336100000.0,4697200000.0,-1179500000.0,-23000000.0,
Net Short Term Debt Issuance,-1123700000.0,1298700000.0,-835000000.0,400000000.0,
Short Term Debt Payments,-60126500000.0,-35050600000.0,-1455000000.0,-1795000000.0,
Short Term Debt Issuance,59002800000.0,36349300000.0,620000000.0,2195000000.0,
Net Long Term Debt Issuance,2459800000.0,3398500000.0,-344500000.0,-423000000.0,
Long Term Debt Payments,-1411000000.0,-2072900000.0,-1974500000.0,-1999400000.0,
Long Term Debt Issuance,3870800000.0,5471400000.0,1630000000.0,1576400000.0,
Investing Cash Flow,-2400800000.0,-4149700000.0,-473200000.0,-738100000.0,
Cash Flow From Continuing Investing Activities,-2400800000.0,-4149700000.0,-473200000.0,-738100000.0,
Net Other Investing Changes,3700000.0,21400000.0,12300000.0,4300000.0,
Net Business Purchase And Sale,-19100000.0,-2836800000.0,19600000.0,209200000.0,
Sale Of Business,5500000.0,873800000.0,20200000.0,211900000.0,
Purchase Of Business,-24600000.0,-3710600000.0,-600000.0,-2700000.0,
Net PPE Purchase And Sale,-2385400000.0,-1334300000.0,-505100000.0,-951600000.0,
Purchase Of PPE,-2385400000.0,-1334300000.0,-505100000.0,-951600000.0,
Operating Cash Flow,3211600000.0,2380800000.0,2302900000.0,1744500000.0,
Cash Flow From Continuing Operating Activities,3211600000.0,2380800000.0,2302900000.0,1744500000.0,
Dividend Received Cfo,13100000.0,12200000.0,84000000.0,86800000.0,
Change In Working Capital,139200000.0,-364000000.0,219500000.0,59300000.0,
Change In Payables And Accrued Expense,123800000.0,-347500000.0,571300000.0,112600000.0,
Change In Accrued Expense,55600000.0,35500000.0,5900000.0,6900000.0,
Change In Interest Payable,55600000.0,35500000.0,5900000.0,6900000.0,
Change In Payable,68200000.0,-383000000.0,565400000.0,105700000.0,
Change In Account Payable,68200000.0,-383000000.0,565400000.0,105700000.0,
Change In Inventory,36000000.0,-236200000.0,40600000.0,-27700000.0,
Change In Receivables,-20600000.0,219700000.0,-392400000.0,-25600000.0,
Changes In Account Receivables,,,-392400000.0,-25600000.0,-24700000.0
Other Non Cash Items,21200000.0,64900000.0,30900000.0,-31200000.0,
Stock Based Compensation,62400000.0,57500000.0,59200000.0,66200000.0,
Asset Impairment Charge,6900000.0,9800000.0,462600000.0,2498400000.0,
Deferred Tax,349600000.0,125100000.0,12100000.0,-232700000.0,
Deferred Income Tax,349600000.0,125100000.0,12100000.0,-232700000.0,
Depreciation Amortization Depletion,1329600000.0,1096000000.0,870600000.0,865100000.0,
Depreciation And Amortization,1329600000.0,1096000000.0,870600000.0,865100000.0,
Amortization Cash Flow,384000000.0,242200000.0,131000000.0,,
Amortization Of Intangibles,384000000.0,242200000.0,131000000.0,,
Depreciation,945600000.0,853800000.0,739600000.0,,
Operating Gains Losses,-289700000.0,-152100000.0,141900000.0,-242400000.0,
Earnings Losses From Equity Investments,-9000000.0,-445000000.0,23900000.0,-72600000.0,
Gain Loss On Investment Securities,-275400000.0,302500000.0,116000000.0,-228200000.0,
Gain Loss On Sale Of Business,,-435900000.0,0.0,0.0,-69300000.0
Net Income From Continuing Operations,1579300000.0,1531400000.0,422100000.0,-1325000000.0,
