,2023-12-31,2022-12-31,2021-12-31,2020-12-31,2019-12-31
Free Cash Flow,1343500000.0,848300000.0,1279600000.0,1649200000.0,
Repurchase Of Capital Stock,-570800000.0,-611400000.0,-527300000.0,-222000000.0,
Repayment Of Debt,0.0,0.0,-1250000000.0,-600000000.0,
Issuance Of Debt,0.0,0.0,1221300000.0,1186600000.0,
Capital Expenditure,-78400000.0,-78200000.0,-665800000.0,-75400000.0,
Interest Paid Supplemental Data,162800000.0,173900000.0,219300000.0,205500000.0,
Income Tax Paid Supplemental Data,474300000.0,450300000.0,454400000.0,376500000.0,
End Cash Position,4432000000.0,4281800000.0,5316800000.0,5600500000.0,
Beginning Cash Position,4281800000.0,5316800000.0,5600500000.0,4305700000.0,
Effect Of Exchange Rate Changes,37000000.0,-218600000.0,-128900000.0,114700000.0,
Changes In Cash,113200000.0,-816400000.0,-154800000.0,1180100000.0,
Financing Cash Flow,-1387800000.0,-1362000000.0,-1391000000.0,-408400000.0,
Cash Flow From Continuing Financing Activities,-1387800000.0,-1362000000.0,-1391000000.0,-408400000.0,
Net Other Financing Charges,-281200000.0,-195800000.0,-258200000.0,-208800000.0,
Proceeds From Stock Option Exercised,35600000.0,17400000.0,9100000.0,4100000.0,
Cash Dividends Paid,-562700000.0,-581100000.0,-592300000.0,-562700000.0,
Common Stock Dividend Paid,-562700000.0,-581100000.0,-592300000.0,-562700000.0,
Net Common Stock Issuance,-570800000.0,-611400000.0,-527300000.0,-222000000.0,
Common Stock Payments,-570800000.0,-611400000.0,-527300000.0,-222000000.0,
Net Issuance Payments Of Debt,-8700000.0,8900000.0,-22300000.0,581000000.0,
Net Short Term Debt Issuance,-8700000.0,8900000.0,6400000.0,-5600000.0,
Net Long Term Debt Issuance,0.0,0.0,-28700000.0,586600000.0,
Long Term Debt Payments,0.0,0.0,-1250000000.0,-600000000.0,
Long Term Debt Issuance,0.0,0.0,1221300000.0,1186600000.0,
Investing Cash Flow,79100000.0,-380900000.0,-709200000.0,-136100000.0,
Cash Flow From Continuing Investing Activities,79100000.0,-380900000.0,-709200000.0,-136100000.0,
Net Investment Purchase And Sale,60800000.0,-61400000.0,0.0,3200000.0,
Sale Of Investment,,,2500000.0,3200000.0,1900000.0
Purchase Of Investment,,-61400000.0,,,
Net Business Purchase And Sale,96700000.0,-241300000.0,-43400000.0,-63900000.0,
Sale Of Business,190000000.0,35500000.0,116600000.0,3200000.0,
Purchase Of Business,-93300000.0,-276800000.0,-160000000.0,-67100000.0,
Capital Expenditure Reported,-78400000.0,-78200000.0,-665800000.0,-75400000.0,
Operating Cash Flow,1421900000.0,926500000.0,1945400000.0,1724600000.0,
Cash Flow From Continuing Operating Activities,1421900000.0,926500000.0,1945400000.0,1724600000.0,
Change In Working Capital,-462900000.0,-844000000.0,160500000.0,30900000.0,
Change In Other Working Capital,-429500000.0,-166900000.0,510000000.0,25300000.0,
Change In Payables And Accrued Expense,602300000.0,-350100000.0,921300000.0,-428600000.0,
Change In Payable,602300000.0,-350100000.0,921300000.0,-428600000.0,
Change In Account Payable,602300000.0,-350100000.0,921300000.0,-428600000.0,
Change In Inventory,-121800000.0,-197900000.0,-281700000.0,293000000.0,
Change In Receivables,-513900000.0,-129100000.0,-989100000.0,141200000.0,
Changes In Account Receivables,-513900000.0,-129100000.0,-989100000.0,141200000.0,
Other Non Cash Items,189200000.0,60200000.0,39800000.0,387600000.0,
Stock Based Compensation,84800000.0,81700000.0,84700000.0,70800000.0,
Depreciation Amortization Depletion,211100000.0,219400000.0,212100000.0,222600000.0,
Depreciation And Amortization,211100000.0,219400000.0,212100000.0,222600000.0,
Amortization Cash Flow,80300000.0,80300000.0,80000000.0,83100000.0,
Amortization Of Intangibles,80300000.0,80300000.0,80000000.0,83100000.0,
Depreciation,130800000.0,139100000.0,132100000.0,139500000.0,
Operating Gains Losses,-73500000.0,5400000.0,-59300000.0,-8100000.0,
Gain Loss On Investment Securities,5300000.0,5400000.0,-8800000.0,-8100000.0,
Gain Loss On Sale Of Business,-78800000.0,0.0,-50500000.0,0.0,
Net Income From Continuing Operations,1473200000.0,1403800000.0,1507600000.0,1020800000.0,
