,2023-12-31,2022-12-31,2021-12-31,2020-12-31,2019-12-31
Free Cash Flow,597811000.0,590179000.0,383690000.0,598443000.0,
Repayment Of Debt,-353861000.0,-126401000.0,-467153000.0,-696108000.0,
Issuance Of Debt,0.0,0.0,594423000.0,804593000.0,
Issuance Of Capital Stock,205070000.0,1083000.0,645000.0,,
Capital Expenditure,-539376000.0,-468300000.0,-511277000.0,-225506000.0,
Interest Paid Supplemental Data,157566000.0,157497000.0,158630000.0,165098000.0,
Income Tax Paid Supplemental Data,4002000.0,3490000.0,2543000.0,2549000.0,
End Cash Position,55091000.0,61071000.0,130598000.0,35615000.0,
Beginning Cash Position,61071000.0,130598000.0,35615000.0,70541000.0,
Changes In Cash,-5980000.0,-69527000.0,94983000.0,-34926000.0,
Financing Cash Flow,-367905000.0,-722770000.0,-546398000.0,-374144000.0,
Cash Flow From Continuing Financing Activities,-367905000.0,-722770000.0,-546398000.0,-374144000.0,
Net Other Financing Charges,-38709000.0,-74159000.0,-28224000.0,-21586000.0,
Cash Dividends Paid,-655405000.0,-543293000.0,-474089000.0,-461043000.0,
Preferred Stock Dividend Paid,-3688000.0,-3688000.0,-3688000.0,-3688000.0,
Common Stock Dividend Paid,-651717000.0,-539605000.0,-470401000.0,-457355000.0,
Net Common Stock Issuance,205070000.0,1083000.0,645000.0,,
Common Stock Issuance,205070000.0,1083000.0,645000.0,,
Net Issuance Payments Of Debt,121139000.0,-106401000.0,-44730000.0,108485000.0,
Net Short Term Debt Issuance,475000000.0,20000000.0,-172000000.0,102000000.0,
Short Term Debt Payments,,0.0,-172000000.0,-255000000.0,-1105000000.0
Short Term Debt Issuance,,20000000.0,0.0,357000000.0,635000000.0
Net Long Term Debt Issuance,-353861000.0,-126401000.0,127270000.0,6485000.0,
Long Term Debt Payments,-353861000.0,-126401000.0,-467153000.0,-441108000.0,
Long Term Debt Issuance,0.0,0.0,594423000.0,447593000.0,
Investing Cash Flow,-775262000.0,-405236000.0,-253586000.0,-484731000.0,
Cash Flow From Continuing Investing Activities,-775262000.0,-405236000.0,-253586000.0,-484731000.0,
Net Other Investing Changes,945000.0,27312000.0,14820000.0,1557000.0,
Dividends Received Cfi,312000.0,538000.0,497000.0,349000.0,
Net Investment Properties Purchase And Sale,-220507000.0,49063000.0,247043000.0,-255782000.0,
Sale Of Investment Properties,2946000.0,320491000.0,293071000.0,2618000.0,
Purchase Of Investment Properties,-223453000.0,-271428000.0,-46028000.0,-258400000.0,
Net Business Purchase And Sale,-16636000.0,-13849000.0,-4669000.0,-5349000.0,
Purchase Of Business,-16636000.0,-13849000.0,-4669000.0,-5349000.0,
Capital Expenditure Reported,-539376000.0,-468300000.0,-511277000.0,-225506000.0,
Operating Cash Flow,1137187000.0,1058479000.0,894967000.0,823949000.0,
Cash Flow From Continuing Operating Activities,1137187000.0,1058479000.0,894967000.0,823949000.0,
Change In Working Capital,4860000.0,-16056000.0,55925000.0,38170000.0,
Other Non Cash Items,5909000.0,6064000.0,5652000.0,4960000.0,
Stock Based Compensation,15699000.0,18798000.0,16665000.0,14329000.0,
Depreciation Amortization Depletion,565857000.0,544004000.0,534415000.0,511678000.0,
Depreciation And Amortization,565857000.0,544004000.0,534415000.0,511678000.0,
Operating Gains Losses,-22969000.0,-149107000.0,-268392000.0,-9203000.0,
Earnings Losses From Equity Investments,,,-51713000.0,-4577000.0,-3882000.0
Gain Loss On Investment Securities,-22969000.0,-149107000.0,-268392000.0,-9203000.0,
Net Income From Continuing Operations,567831000.0,654776000.0,550702000.0,264015000.0,
