,2023-12-31,2022-12-31,2021-12-31,2020-12-31,2019-12-31
Free Cash Flow,970200000.0,919600000.0,576100000.0,683100000.0,
Repurchase Of Capital Stock,-1270200000.0,-1294600000.0,-526000000.0,-541700000.0,
Repayment Of Debt,-1786300000.0,-1789900000.0,-32400000.0,-28700000.0,
Issuance Of Debt,1759900000.0,1725300000.0,800000000.0,746300000.0,
Issuance Of Capital Stock,,,,,0.0
Capital Expenditure,-77400000.0,-60100000.0,-253200000.0,-81500000.0,
Interest Paid Supplemental Data,169800000.0,127300000.0,104200000.0,80500000.0,
Income Tax Paid Supplemental Data,10600000.0,11200000.0,19100000.0,16200000.0,
End Cash Position,458800000.0,774000000.0,1255700000.0,765200000.0,
Beginning Cash Position,774000000.0,1255700000.0,765200000.0,1062800000.0,
Effect Of Exchange Rate Changes,1300000.0,-2700000.0,-1300000.0,1800000.0,
Changes In Cash,-316500000.0,-479000000.0,491800000.0,-299400000.0,
Financing Cash Flow,-1261700000.0,-1326700000.0,298100000.0,-581700000.0,
Cash Flow From Continuing Financing Activities,-1261700000.0,-1326700000.0,298100000.0,-581700000.0,
Net Other Financing Charges,-14700000.0,-17500000.0,-16900000.0,-864900000.0,
Proceeds From Stock Option Exercised,49600000.0,50000000.0,73400000.0,107300000.0,
Net Common Stock Issuance,-1270200000.0,-1294600000.0,-526000000.0,-541700000.0,
Common Stock Payments,-1270200000.0,-1294600000.0,-526000000.0,-541700000.0,
Common Stock Issuance,,,,,0.0
Net Issuance Payments Of Debt,-26400000.0,-64600000.0,767600000.0,717600000.0,
Net Long Term Debt Issuance,-26400000.0,-64600000.0,767600000.0,717600000.0,
Long Term Debt Payments,-1786300000.0,-1789900000.0,-32400000.0,-28700000.0,
Long Term Debt Issuance,1759900000.0,1725300000.0,800000000.0,746300000.0,
Investing Cash Flow,-102400000.0,-132000000.0,-635600000.0,-482300000.0,
Cash Flow From Continuing Investing Activities,-102400000.0,-132000000.0,-635600000.0,-482300000.0,
Net Other Investing Changes,2800000.0,600000.0,25300000.0,200000.0,
Net Investment Purchase And Sale,-40500000.0,0.0,-40000000.0,23700000.0,
Sale Of Investment,,0.0,0.0,23700000.0,59900000.0
Purchase Of Investment,-40500000.0,0.0,-40000000.0,0.0,
Net Business Purchase And Sale,12700000.0,-72500000.0,-367700000.0,-424700000.0,
Sale Of Business,12700000.0,0.0,0.0,,0.0
Purchase Of Business,0.0,-72500000.0,-367700000.0,-424700000.0,
Net Intangibles Purchase And Sale,-35400000.0,-400000.0,-202100000.0,-15000000.0,
Purchase Of Intangibles,-35400000.0,-400000.0,-202100000.0,-15000000.0,
Net PPE Purchase And Sale,-42000000.0,-59700000.0,-51100000.0,-66500000.0,
Purchase Of PPE,-42000000.0,-59700000.0,-51100000.0,-66500000.0,
Operating Cash Flow,1047600000.0,979700000.0,829300000.0,764600000.0,
Cash Flow From Continuing Operating Activities,1047600000.0,979700000.0,829300000.0,764600000.0,
Change In Working Capital,130500000.0,81400000.0,143000000.0,128100000.0,
Change In Other Working Capital,87900000.0,69700000.0,105700000.0,143800000.0,
Change In Payables And Accrued Expense,84500000.0,46400000.0,75100000.0,1800000.0,
Change In Accrued Expense,56200000.0,11300000.0,40900000.0,22300000.0,
Change In Payable,28300000.0,35100000.0,34200000.0,-20500000.0,
Change In Account Payable,28300000.0,35100000.0,34200000.0,-20500000.0,
Change In Prepaid Assets,-41900000.0,-34700000.0,-37800000.0,-17500000.0,
Other Non Cash Items,62600000.0,77200000.0,45800000.0,61700000.0,
Stock Based Compensation,296300000.0,264400000.0,207900000.0,191500000.0,
Deferred Tax,-993200000.0,-18400000.0,-16100000.0,674700000.0,
Deferred Income Tax,-993200000.0,-18400000.0,-16100000.0,674700000.0,
Depreciation Amortization Depletion,171300000.0,194600000.0,199600000.0,202700000.0,
Depreciation And Amortization,171300000.0,194600000.0,199600000.0,202700000.0,
Operating Gains Losses,4500000.0,27600000.0,6300000.0,,14800000.0
Gain Loss On Investment Securities,-12000000.0,27600000.0,6300000.0,,
Gain Loss On Sale Of Business,16500000.0,0.0,0.0,,
Net Income From Continuing Operations,1375600000.0,352900000.0,242800000.0,-494100000.0,
