,2023-12-31,2022-12-31,2021-12-31,2020-12-31,2019-12-31
Free Cash Flow,555100000.0,348000000.0,704400000.0,615200000.0,
Repurchase Of Capital Stock,-100000000.0,-408300000.0,-195100000.0,-81600000.0,
Repayment Of Debt,-2292900000.0,-590200000.0,-449900000.0,-1486000000.0,
Issuance Of Debt,3847100000.0,814800000.0,198900000.0,1173800000.0,
Issuance Of Capital Stock,6700000.0,,,10000000.0,29100000.0
Capital Expenditure,-42000000.0,-43200000.0,-46100000.0,-56800000.0,
Interest Paid Supplemental Data,133700000.0,73100000.0,61800000.0,71800000.0,
Income Tax Paid Supplemental Data,168000000.0,197300000.0,98300000.0,59000000.0,
End Cash Position,238900000.0,271000000.0,325700000.0,237700000.0,
Beginning Cash Position,271000000.0,325700000.0,237700000.0,189200000.0,
Effect Of Exchange Rate Changes,7400000.0,-20600000.0,-11300000.0,8600000.0,
Changes In Cash,-39500000.0,-34100000.0,99300000.0,39900000.0,
Financing Cash Flow,1431500000.0,-199000000.0,-447700000.0,-400300000.0,
Cash Flow From Continuing Financing Activities,1431500000.0,-199000000.0,-447700000.0,-400300000.0,
Net Other Financing Charges,-29400000.0,-15300000.0,-1600000.0,-16500000.0,
Net Common Stock Issuance,-93300000.0,-408300000.0,-195100000.0,-71600000.0,
Common Stock Payments,-100000000.0,-408300000.0,-195100000.0,-81600000.0,
Common Stock Issuance,6700000.0,,,10000000.0,29100000.0
Net Issuance Payments Of Debt,1554200000.0,224600000.0,-251000000.0,-312200000.0,
Net Short Term Debt Issuance,,,,-1486000000.0,-1322900000.0
Short Term Debt Payments,,,,-1486000000.0,-1322900000.0
Net Long Term Debt Issuance,1554200000.0,224600000.0,-251000000.0,-312200000.0,
Long Term Debt Payments,-2292900000.0,-590200000.0,-449900000.0,-1486000000.0,
Long Term Debt Issuance,3847100000.0,814800000.0,198900000.0,1173800000.0,
Investing Cash Flow,-2068100000.0,-226300000.0,-203500000.0,-231800000.0,
Cash Flow From Continuing Investing Activities,-2068100000.0,-226300000.0,-203500000.0,-231800000.0,
Net Other Investing Changes,45800000.0,-25000000.0,11400000.0,-600000.0,
Net Investment Purchase And Sale,,,,0.0,0.0
Sale Of Investment,,,,0.0,0.0
Purchase Of Investment,,,,0.0,0.0
Net Business Purchase And Sale,-2071900000.0,-158100000.0,-168800000.0,-174400000.0,
Sale Of Business,17000000.0,215400000.0,67300000.0,27500000.0,
Purchase Of Business,-2088900000.0,-373500000.0,-236100000.0,-201900000.0,
Net PPE Purchase And Sale,-42000000.0,-43200000.0,-46100000.0,-56800000.0,
Sale Of PPE,,,20800000.0,400000.0,400000.0
Purchase Of PPE,-42000000.0,-43200000.0,-46100000.0,-56800000.0,
Operating Cash Flow,597100000.0,391200000.0,750500000.0,672000000.0,
Cash Flow From Continuing Operating Activities,597100000.0,391200000.0,750500000.0,672000000.0,
Change In Working Capital,-8000000.0,-253400000.0,6800000.0,23600000.0,
Change In Other Working Capital,46800000.0,54400000.0,81500000.0,100600000.0,
Change In Other Current Liabilities,-2400000.0,-29500000.0,-20000000.0,-44800000.0,
Change In Other Current Assets,-67200000.0,-46300000.0,-30200000.0,2500000.0,
Change In Payables And Accrued Expense,-16400000.0,-63100000.0,57400000.0,-15700000.0,
Change In Payable,-16400000.0,-63100000.0,57400000.0,-15700000.0,
Change In Account Payable,-12400000.0,-24800000.0,60300000.0,-15700000.0,
Change In Tax Payable,-4000000.0,-38300000.0,-2900000.0,,
Change In Income Tax Payable,-4000000.0,-38300000.0,-2900000.0,,
Change In Inventory,67600000.0,-113500000.0,-72900000.0,-5000000.0,
Change In Receivables,-36400000.0,-55400000.0,-9000000.0,-14000000.0,
Changes In Account Receivables,-36400000.0,-55400000.0,-9000000.0,-14000000.0,
Other Non Cash Items,11600000.0,41700000.0,19200000.0,42400000.0,
Stock Based Compensation,145400000.0,120400000.0,122600000.0,83000000.0,
Provisionand Write Offof Assets,,,,23300000.0,13800000.0
Deferred Tax,-104600000.0,-40000000.0,-26900000.0,-52900000.0,
Deferred Income Tax,-104600000.0,-40000000.0,-26900000.0,-52900000.0,
Depreciation Amortization Depletion,250600000.0,171800000.0,179900000.0,197500000.0,
Depreciation And Amortization,250600000.0,171800000.0,179900000.0,197500000.0,
Amortization Cash Flow,212300000.0,131600000.0,138600000.0,157800000.0,
Amortization Of Intangibles,212300000.0,131600000.0,138600000.0,157800000.0,
Depreciation,38300000.0,40200000.0,41300000.0,39700000.0,
Operating Gains Losses,-9200000.0,-99000000.0,-43900000.0,-12200000.0,
Earnings Losses From Equity Investments,,,,-21000000.0,-7800000.0
Gain Loss On Sale Of Business,-9200000.0,-99000000.0,-43900000.0,-12200000.0,
Net Income From Continuing Operations,311300000.0,449700000.0,492800000.0,390600000.0,
