,2023-12-31,2022-12-31,2021-12-31,2020-12-31,2019-12-31
Free Cash Flow,753000000.0,2069000000.0,2569000000.0,823000000.0,
Repurchase Of Capital Stock,-131000000.0,-543000000.0,-100000000.0,0.0,
Repayment Of Debt,-978000000.0,-1203000000.0,-375000000.0,-2272000000.0,
Issuance Of Debt,992000000.0,881000000.0,0.0,1282000000.0,
Capital Expenditure,-680000000.0,-763000000.0,-590000000.0,-706000000.0,
Interest Paid Supplemental Data,283000000.0,283000000.0,315000000.0,365000000.0,
Income Tax Paid Supplemental Data,63000000.0,566000000.0,609000000.0,176000000.0,
End Cash Position,1164000000.0,1581000000.0,1999000000.0,495000000.0,
Beginning Cash Position,1581000000.0,1999000000.0,495000000.0,139000000.0,
Changes In Cash,-417000000.0,-418000000.0,1504000000.0,356000000.0,
Financing Cash Flow,-1342000000.0,-2491000000.0,-1330000000.0,-1358000000.0,
Cash Flow From Continuing Financing Activities,-1342000000.0,-2491000000.0,-1330000000.0,-1358000000.0,
Net Other Financing Charges,-9000000.0,-9000000.0,29000000.0,-20000000.0,
Proceeds From Stock Option Exercised,,16000000.0,51000000.0,33000000.0,13000000.0
Cash Dividends Paid,-1216000000.0,-1617000000.0,-884000000.0,-381000000.0,
Common Stock Dividend Paid,-1216000000.0,-1617000000.0,-884000000.0,-381000000.0,
Net Common Stock Issuance,-131000000.0,-543000000.0,-100000000.0,0.0,
Common Stock Payments,-131000000.0,-543000000.0,-100000000.0,0.0,
Net Issuance Payments Of Debt,14000000.0,-322000000.0,-375000000.0,-990000000.0,
Net Short Term Debt Issuance,,0.0,0.0,-230000000.0,-195000000.0
Short Term Debt Payments,,0.0,0.0,-780000000.0,-1290000000.0
Short Term Debt Issuance,,0.0,0.0,550000000.0,1095000000.0
Net Long Term Debt Issuance,14000000.0,-322000000.0,-375000000.0,-760000000.0,
Long Term Debt Payments,-978000000.0,-1203000000.0,-375000000.0,-1492000000.0,
Long Term Debt Issuance,992000000.0,881000000.0,0.0,732000000.0,
Investing Cash Flow,-508000000.0,-759000000.0,-325000000.0,185000000.0,
Cash Flow From Continuing Investing Activities,-508000000.0,-759000000.0,-325000000.0,185000000.0,
Net Other Investing Changes,6000000.0,4000000.0,4000000.0,365000000.0,
Net Investment Purchase And Sale,0.0,0.0,0.0,,
Sale Of Investment,664000000.0,0.0,0.0,,
Purchase Of Investment,-664000000.0,0.0,0.0,,
Net Business Purchase And Sale,,,,101000000.0,0.0
Sale Of Business,,,,526000000.0,0.0
Purchase Of Business,,,,-425000000.0,0.0
Net PPE Purchase And Sale,-67000000.0,-295000000.0,112000000.0,101000000.0,
Sale Of PPE,166000000.0,0.0,261000000.0,526000000.0,
Purchase Of PPE,-233000000.0,-295000000.0,-149000000.0,-425000000.0,
Capital Expenditure Reported,-447000000.0,-468000000.0,-441000000.0,-281000000.0,
Operating Cash Flow,1433000000.0,2832000000.0,3159000000.0,1529000000.0,
Cash Flow From Continuing Operating Activities,1433000000.0,2832000000.0,3159000000.0,1529000000.0,
Change In Working Capital,54000000.0,-112000000.0,53000000.0,-122000000.0,
Change In Other Working Capital,41000000.0,-101000000.0,99000000.0,65000000.0,
Change In Payables And Accrued Expense,35000000.0,-111000000.0,113000000.0,-17000000.0,
Change In Prepaid Assets,-13000000.0,-12000000.0,-25000000.0,-4000000.0,
Change In Inventory,-13000000.0,-37000000.0,-77000000.0,-25000000.0,
Change In Receivables,4000000.0,149000000.0,-57000000.0,-141000000.0,
Changes In Account Receivables,,,,,13000000.0
Other Non Cash Items,-73000000.0,-99000000.0,-108000000.0,123000000.0,
Stock Based Compensation,36000000.0,33000000.0,30000000.0,30000000.0,
Asset Impairment Charge,,,,0.0,80000000.0
Deferred Tax,,-30000000.0,14000000.0,-56000000.0,-169000000.0
Deferred Income Tax,,-30000000.0,14000000.0,-56000000.0,-169000000.0
Depreciation Amortization Depletion,500000000.0,480000000.0,477000000.0,472000000.0,
Operating Gains Losses,77000000.0,650000000.0,100000000.0,285000000.0,
Pension And Employee Benefit Expense,68000000.0,290000000.0,61000000.0,326000000.0,
Gain Loss On Investment Securities,93000000.0,84000000.0,71000000.0,141000000.0,
Gain Loss On Sale Of PPE,-84000000.0,0.0,-32000000.0,-182000000.0,
Gain Loss On Sale Of Business,,0.0,-32000000.0,-182000000.0,-48000000.0
Net Income From Continuing Operations,839000000.0,1880000000.0,2607000000.0,797000000.0,
